A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"RICHMOND , VA -- (",announce.01,America road trip,,Affirmative,"RICHMOND , VA -- ( Marketwired - May 19 , 2014 ) - Snagajob , America 's largest hourly employment marketplace for job seekers and employers , today announced the Hourly America road trip . "
a new program,send.01,"Heath Padgett ,",,Affirmative,"Hourly America is a new program that will send Heath Padgett , a recent college graduate and career insights blogger , on a cross-country roadtrip to help shine a spotlight on the vital role hourly workers -- 75 percent of America 's workforce -- play in the economy . "
"Snagajob , America 's largest hourly employment network for job seekers and employers",help.01,Padgett locate and apply for,,Affirmative,"Throughout this journey , Snagajob will help Padgett locate and apply for open hourly positions across the country by leveraging its database of 300,000 plus hourly jobs posted on Snagajob.com . "
Heath Padgett,apply.02,for,,Affirmative,"Throughout this journey , Snagajob will help Padgett locate and apply for open hourly positions across the country by leveraging its database of 300,000 plus hourly jobs posted on Snagajob.com . "
the many jobs and individuals,make.07,the hourly workforce,,Affirmative,"Heath came to us with this wildly unique idea to travel around the country in his RV to experience first - hand the many jobs and individuals that make up the hourly workforce , said Snagajob CEO Peter Harrison . "
CEO Peter Harrison,say.01,Heath came to us,,Affirmative,"Heath came to us with this wildly unique idea to travel around the country in his RV to experience first - hand the many jobs and individuals that make up the hourly workforce , said Snagajob CEO Peter Harrison . "
"Snagajob , America 's largest hourly employment network for job seekers and employers",partner.01,with Heath,,Affirmative,Snagajob is thrilled to partner with Heath throughout this journey and we hope that job seekers across the country will benefit from Heath 's insights and experiences . 
"Heath Padgett , a recent college graduate and career insights blogger",hope.01,will benefit from,,Affirmative,Snagajob is thrilled to partner with Heath throughout this journey and we hope that job seekers across the country will benefit from Heath 's insights and experiences . 
from,benefit.01,job seekers across,,Affirmative,Snagajob is thrilled to partner with Heath throughout this journey and we hope that job seekers across the country will benefit from Heath 's insights and experiences . 
Heath Padgett,leave.01,"his hometown of Austin , Texas",,Affirmative,"Hourly America begins on June 1 , 2014 , when Padgett will leave his hometown of Austin , Texas , to embark on the seven - month road trip across the country . "
Heath Padgett,embark.01,on,,Affirmative,"Hourly America begins on June 1 , 2014 , when Padgett will leave his hometown of Austin , Texas , to embark on the seven - month road trip across the country . "
Heath Padgett,spend.02,one day,shadowing,Affirmative,"For each of his 50 hourly jobs , one in each state , Padgett will spend one day shadowing an hourly employee to gain key knowledge about that particular job , which he will then share with job seekers on his blog , HourlyAmerica.com . "
Heath Padgett,shadow.01,an hourly employee,,Affirmative,"For each of his 50 hourly jobs , one in each state , Padgett will spend one day shadowing an hourly employee to gain key knowledge about that particular job , which he will then share with job seekers on his blog , HourlyAmerica.com . "
Heath Padgett,gain.02,key knowledge about,,Affirmative,"For each of his 50 hourly jobs , one in each state , Padgett will spend one day shadowing an hourly employee to gain key knowledge about that particular job , which he will then share with job seekers on his blog , HourlyAmerica.com . "
"each of his 50 hourly jobs , one in each state",share.01,on,with,Affirmative,"For each of his 50 hourly jobs , one in each state , Padgett will spend one day shadowing an hourly employee to gain key knowledge about that particular job , which he will then share with job seekers on his blog , HourlyAmerica.com . "
Heath Padgett,do.02,an opportunity for people unsure of what they want to do to see a ` day in the life ' of an employee in a wide range of positions and industries,,Affirmative,"I 'm doing this to give a face and voice to the hourly employees all across America who work so hard every day , said Padgett . "
Heath Padgett,give.01,a face and voice,to,Affirmative,"I 'm doing this to give a face and voice to the hourly employees all across America who work so hard every day , said Padgett . "
Heath Padgett,say.01,I 'm doing this,,Affirmative,"I 'm doing this to give a face and voice to the hourly employees all across America who work so hard every day , said Padgett . "
the hourly employees,want.01,to do,,Affirmative,It 's also an opportunity for people unsure of what they want to do to see a ' day in the life ' of an employee in a wide range of positions and industries . 
the hourly employees,see.01,a ' day in,,Affirmative,It 's also an opportunity for people unsure of what they want to do to see a ' day in the life ' of an employee in a wide range of positions and industries . 
the only company,provide.01,recruitment,,Affirmative,"Snagajob , America 's largest hourly employment network for job seekers and employers , is the only company solely dedicated to providing recruitment and hiring solutions to the hourly industry . "
the only company,hire.01,solutions to,,Affirmative,"Snagajob , America 's largest hourly employment network for job seekers and employers , is the only company solely dedicated to providing recruitment and hiring solutions to the hourly industry . "
those,employ.01,more than 50 million registered job seekers,,Affirmative,"With more than 50 million registered job seekers and the leading hourly - focused talent management system , Snagajob has been serving hourly workers and those who employ them since 2000 . "
Snagajob,work®.01,Workplaces list and,,Affirmative,", Snagajob has been named to both Fortune Magazine 's Great Place to Work® Best Small & Medium Workplaces list and Deloitte 's Technology Fast 500 for the past five years . "
