A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Media groups,seek.01,to unseal documents in,,Affirmative,Media groups are seeking to unseal documents in Wisconsin 's long - running John Doe criminal probe into allegedly illegal coordination between political campaigns ( including Governor Scott Walker 's 2012 recall campaign ) and non-profit groups like WCFG that spent millions during the state 's recall elections . 
Media groups,unseal.01,documents in,,Affirmative,Media groups are seeking to unseal documents in Wisconsin 's long - running John Doe criminal probe into allegedly illegal coordination between political campaigns ( including Governor Scott Walker 's 2012 recall campaign ) and non-profit groups like WCFG that spent millions during the state 's recall elections . 
prosecutors ',agree.01,materials should become public,,Affirmative,"Prosecutors agreed that the materials should become public , but WCFG is seeking to suppress the evidence that gave rise to the probe . "
O'Keefe 's WCFG,seek.01,to suppress,,Affirmative,"Prosecutors agreed that the materials should become public , but WCFG is seeking to suppress the evidence that gave rise to the probe . "
O'Keefe 's WCFG,suppress.01,the evidence,,Affirmative,"Prosecutors agreed that the materials should become public , but WCFG is seeking to suppress the evidence that gave rise to the probe . "
the evidence,give.01,rise,to,Affirmative,"Prosecutors agreed that the materials should become public , but WCFG is seeking to suppress the evidence that gave rise to the probe . "
plaintiffs and,ask.02,to block,the Court,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
The U.S. Supreme Court,block.01,media access to,,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
the documents,outline.01,"the investigation , who have filled an information vacuum through a series of strategic leaks",,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
the documents,detail.01,the reasons,,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
prosecutors ',write.01,It is beyond irony,,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
prosecutors ',ask.02,be unsealed,,Affirmative,"It is beyond irony that plaintiffs and their counsel now ask the Court to block media access to the documents that outline the investigation and detail the reasons why [ WCFG 's ] conduct was subject to scrutiny , prosecutors wrote in a May 15 court filing asking that documents in the investigation be unsealed . "
All sides,agree.01,should remain redacted,,Affirmative,All sides agree that personal information like social security and phone numbers should remain redacted . 
WCFG and,file.01,a federal lawsuit,,Affirmative,"WCFG and its director , Eric O'Keefe , filed a federal lawsuit against the state proceedings in February alleging that the investigation was a legally baseless partisan witch hunt designed to infringe on conservatives ' First Amendment rights . "
WCFG and,allege.01,investigation was,,Affirmative,"WCFG and its director , Eric O'Keefe , filed a federal lawsuit against the state proceedings in February alleging that the investigation was a legally baseless partisan witch hunt designed to infringe on conservatives ' First Amendment rights . "
Eric O'Keefe,launch.01,out media offensive,,Affirmative,"O'Keefe also launched a full - out media offensive , avowing that he and others under investigation had done nothing wrong , and attacking the John Doe 's secrecy as evidence of prosecutors ' malevolence . "
Eric O'Keefe,avow.01,had done nothing wrong,,Affirmative,"O'Keefe also launched a full - out media offensive , avowing that he and others under investigation had done nothing wrong , and attacking the John Doe 's secrecy as evidence of prosecutors ' malevolence . "
he and others under investigation,do.02,nothing wrong,,Affirmative,"O'Keefe also launched a full - out media offensive , avowing that he and others under investigation had done nothing wrong , and attacking the John Doe 's secrecy as evidence of prosecutors ' malevolence . "
Eric O'Keefe,attack.01,secrecy,,Affirmative,"O'Keefe also launched a full - out media offensive , avowing that he and others under investigation had done nothing wrong , and attacking the John Doe 's secrecy as evidence of prosecutors ' malevolence . "
O'Keefe 's WCFG,ask.02,to suppress,the federal court,Affirmative,Yet WCFG is now asking the federal court to suppress the hundreds of pages evidence that led both Republican and Democratic prosecutors to suspect wrongdoing . 
the federal court,suppress.01,the hundreds of,,Affirmative,Yet WCFG is now asking the federal court to suppress the hundreds of pages evidence that led both Republican and Democratic prosecutors to suspect wrongdoing . 
the hundreds of,lead.03,prosecutors,to suspect wrongdoing,Affirmative,Yet WCFG is now asking the federal court to suppress the hundreds of pages evidence that led both Republican and Democratic prosecutors to suspect wrongdoing . 
prosecutors,suspect.01,wrongdoing,,Affirmative,Yet WCFG is now asking the federal court to suppress the hundreds of pages evidence that led both Republican and Democratic prosecutors to suspect wrongdoing . 
O'Keefe 's WCFG,argue.01,should remain barred from,,Affirmative,In May 14 court filings WCFG argued that the hundreds of pages of materials that gave rise to the investigation should remain barred from public view . 
materials,give.01,rise,to,Affirmative,In May 14 court filings WCFG argued that the hundreds of pages of materials that gave rise to the investigation should remain barred from public view . 
O'Keefe 's WCFG,claim.01,that they only are seeking,,Affirmative,WCFG claims that they only are seeking to suppress four documents -- but those documents are subpoenas backed with hundreds of pages of evidence that provide the support for prosecutors ' investigation . 
the hundreds of pages of materials that gave rise to the investigation,seek.01,to suppress,,Affirmative,WCFG claims that they only are seeking to suppress four documents -- but those documents are subpoenas backed with hundreds of pages of evidence that provide the support for prosecutors ' investigation . 
the hundreds of pages of materials that gave rise to the investigation,suppress.01,four documents -- but,,Affirmative,WCFG claims that they only are seeking to suppress four documents -- but those documents are subpoenas backed with hundreds of pages of evidence that provide the support for prosecutors ' investigation . 
pages of evidence,provide.01,the support for,,Affirmative,WCFG claims that they only are seeking to suppress four documents -- but those documents are subpoenas backed with hundreds of pages of evidence that provide the support for prosecutors ' investigation . 
the public,understand.01,a federal lawsuit,,Affirmative,"The plaintiffs ' selection of documents [ to withhold ] could not have been more surgical in preventing the public from understanding this lawsuit , nor could their motivation for doing so be more transparent , prosecutors wrote . "
prosecutors ',write.01,could not have been,,Affirmative,"The plaintiffs ' selection of documents [ to withhold ] could not have been more surgical in preventing the public from understanding this lawsuit , nor could their motivation for doing so be more transparent , prosecutors wrote . "
WCFG,want.01,to keep secret,,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
WCFG,keep.02,secret,,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
The evidence,allow.01,to assess,,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
the public and press,assess.01,"investigation was justified , or",,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
by,motivate.01,"the investigation , who have filled an information vacuum through a series of strategic leaks",,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
prosecutors ',say.01,would allow,,Affirmative,"The evidence that WCFG wants to keep secret would allow the public and press to assess whether the investigation was justified , or whether ( as WCFG claims ) it was motivated by partisan animus , prosecutors say . "
four `` documents '',contain.01,numerous emails and,,Affirmative,"The documents contain numerous emails and other documents that form the basis for the John Doe investigation , wrote Special Investigator Dean Nickel 's attorney in May 15 filings . "
other documents,form.02,the basis for,,Affirmative,"The documents contain numerous emails and other documents that form the basis for the John Doe investigation , wrote Special Investigator Dean Nickel 's attorney in May 15 filings . "
attorney in,write.01,documents contain,,Affirmative,"The documents contain numerous emails and other documents that form the basis for the John Doe investigation , wrote Special Investigator Dean Nickel 's attorney in May 15 filings . "
four `` documents '',establish.01,actions were not taken in,,Affirmative,"The documents establish that his actions were not taken in bad faith and were not based on the political viewpoints of the subjects of the investigation , he writes . "
Dean Nickel 's attorney in May 15 filings,write.01,documents establish,,Affirmative,"The documents establish that his actions were not taken in bad faith and were not based on the political viewpoints of the subjects of the investigation , he writes . "
Eric O'Keefe,choose.01,to violate,,Affirmative,"And in fact , the identities of O'Keefe , WCFG , and the other groups under investigation were not revealed until last November , when O'Keefe chose to violate the John Doe secrecy order and to give the Wall Street Journal editorial board his version of events and reveal that he had been subpoenaed . "
Eric O'Keefe,violate.01,Doe secrecy order,,Affirmative,"And in fact , the identities of O'Keefe , WCFG , and the other groups under investigation were not revealed until last November , when O'Keefe chose to violate the John Doe secrecy order and to give the Wall Street Journal editorial board his version of events and reveal that he had been subpoenaed . "
This secret investigation and,stop.01,their political successes,,Affirmative,"This secret investigation and gag order on conservative activists is intended to stop their political successes in Wisconsin , O'Keefe said in January , when it filed the federal suit . "
Eric O'Keefe,say.01,is intended,,Affirmative,"This secret investigation and gag order on conservative activists is intended to stop their political successes in Wisconsin , O'Keefe said in January , when it filed the federal suit . "
Wisconsin 's,file.01,the federal suit,,Affirmative,"This secret investigation and gag order on conservative activists is intended to stop their political successes in Wisconsin , O'Keefe said in January , when it filed the federal suit . "
the state 's,silence.01,political speech,,Affirmative,The state can not be allowed to silence political speech it does not like . 
the state 's,like.01,political speech,,Affirmative,The state can not be allowed to silence political speech it does not like . 
attorney David Rivkin,say.01,", they secretly resort to",,Affirmative,"In a statement to Wisconsin Reporter earlier this month , WCFG attorney David Rivkin said , since the left ca n't win at the ballot box , they secretly resort to the illegal use of government power - ' dark power ' - to go after those who do not agree with them . "
conservative activists,resort.01,to,,Affirmative,"In a statement to Wisconsin Reporter earlier this month , WCFG attorney David Rivkin said , since the left ca n't win at the ballot box , they secretly resort to the illegal use of government power - ' dark power ' - to go after those who do not agree with them . "
WCFG,seek.01,to suppress,,Affirmative,Yet now it is WCFG seeking to suppress the information that might allow the public to decide for themselves whether the John Doe was warranted . 
WCFG,suppress.01,the information,,Affirmative,Yet now it is WCFG seeking to suppress the information that might allow the public to decide for themselves whether the John Doe was warranted . 
the information,allow.01,public to decide for themselves,,Affirmative,Yet now it is WCFG seeking to suppress the information that might allow the public to decide for themselves whether the John Doe was warranted . 
