A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Cape Town -,take.01,a twist,,Affirmative,"Cape Town - The battle for the post of DA parliamentary leader has taken a twist , with DA Eastern Cape leader Athol Trollip accusing federal chairman Wilmot James of being behind media leaks as he wanted to take over from Lindiwe Mazibuko . "
leader Athol Trollip,accuse.01,chairman Wilmot James,of being behind,Affirmative,"Cape Town - The battle for the post of DA parliamentary leader has taken a twist , with DA Eastern Cape leader Athol Trollip accusing federal chairman Wilmot James of being behind media leaks as he wanted to take over from Lindiwe Mazibuko . "
DA parliamentary leader,want.01,to take over from,,Affirmative,"Cape Town - The battle for the post of DA parliamentary leader has taken a twist , with DA Eastern Cape leader Athol Trollip accusing federal chairman Wilmot James of being behind media leaks as he wanted to take over from Lindiwe Mazibuko . "
DA parliamentary leader,take.12,from,,Affirmative,"Cape Town - The battle for the post of DA parliamentary leader has taken a twist , with DA Eastern Cape leader Athol Trollip accusing federal chairman Wilmot James of being behind media leaks as he wanted to take over from Lindiwe Mazibuko . "
Lindiwe Mazibuko,leave.01,the party,,Affirmative,Mazibuko left the party to go and study abroad . 
by,see.01,email correspondence seen by,,Affirmative,"In email correspondence seen by the Cape Times , the party 's federal executive ( Fedex ) members , who met on Friday , accused each other of having hung the DA 's laundry in public following Mazibuko 's shock announcement that she would not be returning to Parliament . "
The emails,paint.02,a picture of,,Affirmative,The emails paint a picture of a divided leadership as the party deals with the aftermath of Mazibuko 's departure . 
the party to go and study abroad,deal.01,with,,Affirmative,The emails paint a picture of a divided leadership as the party deals with the aftermath of Mazibuko 's departure . 
the party 's federal executive -LRB- Fedex -RRB- members,speak.01,about,,Affirmative,"We have often spoken about the unfortunate leaks that characterise the Fedex from time to time , Zille wrote on Saturday . "
the unfortunate leaks,characterise.01,the Fedex,from time to time,Affirmative,"We have often spoken about the unfortunate leaks that characterise the Fedex from time to time , Zille wrote on Saturday . "
Helen Zille,write.01,We have often spoken about,,Affirmative,"We have often spoken about the unfortunate leaks that characterise the Fedex from time to time , Zille wrote on Saturday . "
meeting,exceed.01,last Friday 's,,Affirmative,"Well , last Friday 's meeting exceeded itself , and as usual , the angle and the tenor of the leaks have been distorted to serve particular interests . "
federal chairman Wilmot James of being behind media leaks,inform.01,the media,that he was going,Affirmative,In this case it is clear that Wilmot has or had informed the media that he was going to defend Lindiwe 's decision in the Fedex and take you ( Davis ) on . 
federal chairman Wilmot James of being behind media leaks,defend.01,decision in,,Affirmative,In this case it is clear that Wilmot has or had informed the media that he was going to defend Lindiwe 's decision in the Fedex and take you ( Davis ) on . 
federal chairman Wilmot James of being behind media leaks,take.01,you,on,Affirmative,In this case it is clear that Wilmot has or had informed the media that he was going to defend Lindiwe 's decision in the Fedex and take you ( Davis ) on . 
federal chairman Wilmot James of being behind media leaks,try.01,to pave,,Affirmative,"Now it seems that maybe he was trying to pave his way to a position that he has clearly coveted since he joined the DA as his name was linked in a similar way in the build up to the 2009 parliamentary leadership contest , Trollip wrote . "
federal chairman Wilmot James of being behind media leaks,pave.02,his way,to,Affirmative,"Now it seems that maybe he was trying to pave his way to a position that he has clearly coveted since he joined the DA as his name was linked in a similar way in the build up to the 2009 parliamentary leadership contest , Trollip wrote . "
federal chairman Wilmot James of being behind media leaks,join.01,the `` DA,,Affirmative,"Now it seems that maybe he was trying to pave his way to a position that he has clearly coveted since he joined the DA as his name was linked in a similar way in the build up to the 2009 parliamentary leadership contest , Trollip wrote . "
DA Eastern Cape leader Athol Trollip accusing federal chairman Wilmot James of being behind media leaks as he wanted to take over from Lindiwe Mazibuko,write.01,Now it seems,,Affirmative,"Now it seems that maybe he was trying to pave his way to a position that he has clearly coveted since he joined the DA as his name was linked in a similar way in the build up to the 2009 parliamentary leadership contest , Trollip wrote . "
federal chairman Wilmot James of being behind media leaks,warn.01,party could be headed,,Affirmative,He also warned that the party could be headed the way of Cope and Agang because of inflated egos . 
the party to go and study abroad,head.01,the way of Cope and Agang,,Affirmative,He also warned that the party could be headed the way of Cope and Agang because of inflated egos . 
the `` DA,continue.01,its March,,Affirmative,May the best man or woman win so that the DA can continue its March to the Union Buildings led by men and women who put the interests of our voters and country far ahead of their own . 
by men and women,lead.02,the Union Buildings led by men and women,,Affirmative,May the best man or woman win so that the DA can continue its March to the Union Buildings led by men and women who put the interests of our voters and country far ahead of their own . 
men and women,put.01,the interests of,far ahead of,Affirmative,May the best man or woman win so that the DA can continue its March to the Union Buildings led by men and women who put the interests of our voters and country far ahead of their own . 
what inflated egos,bequeath.01,Cope and Agang,,Affirmative,"Remember what inflated egos bequeathed Cope and Agang , Trollip wrote . "
"Van Onselen ,",write.01,a controversial column,,Affirmative,"Van Onselen , a former DA official and Sunday Times senior journalist , had written a controversial column in Business Day last week about the real reasons Mazibuko left Parliament . "
Lindiwe Mazibuko,leave.01,Parliament,,Affirmative,"Van Onselen , a former DA official and Sunday Times senior journalist , had written a controversial column in Business Day last week about the real reasons Mazibuko left Parliament . "
briefing a journalist on the matter,believe.01,I was wrong,,Affirmative,I see in your comments to the newspaper that you believe I was wrong to hang out the DA 's laundry in public . 
a former DA official and Sunday Times senior journalist,hang.01,laundry,,Affirmative,I see in your comments to the newspaper that you believe I was wrong to hang out the DA 's laundry in public . 
briefing a journalist on the matter,brief.01,a journalist,on,Affirmative,This is deeply ironic considering that you were briefing a journalist on the matter . 
briefing a journalist on the matter,drive.02,the issue,,Affirmative,"If you ( James ) are so concerned about airing laundry in public , then why are you still driving the issue in the media ? "
we,brief.01,the media,about,Affirmative,Since when do we brief the media about confidential matters to be discussed at Fedex ? 
Helen Zille,respond.01,to,,Affirmative,"Responding to the weekend reports in her SA Today newsletter released on Sunday , Zille said reports of her saying she made Mazibuko were the abuse of media to drive internal agendas in the DA . "
Helen Zille,say.01,reports of,,Affirmative,"Responding to the weekend reports in her SA Today newsletter released on Sunday , Zille said reports of her saying she made Mazibuko were the abuse of media to drive internal agendas in the DA . "
her,say.01,she made,,Affirmative,"Responding to the weekend reports in her SA Today newsletter released on Sunday , Zille said reports of her saying she made Mazibuko were the abuse of media to drive internal agendas in the DA . "
Helen Zille,say.01,it was,,Affirmative,Zille said it was DA convention not to speak out of the federal executive . 
Helen Zille,concede.01,she had worked,,Affirmative,She conceded she had worked very hard to promote Lindiwe 's career . 
she,work.01,to promote,,Affirmative,She conceded she had worked very hard to promote Lindiwe 's career . 
she,promote.02,career,,Affirmative,She conceded she had worked very hard to promote Lindiwe 's career . 
Helen Zille,say.01,I had never done,,Affirmative,"In fact , I said I had never done as much to promote any person 's career in the DA before . "
Helen Zille,do.02,as much,,Affirmative,"In fact , I said I had never done as much to promote any person 's career in the DA before . "
Helen Zille,promote.02,career in,,Affirmative,"In fact , I said I had never done as much to promote any person 's career in the DA before . "
Helen Zille,say.01,I ' made her,,Affirmative,"I did not say I ' made her ' , Zille wrote . "
Helen Zille,make.01,Lindiwe Mazibuko,,Affirmative,"I did not say I ' made her ' , Zille wrote . "
Helen Zille,write.01,I did not say,,Affirmative,"I did not say I ' made her ' , Zille wrote . "
you,haven.01,' t,,Affirmative,"Login and register , if you haven ' t already . "
in,contain.01,works contained in,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
The copyright in,belong.01,to,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
