A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"MANILA , Philippines -",express.01,a moral plea,,Affirmative,"MANILA , Philippines - The camp of Janet Lim Napoles expressed a moral plea for senators to inhibit themselves from the Senate Blue Ribbon Committee proceedings . "
the senators,inhibit.01,the senators,,Affirmative,"MANILA , Philippines - The camp of Janet Lim Napoles expressed a moral plea for senators to inhibit themselves from the Senate Blue Ribbon Committee proceedings . "
"lawyer ,",say.01,client is willing,,Affirmative,"In an interview with ANC on Monday , Napoles ' lawyer , Bruce Rivera , said that his client is willing to appear for the second time in the Senate panel inquiry , but lawmakers tagged in the pork barrel scam may pose unhelpful questions . "
lawmakers,tag.01,may pose,,Affirmative,"In an interview with ANC on Monday , Napoles ' lawyer , Bruce Rivera , said that his client is willing to appear for the second time in the Senate panel inquiry , but lawmakers tagged in the pork barrel scam may pose unhelpful questions . "
lawmakers,pose.02,unhelpful questions,,Affirmative,"In an interview with ANC on Monday , Napoles ' lawyer , Bruce Rivera , said that his client is willing to appear for the second time in the Senate panel inquiry , but lawmakers tagged in the pork barrel scam may pose unhelpful questions . "
lawmakers,want.01,it to be,,Affirmative,"It is a moral plea because we do n't want it to be an accusatorial [ hearing ] , Rivera said . "
Bruce Rivera,say.01,It is,,Affirmative,"It is a moral plea because we do n't want it to be an accusatorial [ hearing ] , Rivera said . "
the Department of Justice,disclose.01,are,to,Affirmative,"Also named in Napoles ' list of other scam operators the Department of Justice disclosed to the Senate committee are Senators Aquilino Pimentel III , Loren Legarda , Alan Peter Cayetano , Gringo Honasan , Francis Escudero , Vicente Sotto as well as former Senator Manuel Villar and the late Robert Barbers . "
Bruce Rivera,ask.02,to let,the senators,Affirmative,Rivera asked the senators to let Napoles explain her testimony publicly . 
the senators,let.01,Napoles explain,,Affirmative,Rivera asked the senators to let Napoles explain her testimony publicly . 
Napoles,explain.01,her testimony,,Affirmative,Rivera asked the senators to let Napoles explain her testimony publicly . 
they,want.01,to grandstand and,,Affirmative,"If they really just want to grandstand and just accuse her and tell her she 's a liar , they can do that in the Ombudsman , Rivera said . "
they,accuse.01,her,,Affirmative,"If they really just want to grandstand and just accuse her and tell her she 's a liar , they can do that in the Ombudsman , Rivera said . "
they,tell.01,she 's,her,Affirmative,"If they really just want to grandstand and just accuse her and tell her she 's a liar , they can do that in the Ombudsman , Rivera said . "
they,do.02,that,,Affirmative,"If they really just want to grandstand and just accuse her and tell her she 's a liar , they can do that in the Ombudsman , Rivera said . "
Rivera,say.01,", they can do that in",,Affirmative,"If they really just want to grandstand and just accuse her and tell her she 's a liar , they can do that in the Ombudsman , Rivera said . "
The lawyer,say.01,will name,,Affirmative,"The lawyer said Napoles , suspected of masterminding the scam , will name three more senators in a second affidavit . "
"Napoles , suspected of masterminding",mastermind.01,the scam,,Affirmative,"The lawyer said Napoles , suspected of masterminding the scam , will name three more senators in a second affidavit . "
"Napoles , suspected of masterminding",name.01,senators,,Affirmative,"The lawyer said Napoles , suspected of masterminding the scam , will name three more senators in a second affidavit . "
He,say.01,there are,,Affirmative,He also said there are likely no more Cabinet officials who will be tagged . 
you,have.03,a photographic memory,,Affirmative,"So siyempre it was a very long list of transactions and you tend to forget , she does not have a photographic memory that you know every nook and cranny , Rivera said . "
Rivera,say.01,So siyempre,,Affirmative,"So siyempre it was a very long list of transactions and you tend to forget , she does not have a photographic memory that you know every nook and cranny , Rivera said . "
she,check.01,her transaction records,,Affirmative,"When she checked her transaction records , ay meron pala ako nito . "
he,add.01,Ay may deal,,Affirmative,"Ay may deal pala ako nito , he added . "
He,claim.01,businesswoman has,,Affirmative,"He also claimed that the detained businesswoman has documentary trail to back her statements , which may be different from Benhur's . "
the detained businesswoman,have.03,documentary trail,,Affirmative,"He also claimed that the detained businesswoman has documentary trail to back her statements , which may be different from Benhur's . "
the detained businesswoman,back.01,"her statements ,",,Affirmative,"He also claimed that the detained businesswoman has documentary trail to back her statements , which may be different from Benhur's . "
Napoles,know.01,how to use,,Affirmative,"The records , moreover , are in the form of a list that is handwritten because Napoles does not know how to use a computer . "
the detained businesswoman,write.03,them,,Affirmative,She wrote them down . 
Rivera,say.01,checks but vouchers,,Affirmative,"She has not only checks but vouchers , Rivera said . "
The legal counsel,defend.01,his client,,Affirmative,The legal counsel had also defended his client from accusations that she lied during the Blue Ribbon Committee hearing in November in denying she is aware of the scam . 
