A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"WASHINGTON ,",applaud.01,the House,for passing,Affirmative,"WASHINGTON , D.C. - Rep. Pete Olson ( TX - 22 ) today applauded the House for passing his bill H.R. 1209 , which will award a Congressional Gold Medal to the World War II Doolittle Tokyo Raiders for their heroic B - 25 bomber attack on Japan in response to Pearl Harbor . "
the House,pass.01,his bill H.R. 1209,,Affirmative,"WASHINGTON , D.C. - Rep. Pete Olson ( TX - 22 ) today applauded the House for passing his bill H.R. 1209 , which will award a Congressional Gold Medal to the World War II Doolittle Tokyo Raiders for their heroic B - 25 bomber attack on Japan in response to Pearl Harbor . "
his bill H.R. 1209,award.01,the Congressional Gold Medal,to,Affirmative,"WASHINGTON , D.C. - Rep. Pete Olson ( TX - 22 ) today applauded the House for passing his bill H.R. 1209 , which will award a Congressional Gold Medal to the World War II Doolittle Tokyo Raiders for their heroic B - 25 bomber attack on Japan in response to Pearl Harbor . "
by,pass.01,his bill,,Affirmative,The bill was passed by Unanimous Consent in the House . 
his bill,head.02,to,,Affirmative,The bill now heads to the Senate for passage . 
Rep. Pete Olson,say.01,was,,Affirmative,"The heroism of these Doolittle Raiders was a critical turning point in World War II , Olson said . "
this mission,put.01,their lives,in,Affirmative,"These eighty brave Americans volunteered for this mission with zero knowledge of what it would entail and willingly put their lives in harm 's way , risking death , capture , and torture to bring the fight to the Japanese homeland . "
The actions of,forge.02,an enduring example of heroism,,Affirmative,The actions of Jimmy Doolittle and his Tokyo Raiders forged an enduring example of heroism in the face of uncertainty for the Army Air Corps of the Second World War and America as a whole . 
"the House for passing his bill H.R. 1209 , which will award a Congressional Gold Medal to the World War II Doolittle Tokyo Raiders for their heroic B-25 bomber attack on Japan",act.02,to help,,Affirmative,"I 'm proud that the House acted to help me honor their heroism by awarding these heroes the Congressional Gold Medal , Olson concluded . "
"the House for passing his bill H.R. 1209 , which will award a Congressional Gold Medal to the World War II Doolittle Tokyo Raiders for their heroic B-25 bomber attack on Japan",help.01,me honor,,Affirmative,"I 'm proud that the House acted to help me honor their heroism by awarding these heroes the Congressional Gold Medal , Olson concluded . "
Rep. Pete Olson,honor.01,a critical turning point in World War II,,Affirmative,"I 'm proud that the House acted to help me honor their heroism by awarding these heroes the Congressional Gold Medal , Olson concluded . "
Rep. Pete Olson,conclude.01,I 'm proud,,Affirmative,"I 'm proud that the House acted to help me honor their heroism by awarding these heroes the Congressional Gold Medal , Olson concluded . "
Col. Jimmy Doolittle,lead.01,nine airmen flying,,Affirmative,"On April 18 , 1942 , Lt. Col. Jimmy Doolittle led seventy - nine airmen flying sixteen B - 25 bombers on a daring and unprecedented attack on the Japanese mainland to avenge the surprise attack on Pearl Harbor four months earlier . "
nine airmen flying,fly.01,25 bombers,,Affirmative,"On April 18 , 1942 , Lt. Col. Jimmy Doolittle led seventy - nine airmen flying sixteen B - 25 bombers on a daring and unprecedented attack on the Japanese mainland to avenge the surprise attack on Pearl Harbor four months earlier . "
sixteen B-25 bombers,take.01,from,,Affirmative,"The bombers took off from the Navy aircraft carrier USS Hornet in the western Pacific , struck their targets , and then made their way as best they could to friendly forces in China . "
sixteen B-25 bombers,strike.01,their targets,,Affirmative,"The bombers took off from the Navy aircraft carrier USS Hornet in the western Pacific , struck their targets , and then made their way as best they could to friendly forces in China . "
sixteen B-25 bombers,make.01,harm 's way,,Affirmative,"The bombers took off from the Navy aircraft carrier USS Hornet in the western Pacific , struck their targets , and then made their way as best they could to friendly forces in China . "
by,intern.01,five,,Affirmative,"Three Raiders were killed during the crash - landings , five were interned by the Soviets for a year until they were able to escape , and eight were captured by Japanese forces . "
by,capture.01,eight,,Affirmative,"Three Raiders were killed during the crash - landings , five were interned by the Soviets for a year until they were able to escape , and eight were captured by Japanese forces . "
the eighty Raiders,embark.01,from,,Affirmative,Seventy - three of the eighty Raiders who embarked from the USS Hornet returned home from the raid ; all eighty of them will be remembered forever as true American heroes . 
1,keep.02,1,Clean,Affirmative,1 Keep it Clean . 
us,know.01,of,,Affirmative,Use the ' Report ' link on each comment to let us know of abusive posts . 
us,love.02,to hear,,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,hear.01,"eyewitness accounts ,",,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
