A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Police in Bastrop,warn.01,about,people,Affirmative,Police in Bastrop are warning people about a pair of scams targeting hotel guests . 
scams targeting,target.01,hotel guests,,Affirmative,Police in Bastrop are warning people about a pair of scams targeting hotel guests . 
One state lawmaker,say.01,", we might not be in",,Affirmative,"AUSTIN ( KXAN ) - One state lawmaker says if the LCRA managed our water better , we might not be in as severe of a drought as we are currently . "
the way LCRA,manage.01,our water,,Affirmative,"AUSTIN ( KXAN ) - One state lawmaker says if the LCRA managed our water better , we might not be in as severe of a drought as we are currently . "
a report from,say.01,the same thing,,Affirmative,That 's the same thing a report from the Texas Commission on Environmental Quality said over the weekend . 
Texas,double.01,the size of,,Affirmative,"With Texas expected to double the size of its population in the next 50 years , experts say the availability of water can and will limit our economic growth . "
experts,say.01,can and will limit,,Affirmative,"With Texas expected to double the size of its population in the next 50 years , experts say the availability of water can and will limit our economic growth . "
the availability of water,limit.01,our economic growth,,Affirmative,"With Texas expected to double the size of its population in the next 50 years , experts say the availability of water can and will limit our economic growth . "
Senator Troy Fraser,believe.01,LCRA made mistakes along,,Affirmative,Senator Troy Fraser believes the LCRA made mistakes along the way . 
the way LCRA,make.02,mistakes along,,Affirmative,Senator Troy Fraser believes the LCRA made mistakes along the way . 
experts,need.01,to change,,Affirmative,We needed to change the way we managed the lake . 
experts,change.01,the way,,Affirmative,We needed to change the way we managed the lake . 
experts,manage.01,the lake,,Affirmative,We needed to change the way we managed the lake . 
experts,manage.02,time of the drought,,Affirmative,"In time of the drought we had to manage it differently ,   Fraser said . "
the Texas Commission on,propose.01,major changes to,,Affirmative,"Over the weekend , the Texas Commission on Environmental Quality , also known as TCEQ , proposed major changes to the way LCRA distributes water from the Highland Lakes chain . "
LCRA,distribute.01,water,from,Affirmative,"Over the weekend , the Texas Commission on Environmental Quality , also known as TCEQ , proposed major changes to the way LCRA distributes water from the Highland Lakes chain . "
experts,think.01,maybe we 've been in,,Affirmative,"We think maybe we 've been in this drought for 6 or 7 years and I begin to encourage LCRA to no longer release water because our inflows in the lake are not sufficient , Fraser said . "
Senator Troy Fraser,begin.01,to encourage LCRA,,Affirmative,"We think maybe we 've been in this drought for 6 or 7 years and I begin to encourage LCRA to no longer release water because our inflows in the lake are not sufficient , Fraser said . "
Senator Troy Fraser,encourage.01,the way LCRA,longer release water,Affirmative,"We think maybe we 've been in this drought for 6 or 7 years and I begin to encourage LCRA to no longer release water because our inflows in the lake are not sufficient , Fraser said . "
the way LCRA,release.01,water,,Affirmative,"We think maybe we 've been in this drought for 6 or 7 years and I begin to encourage LCRA to no longer release water because our inflows in the lake are not sufficient , Fraser said . "
Senator Troy Fraser,say.01,We think,,Affirmative,"We think maybe we 've been in this drought for 6 or 7 years and I begin to encourage LCRA to no longer release water because our inflows in the lake are not sufficient , Fraser said . "
"the Texas Commission on Environmental Quality , also known as TCEQ",say.01,", we could have preserved",,Affirmative,"TCEQ says that if higher cutoff levels for downstream agriculture were used during extraordinarily dry conditions in 2011 , we could have preserved at least 50 percent of the water that was released . "
we,preserve.01,50 percent of,,Affirmative,"TCEQ says that if higher cutoff levels for downstream agriculture were used during extraordinarily dry conditions in 2011 , we could have preserved at least 50 percent of the water that was released . "
Jay Bragg with,say.01,We 've been in,,Affirmative,"Jay Bragg with the Texas Farm Bureau says , We 've been in a multi-year drought . "
we,make.02,available,,Affirmative,It appears that it 's going to be a continued trend so we have to make the best use of water available . 
the way LCRA,vote.01,on,,Affirmative,The LCRA will vote on whether to adopt TCEQ 's changes to the water plan by September 1st . 
your blog,share.01,posts,,Affirmative,"Sorry , your blog can not share posts by email . "
