A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A federal judge,throw.01,sex marriage ban,out,Affirmative,"- A federal judge threw out Oregon 's same - sex marriage ban Monday , marking the 13th consecutive legal victory for gay marriage advocates since last year 's U.S. Supreme Court ruling that overturned part of a federal ban . "
A federal judge,mark.01,the 13th consecutive legal victory for,,Affirmative,"- A federal judge threw out Oregon 's same - sex marriage ban Monday , marking the 13th consecutive legal victory for gay marriage advocates since last year 's U.S. Supreme Court ruling that overturned part of a federal ban . "
Court ruling,overturn.01,part of,,Affirmative,"- A federal judge threw out Oregon 's same - sex marriage ban Monday , marking the 13th consecutive legal victory for gay marriage advocates since last year 's U.S. Supreme Court ruling that overturned part of a federal ban . "
Judge Michael McShane in Eugene,rule.01,ban unconstitutionally discriminates against,,Affirmative,"U.S. District Judge Michael McShane in Eugene ruled that the voter - approved ban unconstitutionally discriminates against same - sex couples , and he ordered the state to stop enforcing it . "
approved ban,discriminate.02,against,,Affirmative,"U.S. District Judge Michael McShane in Eugene ruled that the voter - approved ban unconstitutionally discriminates against same - sex couples , and he ordered the state to stop enforcing it . "
U.S. District Judge Michael McShane in Eugene,order.01,the state,to stop enforcing it,Affirmative,"U.S. District Judge Michael McShane in Eugene ruled that the voter - approved ban unconstitutionally discriminates against same - sex couples , and he ordered the state to stop enforcing it . "
the state,stop.01,enforcing it,,Affirmative,"U.S. District Judge Michael McShane in Eugene ruled that the voter - approved ban unconstitutionally discriminates against same - sex couples , and he ordered the state to stop enforcing it . "
the state,enforce.01,it,,Affirmative,"U.S. District Judge Michael McShane in Eugene ruled that the voter - approved ban unconstitutionally discriminates against same - sex couples , and he ordered the state to stop enforcing it . "
I,believe.01,", we can see in",,Affirmative,"I believe that if we can look for a moment past gender and sexuality , we can see in these plaintiffs nothing more or less than our own families , he wrote . "
same-sex couples,look.01,for,,Affirmative,"I believe that if we can look for a moment past gender and sexuality , we can see in these plaintiffs nothing more or less than our own families , he wrote . "
he,write.01,I believe,,Affirmative,"I believe that if we can look for a moment past gender and sexuality , we can see in these plaintiffs nothing more or less than our own families , he wrote . "
we,expect.01,"constitution to protect ,",,Affirmative,"Families who we would expect our constitution to protect , if not exalt , in equal measure . "
State officials,refuse.01,to defend,,Affirmative,State officials earlier refused to defend Oregon 's constitutional ban and said they would be prepared to carry out same - sex marriages almost immediately if McShane struck it down . 
State officials,defend.01,constitutional ban,,Affirmative,State officials earlier refused to defend Oregon 's constitutional ban and said they would be prepared to carry out same - sex marriages almost immediately if McShane struck it down . 
State officials,say.01,they would be prepared,,Affirmative,State officials earlier refused to defend Oregon 's constitutional ban and said they would be prepared to carry out same - sex marriages almost immediately if McShane struck it down . 
they,carry.03,sex marriages,,Affirmative,State officials earlier refused to defend Oregon 's constitutional ban and said they would be prepared to carry out same - sex marriages almost immediately if McShane struck it down . 
McShane,strike.01,it,,Affirmative,State officials earlier refused to defend Oregon 's constitutional ban and said they would be prepared to carry out same - sex marriages almost immediately if McShane struck it down . 
Jubilant couples,tie.01,the knot,,Affirmative,"Jubilant couples rushed to tie the knot after Monday 's ruling , including some who stood in line at the Portland county building for hours to get a marriage license . "
"Patty Reagan ,",say.01,It 's,,Affirmative,"It 's the final step to be truly a family , said Patty Reagan , who took the day off to wed partner Kelly . "
"Patty Reagan ,",take.01,the day,,Affirmative,"It 's the final step to be truly a family , said Patty Reagan , who took the day off to wed partner Kelly . "
Everyone else,take.02,for granted,,Affirmative,Everyone else takes for granted that they have this right . 
they,have.03,this right,,Affirmative,Everyone else takes for granted that they have this right . 
We,know.01,we wanted,,Affirmative,"We always knew we wanted to spend our whole life together , Brown said . "
we,want.01,to spend,,Affirmative,"We always knew we wanted to spend our whole life together , Brown said . "
we,spend.02,our whole life,,Affirmative,"We always knew we wanted to spend our whole life together , Brown said . "
Brown,say.01,We always knew,,Affirmative,"We always knew we wanted to spend our whole life together , Brown said . "
The National Organization for Marriage,seek.01,to intervene in,,Affirmative,The National Organization for Marriage sought to intervene in the cases brought by four gay and lesbian couples and defend the ban on behalf of its Oregon members . 
The National Organization for Marriage,intervene.01,in,,Affirmative,The National Organization for Marriage sought to intervene in the cases brought by four gay and lesbian couples and defend the ban on behalf of its Oregon members . 
by,bring.01,the cases brought by,,Affirmative,The National Organization for Marriage sought to intervene in the cases brought by four gay and lesbian couples and defend the ban on behalf of its Oregon members . 
The National Organization for Marriage,defend.01,the ban on behalf of,,Affirmative,The National Organization for Marriage sought to intervene in the cases brought by four gay and lesbian couples and defend the ban on behalf of its Oregon members . 
McShane,reject.01,its request,,Affirmative,But McShane rejected its request . 
judge panel of,deny.01,its bid for,,Affirmative,"The group then appealed , but on Monday a three - judge panel of the 9th U.S. Circuit Court of Appeals denied its bid for an emergency stay . "
McShane,join.01,judges,,Affirmative,"McShane joins judges in seven other states who have struck down same - sex marriage bans , though appeals are under way . "
seven other states,strike.08,sex marriage bans,,Affirmative,"McShane joins judges in seven other states who have struck down same - sex marriage bans , though appeals are under way . "
Many,predict.01,ruling would create,,Affirmative,"Many predicted last year 's Supreme Court ruling would create a pathway for states to act , as polls showed a majority of Americans now support gay marriage . "
Court ruling,create.01,a pathway,,Affirmative,"Many predicted last year 's Supreme Court ruling would create a pathway for states to act , as polls showed a majority of Americans now support gay marriage . "
a majority of Americans,support.01,gay marriage,,Affirmative,"Many predicted last year 's Supreme Court ruling would create a pathway for states to act , as polls showed a majority of Americans now support gay marriage . "
