A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
`` contract '' workers,account.01,for,,Affirmative,Contract workers made up less than half of one percent of all U.S. employment in the 1980 s but now account for 2.3 percent . 
Economists,predict.01,workers will play,,Affirmative,Economists predict contract workers will play a larger role in the years ahead . 
`` contract '' workers,play.02,a larger role in,,Affirmative,Economists predict contract workers will play a larger role in the years ahead . 
contracts,lie.01,specific responsibilities and deadlines,,Affirmative,"Many others are self - employed , working under contracts that lay out specific responsibilities and deadlines . "
`` contract '' workers,have.03,less job security,,Affirmative,"Contract workers have less job security and do n't contribute to the economy through spending as much as permanent , full - time workers . "
`` contract '' workers,have.03,the same job protections,,Affirmative,Nor do they have the same job protections . 
"Heidi Shierholz ,",say.01,But it 's something,,Affirmative,"But it 's something to keep an eye on , said Heidi Shierholz , an economist with the labor - oriented Economic Policy Institute . "
time workers,account.01,for,,Affirmative,But maybe no longer : Part - time workers have accounted for more than 10 percent of U.S. job growth in the years since the recession officially ended in June 2009 . 
Businesses,hire.01,contract workers or freelancers,,Affirmative,Businesses often hire contract workers or freelancers because it is less expensive than hiring full - time workers . 
businesses,employ.02,the worker -,,Affirmative,"Workers increasingly serve businesses that do not officially ' employ ' the worker - a distinction that hampers organizing , erodes labor standards and dilutes accountability , said Catherine Ruckelshaus , general counsel for the National Employment Law Project , which advocates on behalf of low - wage workers . "
a distinction,hamper.01,organizing,,Affirmative,"Workers increasingly serve businesses that do not officially ' employ ' the worker - a distinction that hampers organizing , erodes labor standards and dilutes accountability , said Catherine Ruckelshaus , general counsel for the National Employment Law Project , which advocates on behalf of low - wage workers . "
"Catherine Ruckelshaus ,",say.01,a distinction,,Affirmative,"Workers increasingly serve businesses that do not officially ' employ ' the worker - a distinction that hampers organizing , erodes labor standards and dilutes accountability , said Catherine Ruckelshaus , general counsel for the National Employment Law Project , which advocates on behalf of low - wage workers . "
Many business leaders,have.03,a different take,,Affirmative,Many business leaders have a different take . 
Some people,want.01,to be,,Affirmative,Some people do n't want to be a full - time employee . 
Some people,want.01,the contract work,,Affirmative,"They want contract work , said Bruce Josten , executive vice president of the U.S. Chamber of Commerce . "
"Bruce Josten ,",say.01,They want,,Affirmative,"They want contract work , said Bruce Josten , executive vice president of the U.S. Chamber of Commerce . "
Bruce Josten,recognize.01,some of them,,Affirmative,"Still , Josten recognizes some of them are hoping the contract work will ultimately lead them into a full - time position . "
"Still , Josten recognizes some of them",hope.01,work will ultimately lead them into,,Affirmative,"Still , Josten recognizes some of them are hoping the contract work will ultimately lead them into a full - time position . "
the contract work,lead.01,Some people,,Affirmative,"Still , Josten recognizes some of them are hoping the contract work will ultimately lead them into a full - time position . "
Reserve study,show.01,would rather have,,Affirmative,A recent Federal Reserve study showed that nearly 7.5 million people who are working part time - contract workers included - would rather have full - time jobs . 
million people,work.01,`` contract '' workers,,Affirmative,A recent Federal Reserve study showed that nearly 7.5 million people who are working part time - contract workers included - would rather have full - time jobs . 
million people,have.03,time jobs,,Affirmative,A recent Federal Reserve study showed that nearly 7.5 million people who are working part time - contract workers included - would rather have full - time jobs . 
"Jerry Jasinowski ,",serve.01,as president of,,Affirmative,"Jerry Jasinowski , who served as president of the National Association of Manufacturers for 14 years and later as president of the Manufacturing Institute , said despite criticism leveled against contract workers from some quarters , I think on balance , they are a positive reflection of the extent to which production has become much more flexible , a reflection of hybrid operations . "
"Jerry Jasinowski ,",say.01,", they are",,Affirmative,"Jerry Jasinowski , who served as president of the National Association of Manufacturers for 14 years and later as president of the Manufacturing Institute , said despite criticism leveled against contract workers from some quarters , I think on balance , they are a positive reflection of the extent to which production has become much more flexible , a reflection of hybrid operations . "
Some people,like.01,the National Association of Manufacturers,,Affirmative,Some people do n't like it . 
Analysts,suggest.01,the increase in contract,,Affirmative,Analysts suggest the increase in contract and temp jobs will likely accelerate as more baby boomers retire from their full - time jobs . 
more baby boomers,retire.01,from,,Affirmative,Analysts suggest the increase in contract and temp jobs will likely accelerate as more baby boomers retire from their full - time jobs . 
Businesses,lower.01,labor costs,,Affirmative,Pressure from a company 's shareholders - often focused on short - term returns - can also lead businesses to lower labor costs by reclassifying a portion of their payroll as part - timers or spinning them off to a contracting agency . 
Businesses,reclassify.01,a portion of,as,Affirmative,Pressure from a company 's shareholders - often focused on short - term returns - can also lead businesses to lower labor costs by reclassifying a portion of their payroll as part - timers or spinning them off to a contracting agency . 
"The online job site CareerBuilder.com ,",specialize.01,in,,Affirmative,"The online job site CareerBuilder.com , which specializes in contract placement , cites research showing that 42 percent of employers intend to hire temporary or contract workers as part of their 2014 staffing strategy - a 14 percent increase over the past five years . "
"The online job site CareerBuilder.com ,",show.01,intend,,Affirmative,"The online job site CareerBuilder.com , which specializes in contract placement , cites research showing that 42 percent of employers intend to hire temporary or contract workers as part of their 2014 staffing strategy - a 14 percent increase over the past five years . "
42 percent of employers,intend.01,to hire,,Affirmative,"The online job site CareerBuilder.com , which specializes in contract placement , cites research showing that 42 percent of employers intend to hire temporary or contract workers as part of their 2014 staffing strategy - a 14 percent increase over the past five years . "
42 percent of employers,hire.01,contract workers,as part of,Affirmative,"The online job site CareerBuilder.com , which specializes in contract placement , cites research showing that 42 percent of employers intend to hire temporary or contract workers as part of their 2014 staffing strategy - a 14 percent increase over the past five years . "
The issue,get.01,the spotlight,,Affirmative,"The issue got the spotlight when President Barack Obama in February unilaterally upped the minimum wage for federal contractors and their employees from $ 7.25 to $ 10.10 an hour , fulfilling a top demand by liberal lawmakers and groups . "
President Barack Obama in February,up.01,the minimum wage,,Affirmative,"The issue got the spotlight when President Barack Obama in February unilaterally upped the minimum wage for federal contractors and their employees from $ 7.25 to $ 10.10 an hour , fulfilling a top demand by liberal lawmakers and groups . "
President Barack Obama in February,fulfil.01,a top demand by,,Affirmative,"The issue got the spotlight when President Barack Obama in February unilaterally upped the minimum wage for federal contractors and their employees from $ 7.25 to $ 10.10 an hour , fulfilling a top demand by liberal lawmakers and groups . "
Obama,say.01,"America does not stand still ,",,Affirmative,"America does not stand still , neither do I , Obama said . "
Aides,say.01,are affected,,Affirmative,Aides said more than 2 million employees whose companies have federal contracts are affected . 
million employees,have.03,federal contracts,,Affirmative,Aides said more than 2 million employees whose companies have federal contracts are affected . 
Institution study,label.01,the first decade of,,Affirmative,A recent Brookings Institution study labeled the first decade of the 21 st century a Lost Decade for the labor market . 
the U.S. economy,have.03,more payroll jobs at,,Affirmative,"For the first time since World War II , the U.S. economy did not have more payroll jobs at the end of a decade than at the beginning . "
You,have.03,workers compensation,,Affirmative,You have no workers compensation . 
you,make.02,sure,,Affirmative,Â So along with your gov health care you best make sure you get a disability insurance . 
you,get.01,a disability insurance,,Affirmative,Â So along with your gov health care you best make sure you get a disability insurance . 
Â You,have.03,a job,,Affirmative,"Â You may have a job today , but you could be gone tomorrow . "
Â You,budget.01,your money,,Affirmative,"Â You have to be extremely careful about your spending habits , and budget your money well . "
I,say.01,All,,Affirmative,While the U.S. economy has improved since the Great Recession ended five years ago All I can say is that the companies better be very careful with their private data . 
you,like.01,low pay,,Affirmative,"If you like low pay , having little or no benefits , and having an uncertain future then a contract or temp job is for you . "
by employers,treat.03,Temp workers,like,Affirmative,"Temp workers are often treated by employers like a news paper , Here today and gone tomorrow without any warning . "
using temp workers,fill.01,times,,Affirmative,Employers are more and more using temp workers to fill in times when demand for their product is high and dumping the temps as soon as the demand slows down . 
using temp workers,dump.01,the temps,,Affirmative,Employers are more and more using temp workers to fill in times when demand for their product is high and dumping the temps as soon as the demand slows down . 
This,mean.01,fewer direct hire jobs,,Affirmative,This means fewer direct hire jobs that you can count on to buy a house or at the very least feed a family . 
