A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Army researchers,work.01,to find,,Affirmative,"Army researchers are working to find better ways to prevent sight impairment and eye injury , now and in the future . "
Army researchers,find.01,better ways,,Affirmative,"Army researchers are working to find better ways to prevent sight impairment and eye injury , now and in the future . "
Army researchers,work.01,on,,Affirmative,They are also working on cutting - edge technologies for vision enhancement and shared vision applications . 
Army researchers,share.01,vision applications,,Affirmative,They are also working on cutting - edge technologies for vision enhancement and shared vision applications . 
"Brian Kimball ,",say.01,Eyesight is fundamental to,,Affirmative,"Eyesight is fundamental to a Soldier 's job , making vision protection of critical importance , said Brian Kimball , U.S. Army Natick Soldier Research , Development and Engineering Center , known as NSRDEC , researcher . "
"by dust , sand , fog and changes in lighting",impact.01,vision,,Affirmative,"A warfighter 's vision can be impacted by dust , sand , fog and changes in lighting . "
NSRDEC researchers,work.01,to find,,Affirmative,"NSRDEC researchers are working to find better ways to prevent sight impairment and eye injury , now and in the future . "
NSRDEC researchers,find.01,better ways,,Affirmative,"NSRDEC researchers are working to find better ways to prevent sight impairment and eye injury , now and in the future . "
NSRDEC researchers,prevent.01,sight impairment and,,Affirmative,"NSRDEC researchers are working to find better ways to prevent sight impairment and eye injury , now and in the future . "
NSRDEC researchers,work.01,on,,Affirmative,They are also working on cutting - edge technologies for vision enhancement and shared vision applications . 
NSRDEC researchers,share.01,vision applications,,Affirmative,They are also working on cutting - edge technologies for vision enhancement and shared vision applications . 
Brian Kimball,say.01,mission is,,Affirmative,"At NSRDEC , our mission is the Soldier , Kimball said . "
by,humble.01,NSRDEC researchers,,Affirmative,"We are honored and humbled by their service , bravery and dedication , which challenge us to pursue science and technology solutions that will enhance their safety , comfort and effectiveness . "
"their service , bravery and dedication ,",challenge.01,NSRDEC researchers,to pursue,Affirmative,"We are honored and humbled by their service , bravery and dedication , which challenge us to pursue science and technology solutions that will enhance their safety , comfort and effectiveness . "
NSRDEC researchers,pursue.01,solutions,,Affirmative,"We are honored and humbled by their service , bravery and dedication , which challenge us to pursue science and technology solutions that will enhance their safety , comfort and effectiveness . "
solutions,enhance.01,"their safety , comfort and effectiveness",,Affirmative,"We are honored and humbled by their service , bravery and dedication , which challenge us to pursue science and technology solutions that will enhance their safety , comfort and effectiveness . "
Brian Kimball,prevent.01,all injuries,,Affirmative,"Although you ca n't prevent all injuries , the majority can be avoided , or reduced in severity , by wearing the proper protection , said Michelle Markey , who is involved with the science and technology research at NSRDEC , as well as end - item technical support for both the Army and Marines . "
"Michelle Markey ,",say.01,"majority can be avoided , or reduced in severity",,Affirmative,"Although you ca n't prevent all injuries , the majority can be avoided , or reduced in severity , by wearing the proper protection , said Michelle Markey , who is involved with the science and technology research at NSRDEC , as well as end - item technical support for both the Army and Marines . "
Brian Kimball,say.01,Improvements are always ongoing,,Affirmative,"Improvements are always ongoing , Kimball said . "
NSRDEC officials,say.01,the success of,,Affirmative,"NSRDEC officials said the success of ongoing vision protection technologies to the collaborative nature of the Department of Defense vision protection community , which has a long history of working together and sharing resources , capabilities and technology . "
the Department of,have.03,"a long history of working together and sharing resources , capabilities and technology",,Affirmative,"NSRDEC officials said the success of ongoing vision protection technologies to the collaborative nature of the Department of Defense vision protection community , which has a long history of working together and sharing resources , capabilities and technology . "
Brian Kimball,say.01,"community consists of scientists , engineers ,",,Affirmative,"This community consists of scientists , engineers , medical professionals and dedicated program and project managers , Kimball said . "
These combined resources,provide.01,capabilities,,Affirmative,These combined resources provide capabilities that could not be realized otherwise . 
Brian Kimball,say.01,protection is always,,Affirmative,"Ballistic fragmentation protection is always the primary consideration , Kimball said . "
Soldiers,face.01,a variety of,,Affirmative,"Soldiers face a variety of ballistic fragmentation threats , including debris from explosions and weapons firing . "
Soldiers,face.01,increased threats from,,Affirmative,They also face increased threats from improvised explosive devices . 
Army researchers,take.01,ballistic fragmentation eye protection,,Affirmative,"However , Army researchers are taking ballistic fragmentation eye protection into the future . "
