A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
This aerial,show.01,Project site on,,Affirmative,This aerial show the Horizon Project site on the Charleston peninsula 's West Side . 
"Michael Maher , CEO of",say.01,It 's,,Affirmative,"It 's an opportunity to take trash and turn it into treasure , said Michael Maher , CEO of the nonprofit Horizon Project Foundation , which was created by the city and the Medical University of South Carolina to oversee the public - private venture . "
by,create.01,"Project Foundation ,",,Affirmative,"It 's an opportunity to take trash and turn it into treasure , said Michael Maher , CEO of the nonprofit Horizon Project Foundation , which was created by the city and the Medical University of South Carolina to oversee the public - private venture . "
term plan,call.03,for,,Affirmative,"The long - term plan calls for a $ 1 billion medical research hub on one of the largest contiguous tracts of real estate left on the peninsula - 22 acres near the Ashley River between Lockwood Drive and Hagood Avenue , from Spring to Fishburne streets . "
Michael Maher,describe.01,Horizon,as,Affirmative,Maher described Horizon as a natural extension of the city 's increasingly cramped medical district . 
Michael Maher,say.01,is,,Affirmative,"The idea , he said , is to give MUSC some room to breathe while creating a new urban destination for biotech - nology firms and other high - cali - ber knowledge - based businesses that need or want to be near a medical research university . "
based businesses,want.01,to be near,,Affirmative,"The idea , he said , is to give MUSC some room to breathe while creating a new urban destination for biotech - nology firms and other high - cali - ber knowledge - based businesses that need or want to be near a medical research university . "
a 30-foot-wide pedestrian `` urban promenade '',say.01,A place,,Affirmative,"A place to live , learn and earn , if you will , he said . "
"Maher ,",begin.01,working for,,Affirmative,"Maher , who began working for the city in 2001 , knows the ebb and flow of Horizon as well as anyone . "
"Maher ,",know.01,the ebb and flow of Horizon,,Affirmative,"Maher , who began working for the city in 2001 , knows the ebb and flow of Horizon as well as anyone . "
An architect,run.01,Civic Design Center,,Affirmative,"An architect , he was running Charleston 's Civic Design Center when the stark West Side property was identified about a decade ago as a ripe redevelopment spot . "
Michael Maher,recall.02,Do something there,,Affirmative,"It was a blank slate with a simple mandate : Do something there , Maher recalled . "
the city 's,create.01,a special tax district,,Affirmative,"The city created a special tax district for the now - Horizon site as a way to raise money to pay for the heavily reinforced roads , sidewalks and other public utilities that will have to be built at the reclaimed marshland . "
the Medical University of South Carolina,create.01,the Horizon Project Foundation,,Affirmative,"As the primary landowners , the city and MUSC created the Horizon Project Foundation . "
the primary landowners,rezone.01,their parcels,,Affirmative,They rezoned their parcels to accommodate flexible and dense residential and commercial uses needed to make the numbers work . 
the primary landowners,accommodate.01,uses needed,,Affirmative,They rezoned their parcels to accommodate flexible and dense residential and commercial uses needed to make the numbers work . 
the primary landowners,get.01,with,,Affirmative,They got with the state to streamline the environmental cleanup process . 
the primary landowners,streamline.01,the environmental cleanup process,,Affirmative,They got with the state to streamline the environmental cleanup process . 
