A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
executive Rhee In-jong,address.02,the subject of,,Affirmative,"Samsung executive Rhee In-jong , cited in a report by the Wall Street Journal , began by addressing the subject of biometric sensors . "
Apple 's Touch ID,gain.02,widespread adoption,,Affirmative,"Rather than focusing attention on Apple 's Touch ID , the only functional biometric sensor to ever gain widespread adoption in a high volume product introduction , or dwell on the fact that Samsung was only able to bring its own fingerprint sensor to market seven months later in a form widely panned by critics as not as reliable , secure or easy to use , Rhee focused on a possible future involving iris scanners . "
Samsung 's,bring.01,its own fingerprint sensor,,Affirmative,"Rather than focusing attention on Apple 's Touch ID , the only functional biometric sensor to ever gain widespread adoption in a high volume product introduction , or dwell on the fact that Samsung was only able to bring its own fingerprint sensor to market seven months later in a form widely panned by critics as not as reliable , secure or easy to use , Rhee focused on a possible future involving iris scanners . "
by critics,pan.01,a form,,Affirmative,"Rather than focusing attention on Apple 's Touch ID , the only functional biometric sensor to ever gain widespread adoption in a high volume product introduction , or dwell on the fact that Samsung was only able to bring its own fingerprint sensor to market seven months later in a form widely panned by critics as not as reliable , secure or easy to use , Rhee focused on a possible future involving iris scanners . "
critics,look.01,at,,Affirmative,"We 're looking at various types of biometric [ mechanisms ] and one of things that everybody is looking at is iris detection , Rhee stated , before delivering the line about leadership by following . "
everybody,look.01,things,,Affirmative,"We 're looking at various types of biometric [ mechanisms ] and one of things that everybody is looking at is iris detection , Rhee stated , before delivering the line about leadership by following . "
Rhee In-jong,deliver.01,the line about leadership,,Affirmative,"We 're looking at various types of biometric [ mechanisms ] and one of things that everybody is looking at is iris detection , Rhee stated , before delivering the line about leadership by following . "
Rhee In-jong,suggest.01,would someday become available,,Affirmative,"Rhee suggested that iris scanning would someday become available even in low - end smartphone models , the Wall Street Journal report noted , but acknowledged that new types of sensors will likely be available for adoption in high - end phones first . "
Journal report,note.01,Rhee suggested,,Affirmative,"Rhee suggested that iris scanning would someday become available even in low - end smartphone models , the Wall Street Journal report noted , but acknowledged that new types of sensors will likely be available for adoption in high - end phones first . "
Journal report,acknowledge.01,will likely be available for adoption in,,Affirmative,"Rhee suggested that iris scanning would someday become available even in low - end smartphone models , the Wall Street Journal report noted , but acknowledged that new types of sensors will likely be available for adoption in high - end phones first . "
Estimates,indicate.01,were iPhone 5,,Affirmative,"Estimates indicate that about three fifths of Apple 's 51 million iPhones sold over the winter quarter were iPhone 5 s , meaning about 31.9 million iPhones shipped with Touch ID . "
fingerprint scanning as,scan.01,as,,Affirmative,And none of the 9 million Galaxy S4 models the company shipped alongside iPhone 5 s last winter included fingerprint scanning as a feature . 
Samsung 's,deliver.01,its Galaxy 5 S,,Affirmative,"It was n't until April that Samsung was able to deliver its Galaxy 5 S with a similar fingerprint scanning feature , but reaction to the new model has been less than enthusiastic . "
Neither Rhee nor,make.01,any mention of,,Affirmative,Neither Rhee nor the Wall Street Journal made any mention of the fact that Samsung 's leading - by - following is even further behind in the area of adopting modern ARM 64 - bit ABIs in its Application Processor design . 
Samsung 's,work.01,to sidestep,,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
Samsung 's,sidestep.01,that issue,,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
that issue,tell.01,that it planned,its investors,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
that issue,plan.01,to copy,,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
that issue,copy.01,A7,,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
Samsung 's,have.03,a precise timeline for doing so yet,,Affirmative,"Samsung previously worked to sidestep that issue in November when it told its investors that it planned to copy Apple 's A7 at some point , but did n't yet have a precise timeline for doing so yet . "
"Dr. Namsung Stephen Woo , president of",allude.01,to,,Affirmative,"Dr. Namsung Stephen Woo , president of Samsung 's System LSI , alluded to Apple 's 64 - bit A7 Application Processor used in iPhone 5 s and iPad Air , saying many people were thinking ' why do we need 64 - bit for mobile devices ? "
iPad Air,say.01,people were thinking ',,Affirmative,"Dr. Namsung Stephen Woo , president of Samsung 's System LSI , alluded to Apple 's 64 - bit A7 Application Processor used in iPhone 5 s and iPad Air , saying many people were thinking ' why do we need 64 - bit for mobile devices ? "
many people,think.01,why do we need,,Affirmative,"Dr. Namsung Stephen Woo , president of Samsung 's System LSI , alluded to Apple 's 64 - bit A7 Application Processor used in iPhone 5 s and iPad Air , saying many people were thinking ' why do we need 64 - bit for mobile devices ? "
iPhone 5s and iPad Air,need.01,64 - bit for,,Affirmative,"Dr. Namsung Stephen Woo , president of Samsung 's System LSI , alluded to Apple 's 64 - bit A7 Application Processor used in iPhone 5 s and iPad Air , saying many people were thinking ' why do we need 64 - bit for mobile devices ? "
many people,ask.02,that question,,Affirmative,"' People were asking that question until three months ago , and now I think nobody is asking that question . "
Namsung Stephen Woo,think.01,nobody is asking,,Affirmative,"' People were asking that question until three months ago , and now I think nobody is asking that question . "
nobody,ask.02,that question,,Affirmative,"' People were asking that question until three months ago , and now I think nobody is asking that question . "
people,ask.01,when can we have that,,Affirmative,Now people are asking ' when can we have that ? 
iPhone 5s and iPad Air,have.03,a fraction of what has been distributed to the market,,Affirmative,Now people are asking ' when can we have that ? 
Namsung Stephen Woo,tell.01,let,his audience,Affirmative,"' Woo told his audience , let me just tell you , we are ... "
Namsung Stephen Woo,tell.01,", we are",you,Affirmative,"' Woo told his audience , let me just tell you , we are ... "
we,plan.01,for it,,Affirmative,"we have planned for it , we are marching on schedule . "
We,offer.01,bit AP based on,,Affirmative,We will offer the first 64 - bit AP based on ARM 's own core [ reference design ] . 
Namsung Stephen Woo,echo.01,following line,,Affirmative,"Echoing Rhee 's leadership - by - following line , Woo added , so we are marching ahead with the 64 - bit offering , and even though it 's a little too early , I think we are at the leader group in terms of 64 - bit offerings . "
Namsung Stephen Woo,add.01,so we are marching ahead with,,Affirmative,"Echoing Rhee 's leadership - by - following line , Woo added , so we are marching ahead with the 64 - bit offering , and even though it 's a little too early , I think we are at the leader group in terms of 64 - bit offerings . "
I,think.01,we are at,,Affirmative,"Echoing Rhee 's leadership - by - following line , Woo added , so we are marching ahead with the 64 - bit offering , and even though it 's a little too early , I think we are at the leader group in terms of 64 - bit offerings . "
Samsung 's,present.01,the detailed roadmap charts,for,Affirmative,"Unlike the detailed roadmap charts Samsung presented for extremely high resolution mobile displays and rapidly increasing camera sensor pixel density releases over the next two years , Woo did not offer any other details about Samsung 's 64 - bit AP plans , despite acknowledging that such sensors and cameras necessitated vastly greater processing power . "
Samsung 's,increase.01,density releases,,Affirmative,"Unlike the detailed roadmap charts Samsung presented for extremely high resolution mobile displays and rapidly increasing camera sensor pixel density releases over the next two years , Woo did not offer any other details about Samsung 's 64 - bit AP plans , despite acknowledging that such sensors and cameras necessitated vastly greater processing power . "
