A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
drugmaker Pfizer,say.01,it had raised,,Affirmative,"US drugmaker Pfizer said on Sunday it had raised its offer for British rival AstraZeneca to 69.3 billion pounds ( $ 116.6 billion ) , or 55 pounds a share , and would walk away if AstraZeneca did not accept it . "
Sunday,raise.01,its offer for,,Affirmative,"US drugmaker Pfizer said on Sunday it had raised its offer for British rival AstraZeneca to 69.3 billion pounds ( $ 116.6 billion ) , or 55 pounds a share , and would walk away if AstraZeneca did not accept it . "
British rival AstraZeneca,accept.01,Sunday,,Affirmative,"US drugmaker Pfizer said on Sunday it had raised its offer for British rival AstraZeneca to 69.3 billion pounds ( $ 116.6 billion ) , or 55 pounds a share , and would walk away if AstraZeneca did not accept it . "
the company,reject.01,the company,,Affirmative,"But the latest bid was still viewed as falling short of properly valuing AstraZeneca and the company is likely to publicly reject it as early as Monday , according to the Financial Times , which cited people familiar with the matter . "
"the Financial Times ,",cite.01,people familiar with,,Affirmative,"But the latest bid was still viewed as falling short of properly valuing AstraZeneca and the company is likely to publicly reject it as early as Monday , according to the Financial Times , which cited people familiar with the matter . "
US drugmaker Pfizer,want.01,to create,,Affirmative,"Pfizer wants to create the world 's largest drugs company , with a headquarters in New York but a tax base in Britain , where corporate tax rates are lower than in the United States . "
US drugmaker Pfizer,create.01,largest drugs company,,Affirmative,"Pfizer wants to create the world 's largest drugs company , with a headquarters in New York but a tax base in Britain , where corporate tax rates are lower than in the United States . "
US drugmaker Pfizer,meet.01,entrenched opposition from AstraZeneca,,Affirmative,"It has met entrenched opposition from AstraZeneca , as well as many politicians and scientists who fear cuts to jobs and research . "
scientists,fear.01,cuts,,Affirmative,"It has met entrenched opposition from AstraZeneca , as well as many politicians and scientists who fear cuts to jobs and research . "
The US group,say.01,offer was final and,,Affirmative,The US group said its new offer was final and could not be increased . 
The US group,say.01,it would not make,,Affirmative,It said it would not make a hostile offer directly to AstraZeneca shareholders and would only proceed with an offer with the recommendation of the AstraZeneca board . 
The US group,proceed.01,with,,Affirmative,It said it would not make a hostile offer directly to AstraZeneca shareholders and would only proceed with an offer with the recommendation of the AstraZeneca board . 
US drugmaker Pfizer,increase.01,the cash element in,,Affirmative,"Pfizer also increased the cash element in its offer to 45 % , with AstraZeneca shareholders set to receive 1.747 shares in the enlarged company for each of their AstraZeneca shares and 24.76 pounds in cash . "
AstraZeneca 's shareholders,set.08,to receive,,Affirmative,"Pfizer also increased the cash element in its offer to 45 % , with AstraZeneca shareholders set to receive 1.747 shares in the enlarged company for each of their AstraZeneca shares and 24.76 pounds in cash . "
AstraZeneca 's shareholders,receive.01,1.747 shares,,Affirmative,"Pfizer also increased the cash element in its offer to 45 % , with AstraZeneca shareholders set to receive 1.747 shares in the enlarged company for each of their AstraZeneca shares and 24.76 pounds in cash . "
its new offer,represent.01,% premium over,,Affirmative,The new offer represents a 15 % premium over the current value of a cash - and - share approach made on May 2 - worth 50 pounds a share at the time - which was swiftly rejected by AstraZeneca . 
by AstraZeneca,reject.01,50 pounds,,Affirmative,The new offer represents a 15 % premium over the current value of a cash - and - share approach made on May 2 - worth 50 pounds a share at the time - which was swiftly rejected by AstraZeneca . 
Raghuram Selvaraju of,say.01,they believed,,Affirmative,"Nonetheless , two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum - said they believed the sweetened offer would boost Pfizer 's earnings quickly , with Schoenebaum predicting an uplift from 2015 . "
two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum -,believe.01,offer would boost,,Affirmative,"Nonetheless , two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum - said they believed the sweetened offer would boost Pfizer 's earnings quickly , with Schoenebaum predicting an uplift from 2015 . "
the sweetened offer,boost.01,earnings,,Affirmative,"Nonetheless , two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum - said they believed the sweetened offer would boost Pfizer 's earnings quickly , with Schoenebaum predicting an uplift from 2015 . "
Schoenebaum,predict.01,an uplift,,Affirmative,"Nonetheless , two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum - said they believed the sweetened offer would boost Pfizer 's earnings quickly , with Schoenebaum predicting an uplift from 2015 . "
US drugmaker Pfizer,reveal.01,it had written to,,Affirmative,"Pfizer also revealed it had written to AstraZeneca 's chairman on May 16 offering 53.50 pounds a share - 40 % in cash - but had been told that this still substantially undervalued the company , prompting it to make the latest last - ditch offer . "
US drugmaker Pfizer,offer.01,40 % in cash,,Affirmative,"Pfizer also revealed it had written to AstraZeneca 's chairman on May 16 offering 53.50 pounds a share - 40 % in cash - but had been told that this still substantially undervalued the company , prompting it to make the latest last - ditch offer . "
this,undervalue.01,the company,,Affirmative,"Pfizer also revealed it had written to AstraZeneca 's chairman on May 16 offering 53.50 pounds a share - 40 % in cash - but had been told that this still substantially undervalued the company , prompting it to make the latest last - ditch offer . "
two analysts - Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum -,believe.01,proposal is compelling for,,Affirmative,"We believe our proposal is compelling for AstraZeneca 's shareholders and that a Pfizer - AstraZeneca combination is in the best interests of all stakeholders , Pfizer Chief Executive Ian Read said in a statement . "
Executive Ian Read,say.01,We believe,,Affirmative,"We believe our proposal is compelling for AstraZeneca 's shareholders and that a Pfizer - AstraZeneca combination is in the best interests of all stakeholders , Pfizer Chief Executive Ian Read said in a statement . "
Pfizer Chief Executive Ian Read,express.01,frustration,,Affirmative,He expressed frustration at AstraZeneca 's refusal to engage in talks and urged the British company 's shareholders to pressure its board to start discussions . 
Pfizer Chief Executive Ian Read,urge.01,shareholders,to pressure,Affirmative,He expressed frustration at AstraZeneca 's refusal to engage in talks and urged the British company 's shareholders to pressure its board to start discussions . 
shareholders,pressure.01,its board,to start discussions,Affirmative,He expressed frustration at AstraZeneca 's refusal to engage in talks and urged the British company 's shareholders to pressure its board to start discussions . 
shareholders,start.01,discussions,,Affirmative,He expressed frustration at AstraZeneca 's refusal to engage in talks and urged the British company 's shareholders to pressure its board to start discussions . 
the British company 's shareholders to pressure its board to start discussions,believe.01,board is currently prepared,,Affirmative,"Following a conversation with AstraZeneca earlier today , we do not believe that the AstraZeneca board is currently prepared to recommend a deal at a reasonable price , Read said . "
the AstraZeneca board,recommend.01,a deal,,Affirmative,"Following a conversation with AstraZeneca earlier today , we do not believe that the AstraZeneca board is currently prepared to recommend a deal at a reasonable price , Read said . "
Pfizer Chief Executive Ian Read,say.01,", we do not believe",,Affirmative,"Following a conversation with AstraZeneca earlier today , we do not believe that the AstraZeneca board is currently prepared to recommend a deal at a reasonable price , Read said . "
AstraZeneca executives,feel.02,that Pfizer failed,,Affirmative,"According to the Financial Times , AstraZeneca executives also felt that Pfizer failed to give assurances on other key terms of a deal , including commitments to the UK group 's research and development programs . "
US drugmaker Pfizer,give.01,assurances on,,Affirmative,"According to the Financial Times , AstraZeneca executives also felt that Pfizer failed to give assurances on other key terms of a deal , including commitments to the UK group 's research and development programs . "
Two banking sources,describe.01,55 pounds,as,Affirmative,Two banking sources earlier described 55 pounds a share as the magic number at which a deal could get done and Selvaraju of Aegis said Pfizer 's declaration that its offer was final would concentrate minds at AstraZeneca . 
Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum,say.01,would concentrate minds at AstraZeneca,,Affirmative,Two banking sources earlier described 55 pounds a share as the magic number at which a deal could get done and Selvaraju of Aegis said Pfizer 's declaration that its offer was final would concentrate minds at AstraZeneca . 
declaration,concentrate.01,minds,,Affirmative,Two banking sources earlier described 55 pounds a share as the magic number at which a deal could get done and Selvaraju of Aegis said Pfizer 's declaration that its offer was final would concentrate minds at AstraZeneca . 
"Ian Read ,",say.01,this is,,Affirmative,"The main thing that will be likely to get AstraZeneca to engage is that Ian Read , who is a tough guy , has basically said this is our final offer , he said . "
Raghuram Selvaraju of Aegis Capital and ISI Group 's Mark Schoenebaum,say.01,is,,Affirmative,"The main thing that will be likely to get AstraZeneca to engage is that Ian Read , who is a tough guy , has basically said this is our final offer , he said . "
An AstraZeneca spokeswoman,say.01,she had,,Affirmative,"An AstraZeneca spokeswoman said she had no immediate comment on Pfizer 's latest proposal , which would see Pfizer shareholders owning 74 % of the combined company , with AstraZeneca shareholders holding 26 % . "
An AstraZeneca spokeswoman,have.03,no immediate comment on,,Affirmative,"An AstraZeneca spokeswoman said she had no immediate comment on Pfizer 's latest proposal , which would see Pfizer shareholders owning 74 % of the combined company , with AstraZeneca shareholders holding 26 % . "
"latest proposal ,",see.01,shareholders owning,,Affirmative,"An AstraZeneca spokeswoman said she had no immediate comment on Pfizer 's latest proposal , which would see Pfizer shareholders owning 74 % of the combined company , with AstraZeneca shareholders holding 26 % . "
Pfizer shareholders,own.01,74 % of,,Affirmative,"An AstraZeneca spokeswoman said she had no immediate comment on Pfizer 's latest proposal , which would see Pfizer shareholders owning 74 % of the combined company , with AstraZeneca shareholders holding 26 % . "
AstraZeneca 's shareholders,hold.01,26 %,,Affirmative,"An AstraZeneca spokeswoman said she had no immediate comment on Pfizer 's latest proposal , which would see Pfizer shareholders owning 74 % of the combined company , with AstraZeneca shareholders holding 26 % . "
US drugmaker Pfizer,say.01,it would consider,,Affirmative,Pfizer said last week it would consider a higher offer as it urged AstraZeneca 's board to enter talks . 
US drugmaker Pfizer,consider.01,a higher offer,,Affirmative,Pfizer said last week it would consider a higher offer as it urged AstraZeneca 's board to enter talks . 
US drugmaker Pfizer,urge.01,board,to enter talks,Affirmative,Pfizer said last week it would consider a higher offer as it urged AstraZeneca 's board to enter talks . 
board,enter.01,talks,,Affirmative,Pfizer said last week it would consider a higher offer as it urged AstraZeneca 's board to enter talks . 
The British firm,lay.01,details of,,Affirmative,"The British firm has laid out details of its pipeline of new drugs and argues there is no inevitability about a Pfizer deal , although its management also acknowledges the board would have to consider a compelling bid . "
The British firm,argue.01,there is,,Affirmative,"The British firm has laid out details of its pipeline of new drugs and argues there is no inevitability about a Pfizer deal , although its management also acknowledges the board would have to consider a compelling bid . "
its management,acknowledge.01,board would have,,Affirmative,"The British firm has laid out details of its pipeline of new drugs and argues there is no inevitability about a Pfizer deal , although its management also acknowledges the board would have to consider a compelling bid . "
AstraZeneca 's board to enter talks,consider.01,a compelling bid,,Affirmative,"The British firm has laid out details of its pipeline of new drugs and argues there is no inevitability about a Pfizer deal , although its management also acknowledges the board would have to consider a compelling bid . "
Investors,back.01,British rival AstraZeneca,,Affirmative,"Investors have backed AstraZeneca in rejecting 50 pounds a share , but many have said they would want it to engage in discussions if Pfizer came back with an improved offer . "
Investors,reject.01,50 pounds,,Affirmative,"Investors have backed AstraZeneca in rejecting 50 pounds a share , but many have said they would want it to engage in discussions if Pfizer came back with an improved offer . "
many,say.01,they would want,,Affirmative,"Investors have backed AstraZeneca in rejecting 50 pounds a share , but many have said they would want it to engage in discussions if Pfizer came back with an improved offer . "
many,want.01,it to engage in discussions,,Affirmative,"Investors have backed AstraZeneca in rejecting 50 pounds a share , but many have said they would want it to engage in discussions if Pfizer came back with an improved offer . "
Investors,fear.01,shares will tumble,,Affirmative,They fear AstraZeneca shares will tumble if Pfizer walks away . 
British rival AstraZeneca,have.03,half its roots,,Affirmative,"There has been a mounting political backlash against the proposed deal in Britain , the United States and Sweden , where AstraZeneca has half its roots . "
The Swedish government,launch.01,a concerted effort,,Affirmative,"The Swedish government launched a concerted effort on Friday against a merger it fears will lead to cuts in science jobs and research , echoing concerns aired by British lawmakers at two parliamentary hearings last week and fears for US jobs in states where AstraZeneca has a large presence . "
The Swedish government,fear.01,will lead to cuts in,,Affirmative,"The Swedish government launched a concerted effort on Friday against a merger it fears will lead to cuts in science jobs and research , echoing concerns aired by British lawmakers at two parliamentary hearings last week and fears for US jobs in states where AstraZeneca has a large presence . "
by,air.01,echoing concerns aired by,,Affirmative,"The Swedish government launched a concerted effort on Friday against a merger it fears will lead to cuts in science jobs and research , echoing concerns aired by British lawmakers at two parliamentary hearings last week and fears for US jobs in states where AstraZeneca has a large presence . "
British rival AstraZeneca,have.03,a large presence,,Affirmative,"The Swedish government launched a concerted effort on Friday against a merger it fears will lead to cuts in science jobs and research , echoing concerns aired by British lawmakers at two parliamentary hearings last week and fears for US jobs in states where AstraZeneca has a large presence . "
many scientists and politicians,fear.01,it will undermine,,Affirmative,Pfizer 's bid would be the largest foreign takeover of a British firm and is opposed by many scientists and politicians who fear it will undermine Britain 's science base . 
Pfizer 's bid,undermine.01,science base,,Affirmative,Pfizer 's bid would be the largest foreign takeover of a British firm and is opposed by many scientists and politicians who fear it will undermine Britain 's science base . 
Minister David Cameron,say.01,he wants,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
science minister David Willetts,want.01,more assurances from Pfizer,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
minister David Willetts,say.01,he would like,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
science minister David Willetts,like.02,to see,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
science minister David Willetts,see.01,longer guarantees on investment than,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
by Pfizer,promise.01,the five years,,Affirmative,"British Prime Minister David Cameron has said he wants more assurances from Pfizer , and science minister David Willetts said last week he would like to see longer guarantees on investment than the five years currently promised by Pfizer . "
The UK government,hold.04,exploratory discussions with Brussels,,Affirmative,The UK government has held exploratory discussions with Brussels about strengthening its ability to force Pfizer to honour commitments on jobs and research under European Union rules . 
US drugmaker Pfizer,honour.01,commitments on jobs and research under,,Affirmative,The UK government has held exploratory discussions with Brussels about strengthening its ability to force Pfizer to honour commitments on jobs and research under European Union rules . 
"Cameron , head of",say.01,Britain does not want,,Affirmative,"But Cameron , head of the free - market Conservative Party , has also said Britain does not want to be seen to be pulling up the drawbridge to foreign companies . "
Britain 's,want.01,to be seen,,Affirmative,"But Cameron , head of the free - market Conservative Party , has also said Britain does not want to be seen to be pulling up the drawbridge to foreign companies . "
Britain 's,pull.01,the drawbridge to,up,Affirmative,"But Cameron , head of the free - market Conservative Party , has also said Britain does not want to be seen to be pulling up the drawbridge to foreign companies . "
US drugmaker Pfizer,give.01,year commitment,,Affirmative,"Although Pfizer has given a five - year commitment to complete AstraZeneca 's new research centre in Cambridge , retain a factory in northern England and put a fifth of its research staff in Britain , it has said this could be adjusted if circumstances change significantly . "
US drugmaker Pfizer,say.01,this could be adjusted,,Affirmative,"Although Pfizer has given a five - year commitment to complete AstraZeneca 's new research centre in Cambridge , retain a factory in northern England and put a fifth of its research staff in Britain , it has said this could be adjusted if circumstances change significantly . "
Read,say.01,We stand by,,Affirmative,Pfizer 's Read said on Sunday : We stand by our unprecedented commitments to the UK government . 
The tax aspects of,spark.01,anger,,Affirmative,"The tax aspects of the deal , meanwhile , have sparked anger in the United States , where lawmakers are now considering legislation to prevent so - called corporate inversions , under which US companies re-incorporate overseas to avoid US taxes . "
British lawmakers at two parliamentary hearings,consider.02,legislation,,Affirmative,"The tax aspects of the deal , meanwhile , have sparked anger in the United States , where lawmakers are now considering legislation to prevent so - called corporate inversions , under which US companies re-incorporate overseas to avoid US taxes . "
