A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
We,read.01,reports saying,,Affirmative,"We have read reports saying a certain committee was set up in the Verkhovna Rada to work on the reform , and asked for additional information , which was inaccessible , the minister said . "
reports saying,say.01,committee was set up in,,Affirmative,"We have read reports saying a certain committee was set up in the Verkhovna Rada to work on the reform , and asked for additional information , which was inaccessible , the minister said . "
a certain committee,work.01,on,,Affirmative,"We have read reports saying a certain committee was set up in the Verkhovna Rada to work on the reform , and asked for additional information , which was inaccessible , the minister said . "
a certain committee,ask.02,for,,Affirmative,"We have read reports saying a certain committee was set up in the Verkhovna Rada to work on the reform , and asked for additional information , which was inaccessible , the minister said . "
the minister,say.01,We have read reports saying,,Affirmative,"We have read reports saying a certain committee was set up in the Verkhovna Rada to work on the reform , and asked for additional information , which was inaccessible , the minister said . "
Nobody,know.01,amendments are being made,,Affirmative,"Nobody knows what amendments are being made , he added . "
the minister,add.01,Nobody knows,,Affirmative,"Nobody knows what amendments are being made , he added . "
by,announce.01,the process of,,Affirmative,"Nevertheless , the process of a constitutional reform has been announced by the authorities , and it proceeds not transparently , while in parallel ' round - table discussions ' have been announced to discuss alterations already made by the parliament 's secret commission , the diplomat said . "
by,make.01,alterations,,Affirmative,"Nevertheless , the process of a constitutional reform has been announced by the authorities , and it proceeds not transparently , while in parallel ' round - table discussions ' have been announced to discuss alterations already made by the parliament 's secret commission , the diplomat said . "
the diplomat,say.01,has been announced by,,Affirmative,"Nevertheless , the process of a constitutional reform has been announced by the authorities , and it proceeds not transparently , while in parallel ' round - table discussions ' have been announced to discuss alterations already made by the parliament 's secret commission , the diplomat said . "
Russian Foreign Minister Sergei Lavrov,add.01,should be stopped,,Affirmative,"The military campaign in Ukraine 's southeast should be stopped so national dialogue can be launched , Lavrov added . "
top diplomat,say.01,do n't contribute to creating conditions for,,Affirmative,"A punitive operation and use of the army against the population do n't contribute to creating conditions for the launch of a truly nationwide dialogue in Ukraine with the aim of agreeing on national reconciliation and constitutional reform suiting all parties , Russia 's top diplomat said . "
the authorities,insist.01,should be stopped as,,Affirmative,"That is why we insist that the so - called ' anti-terrorist operation ' should be stopped as an unconditional first step , he added , saying that this operation was turning into activities to terrorize Ukrainian citizens for their political convictions . "
Russia 's top diplomat,add.01,That is,,Affirmative,"That is why we insist that the so - called ' anti-terrorist operation ' should be stopped as an unconditional first step , he added , saying that this operation was turning into activities to terrorize Ukrainian citizens for their political convictions . "
Russia 's top diplomat,say.01,operation was turning into activities,,Affirmative,"That is why we insist that the so - called ' anti-terrorist operation ' should be stopped as an unconditional first step , he added , saying that this operation was turning into activities to terrorize Ukrainian citizens for their political convictions . "
the so-called ` anti-terrorist operation ',terrorize.01,Ukrainian citizens for,,Affirmative,"That is why we insist that the so - called ' anti-terrorist operation ' should be stopped as an unconditional first step , he added , saying that this operation was turning into activities to terrorize Ukrainian citizens for their political convictions . "
Russia 's top diplomat,say.01,This would be fully in conformity with,,Affirmative,"This would be fully in conformity with the Geneva statement and the roadmap of the Organization for Security and Co-operation in Europe ( OSCE ) , he said . "
Representatives of,take.01,the initiative of acting as mediators,,Affirmative,"Representatives of the OSCE mission , staying in the area of combat operations , should take the initiative of acting as mediators and agreeing on the sequence of moves to deescalate the situation , Lavrov added . "
Russian Foreign Minister Sergei Lavrov,add.01,", should take",,Affirmative,"Representatives of the OSCE mission , staying in the area of combat operations , should take the initiative of acting as mediators and agreeing on the sequence of moves to deescalate the situation , Lavrov added . "
