A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
the holiday season,affect.01,millions of shoppers,,Affirmative,"Following a data breach over the holiday season that affected millions of shoppers , only 7 percent of customers plan to reduce spending at the chain over the next year , according to a Bloomberg National Poll . "
7 percent of customers,plan.01,to reduce spending at,,Affirmative,"Following a data breach over the holiday season that affected millions of shoppers , only 7 percent of customers plan to reduce spending at the chain over the next year , according to a Bloomberg National Poll . "
7 percent of customers,reduce.01,spending,at,Affirmative,"Following a data breach over the holiday season that affected millions of shoppers , only 7 percent of customers plan to reduce spending at the chain over the next year , according to a Bloomberg National Poll . "
The survey,find.01,had,,Affirmative,"The survey , conducted May 8-11 , also found that Target 's decision to replace its chief executive officer this month had little effect on consumers ' desire to shop at the chain . "
decision,have.03,little effect on,,Affirmative,"The survey , conducted May 8-11 , also found that Target 's decision to replace its chief executive officer this month had little effect on consumers ' desire to shop at the chain . "
The results,suggest.01,Target may be able,,Affirmative,The results suggest Target may be able to regain the loyalty of customers after the theft of 40 million payment - card numbers by hackers . 
Target,regain.01,the loyalty of customers,,Affirmative,The results suggest Target may be able to regain the loyalty of customers after the theft of 40 million payment - card numbers by hackers . 
it,hurt.01,reputation,,Affirmative,"When the incident became public in December , it hurt Target 's reputation and contributed to a drop in fourth - quarter sales . "
"Gregg Steinhafel ,",hold.01,himself personally accountable for,,Affirmative,"Chief Financial Officer John Mulligan was named interim CEO on May 5 , replacing Gregg Steinhafel , who held himself personally accountable for the breach . "
85 percent of customers,expect.01,to shop about,,Affirmative,"Despite the turmoil , 85 percent of customers expect to shop about the same amount at the chain over the next year , the survey found . "
85 percent of customers,shop.01,about,,Affirmative,"Despite the turmoil , 85 percent of customers expect to shop about the same amount at the chain over the next year , the survey found . "
7 percent,shop.01,less,,Affirmative,"Seven percent will spend more , and 7 percent will shop less . "
One percent,have.03,no opinion,,Affirmative,One percent had no opinion . 
The results,have.03,a margin of error of,,Affirmative,The results had a margin of error of as much as 4.5 percentage points . 
Target,keep.02,information,,Affirmative,"About half of customers are confident that Target will be able to keep credit and debit - card information safe from here on in , the survey found . "
The removal of Steinhafel,make.01,no difference for,,Affirmative,"The removal of Steinhafel , meanwhile , made no difference for 84 percent of the 1,020 people polled . "
Eight percent,say.01,they would likely make,,Affirmative,"Eight percent said they would likely make more purchases at Target after the CEO change , while 7 percent it would reduce their spending . "
it,reduce.01,their spending,,Affirmative,"Eight percent said they would likely make more purchases at Target after the CEO change , while 7 percent it would reduce their spending . "
Target,introduce.02,new commercials,,Affirmative,"In an effort to improve its image , Target is introducing new commercials that focus on its philanthropy and business practices . "
its donations,help.01,public schools,,Affirmative,"The ads , which were posted online last week , include a one - minute spot on how its donations help public schools . "
based retailer,face.01,additional hurdles,,Affirmative,"While shoppers may be getting over the data breach , the Minneapolis - based retailer faces additional hurdles . "
expansion into Canada,rack.01,almost $ 1 billion in losses,,Affirmative,"Online competition is growing , and Target 's expansion into Canada racked up almost $ 1 billion in losses last year . "
The chain,report.01,quarter results,,Affirmative,The chain will report first - quarter results on May 21 . 
Analysts,estimate.01,that sales increased,,Affirmative,Analysts estimate that sales increased about 2 percent to $ 17 billion from a year earlier . 
by Bloomberg,compile.01,data compiled by Bloomberg,,Affirmative,"Excluding some items , earnings are seen declining to 71 cents a share , according to data compiled by Bloomberg . "
Target,say.01,that Mulligan will get,,Affirmative,"Separately , Target said today that Mulligan will get a raise for filling in as interim CEO . "
Mulligan,get.01,a raise for filling in as,,Affirmative,"Separately , Target said today that Mulligan will get a raise for filling in as interim CEO . "
he,receive.01,million grant of,,Affirmative,"His salary will increase to $ 1 million from $ 700,000 , and he 'll receive a one - time , $ 1 million grant of restricted stock units , according to a filing . "
"Steinhafel ,",agree.01,to remain as,,Affirmative,"Steinhafel , who agreed to remain as an adviser through Aug . "
23,receive.01,the same base salary and benefits,,Affirmative,"23 , will receive the same base salary and benefits he had as CEO and will remain eligible for a short - term incentive bonus based on Target 's performance . "
he,have.03,benefits,,Affirmative,"23 , will receive the same base salary and benefits he had as CEO and will remain eligible for a short - term incentive bonus based on Target 's performance . "
He,receive.01,about $ 7.22 million in severance,,Affirmative,"He 'll receive about $ 7.22 million in severance , the company said in a separate filing . "
the company,say.01,He 'll receive,,Affirmative,"He 'll receive about $ 7.22 million in severance , the company said in a separate filing . "
Press,continue.01,Press spacebar to pause,,Affirmative,Press spacebar to pause and continue . 
Press,esc.01,to stop,,Affirmative,Press esc to stop . 
