A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
SHARPE SECURITY,enter.01,the ballistic backpack business,,Affirmative,SHARPE SECURITY is entering the ballistic backpack business with unique designs . 
This feature,make.02,backpacks suitable for,,Affirmative,"This feature makes SHARPE backpacks suitable for secret agents , law enforcement officials , body guards , security guards , common people , etc. to carry when performing undercover tasks or in everyday lives without compromising comfort and agility . "
someone,have.03,a SHARPE backpack,,Affirmative,"If someone has a SHARPE backpack and he or she also has a demand for a ballistic vest , he or she just needs to buy a ballistic vest carrier and a ballistic vest front panel . "
he or she,have.03,a demand for,,Affirmative,"If someone has a SHARPE backpack and he or she also has a demand for a ballistic vest , he or she just needs to buy a ballistic vest carrier and a ballistic vest front panel . "
he or she,need.01,to buy,,Affirmative,"If someone has a SHARPE backpack and he or she also has a demand for a ballistic vest , he or she just needs to buy a ballistic vest carrier and a ballistic vest front panel . "
he or she,buy.01,a ballistic vest carrier and,,Affirmative,"If someone has a SHARPE backpack and he or she also has a demand for a ballistic vest , he or she just needs to buy a ballistic vest carrier and a ballistic vest front panel . "
a SHARPE backpack,give.01,cost - effectiveness,,Affirmative,It gives cost - effectiveness . 
SHARPE,implement.01,down defense ( P.D,,Affirmative,"Besides the unique design mentioned previously , Sharpe also implements another unprecedented ballistic pull - down / drop - down defense ( P.D . "
mechanism,offer.01,expanded protection,,Affirmative,mechanism which offers additionally expanded protection as an option . 
This feature,allow.01,user to instantly expand,,Affirmative,This feature allows a user to instantly expand the bullet resistant coverage as much as twice the original coverage . 
a user,expand.01,resistant coverage,instantly,Affirmative,This feature allows a user to instantly expand the bullet resistant coverage as much as twice the original coverage . 
mechanism,have.03,panel fitted in for,,Affirmative,mechanism can have a SHARPE soft ballistic panel fitted in for NIJ IIIA or a hard ballistic panel to reach NIJ III protection depending on backpack models . 
III protection depending on,depend.01,on,,Affirmative,mechanism can have a SHARPE soft ballistic panel fitted in for NIJ IIIA or a hard ballistic panel to reach NIJ III protection depending on backpack models . 
spike resistant panel,make.02,SHARPE backpacks,,Affirmative,"Furthermore , an additionally internal compartment has been designed for optionally putting in a SHARPE stab / spike resistant panel which further makes SHARPE backpacks both bullet resistant and stab / spike resistant . "
the general public,think.01,protection can be,,Affirmative,"SHARPE ballistic backpacks are designed for the general public who thinks gun / knife threats protection can be the additional features for their backpacks or the special task personnel who thinks besides gun / knife threat protection , comfort , easy to use , easy to carry , and multi-functions are needed . "
the special task personnel,think.01,besides,,Affirmative,"SHARPE ballistic backpacks are designed for the general public who thinks gun / knife threats protection can be the additional features for their backpacks or the special task personnel who thinks besides gun / knife threat protection , comfort , easy to use , easy to carry , and multi-functions are needed . "
SHARPE,offer.01,ballistic backpacks but also,,Affirmative,"SHARPE offers not only ballistic backpacks but also other bullet - resistant products such as ballistic helmets , vests and shields ; electroshock products such as stun guns and stun batons ; personal pepper spray with or without the alarm function . "
They,offer.01,ODM services of,,Affirmative,They offer OEM / ODM services of these kinds of products to clients as a preferred cooperation model . 
by,create.01,a brand created in 2013,,Affirmative,"SHARPE is a brand created in 2013 by two companies , Yungyi International Merchandise Co. , Ltd. and Global Merchandise Link Inc . "
manager Michael Wang,work.01,on,,Affirmative,"Before SHARPE was created , Yungyi Int'l 's general manager Michael Wang has been studying and working on related fields for more than 2 years . "
