A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Taiwan,seek.01,to expand,,Affirmative,"TAIPEI -- Taiwan is seeking to expand an investment protection agreement with Vietnam to cover investors through a third place , Deputy Minister of Economic Affairs Duh Tyzz - jiun said yesterday . "
Taiwan,expand.01,protection agreement with Vietnam,,Affirmative,"TAIPEI -- Taiwan is seeking to expand an investment protection agreement with Vietnam to cover investors through a third place , Deputy Minister of Economic Affairs Duh Tyzz - jiun said yesterday . "
Tyzz - jiun,say.01,TAIPEI -- Taiwan is seeking,,Affirmative,"TAIPEI -- Taiwan is seeking to expand an investment protection agreement with Vietnam to cover investors through a third place , Deputy Minister of Economic Affairs Duh Tyzz - jiun said yesterday . "
the government,help.01,businesses investing in Vietnam,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
Taiwanese businesses,seek.01,compensation from Vietnam,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
Economic Affairs Duh Tyzz-jiun,say.01,ministry began talks on renewing,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
the ministry,begin.01,talks on renewing,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
the ministry,renew.01,protection pact between,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
the ministry,add.01,that he was not sure,,Affirmative,"Asked by an opposition lawmaker how the government will help Taiwanese businesses investing in Vietnam through a third place to seek compensation from Vietnam for losses incurred through anti-China rioting that erupted a week earlier in the Southeast Asian nation , Duh said the ministry began talks on renewing the existing investment protection pact between the two countries one year ago but added that he was not sure when the talks will be finalized , given the uncertainties in international negotiations for such an agreement . "
Economic Affairs Duh Tyzz-jiun,respond.01,to,,Affirmative,He was responding to a call from legislators across party lines at a meeting of the Legislative Yuan 's Economics Committee for the government to take a more hardline stance toward Vietnam to ensure better protection of the rights of Taiwanese enterprises there . 
