A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
fellow Jeremy Allouche,underline.01,the need for,,Affirmative,"In evidence to the UK Parliament 's International Development Select Committee , IDS research fellow Jeremy Allouche underlined the need for greater efforts to be focused on ensuring that the benefits of greater stability and strong economic performance in Sierra Leone were felt by all , especially young people . "
by all,feel.01,the benefits of,,Affirmative,"In evidence to the UK Parliament 's International Development Select Committee , IDS research fellow Jeremy Allouche underlined the need for greater efforts to be focused on ensuring that the benefits of greater stability and strong economic performance in Sierra Leone were felt by all , especially young people . "
Dr Allouche,welcome.01,recent progress in,,Affirmative,Dr Allouche welcomed recent progress in the country but argued that there was still some way to go in terms of securing the long - term stability . 
Dr Allouche,argue.01,that there was still,,Affirmative,Dr Allouche welcomed recent progress in the country but argued that there was still some way to go in terms of securing the long - term stability . 
by,enjoy.01,The benefits of,,Affirmative,"The benefits of large - scale investments in the extractive industries , land and infrastructure are not being enjoyed by the wider population , especially younger people . "
Dr Allouche,tell.01,that DFID is,the committee,Affirmative,"Dr Allouche told the committee that DFID is well respected , and could play an important coordinating role in helping to tackle the current challenges that Sierra Leone and the wider MRU region are facing . "
"DFID , alongside other donors and the United Nations",play.02,an important coordinating role,,Affirmative,"Dr Allouche told the committee that DFID is well respected , and could play an important coordinating role in helping to tackle the current challenges that Sierra Leone and the wider MRU region are facing . "
Sierra Leone and,face.01,the current challenges,,Affirmative,"Dr Allouche told the committee that DFID is well respected , and could play an important coordinating role in helping to tackle the current challenges that Sierra Leone and the wider MRU region are facing . "
by IDS,make.01,Echoing recommendations made by IDS,,Affirmative,Echoing recommendations made by IDS in a previous select committee evidence session and in the recent IDS report A New Deal ? 
Dr Allouche,suggest.01,activity needed,,Affirmative,"Development and Security in a Changing World , Dr Allouche suggested this activity needed to shift to the border regions , and that DFID should consider operating offices in these areas . "
this activity,need.01,to shift to,,Affirmative,"Development and Security in a Changing World , Dr Allouche suggested this activity needed to shift to the border regions , and that DFID should consider operating offices in these areas . "
DFID,consider.01,operating offices in,,Affirmative,"Development and Security in a Changing World , Dr Allouche suggested this activity needed to shift to the border regions , and that DFID should consider operating offices in these areas . "
DFID,operate.01,offices,,Affirmative,"Development and Security in a Changing World , Dr Allouche suggested this activity needed to shift to the border regions , and that DFID should consider operating offices in these areas . "
Dr Allouche,propose.01,should be given,,Affirmative,He also proposed that DFID offices in the region should be given a greater regional policy mandate . 
"DFID , alongside other donors and the United Nations",help.01,support,,Affirmative,"In this way , DFID , alongside other donors and the United Nations , could help support the MRU countries in addressing the complex and political nature of cross-border violence . "
"DFID , alongside other donors and the United Nations",support.01,the MRU countries,,Affirmative,"In this way , DFID , alongside other donors and the United Nations , could help support the MRU countries in addressing the complex and political nature of cross-border violence . "
Dr Allouche,argue.01,that DFID could build on,,Affirmative,"Dr Allouche also argued that DFID could build on the work it was already doing to improve the capacity of institutions in Sierra Leone around tax collection and contract negotiation , particularly from and with large multinational companies investing in the country 's extractive industries . "
"DFID , alongside other donors and the United Nations",do.02,the work,,Affirmative,"Dr Allouche also argued that DFID could build on the work it was already doing to improve the capacity of institutions in Sierra Leone around tax collection and contract negotiation , particularly from and with large multinational companies investing in the country 's extractive industries . "
"DFID , alongside other donors and the United Nations",improve.01,the capacity of institutions,,Affirmative,"Dr Allouche also argued that DFID could build on the work it was already doing to improve the capacity of institutions in Sierra Leone around tax collection and contract negotiation , particularly from and with large multinational companies investing in the country 's extractive industries . "
Dr Allouche,highlight.01,the role,,Affirmative,"He also highlighted the role that DFID could play in helping to build the capacity of civil society organisations to hold the government and other institutions to account , and address the problem of corruption . "
"DFID , alongside other donors and the United Nations",play.01,the role,,Affirmative,"He also highlighted the role that DFID could play in helping to build the capacity of civil society organisations to hold the government and other institutions to account , and address the problem of corruption . "
Location Maps - Country,map.01,for,,Affirmative,Location Maps - Country maps for your reports and presentations . 
