A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A senior defense official from Taiwan,say.01,country will never allow,,Affirmative,A senior defense official from Taiwan said Monday that the country will never allow mainland China 's military vessels to sail through its territorial waters . 
the country,allow.01,vessels to sail through,,Affirmative,A senior defense official from Taiwan said Monday that the country will never allow mainland China 's military vessels to sail through its territorial waters . 
"Andrew Hsia ,",tell.01,has been closely monitoring,legislators,Affirmative,"Andrew Hsia , deputy defense minister , told legislators that the Ministry of National Defense has been closely monitoring mainland Chinese navy ships and government vessels and will not allow them to navigate beyond the middle line of the Taiwan Strait . "
the Ministry of,monitor.01,mainland Chinese navy ships and,,Affirmative,"Andrew Hsia , deputy defense minister , told legislators that the Ministry of National Defense has been closely monitoring mainland Chinese navy ships and government vessels and will not allow them to navigate beyond the middle line of the Taiwan Strait . "
the Ministry of,allow.01,them to navigate beyond,,Affirmative,"Andrew Hsia , deputy defense minister , told legislators that the Ministry of National Defense has been closely monitoring mainland Chinese navy ships and government vessels and will not allow them to navigate beyond the middle line of the Taiwan Strait . "
a Ministry of Transportation and,allow.01,ships to navigate in,,Affirmative,"Hsia made the remarks in response to opposition Democratic Progressive Party legislator Tsai Huang - liang 's comment that a Ministry of Transportation and Communications plan may allow Chinese ships to navigate in Taiwan 's territorial waters , posing risks to national security . "
a Ministry of Transportation and,pose.02,risks,to,Affirmative,"Hsia made the remarks in response to opposition Democratic Progressive Party legislator Tsai Huang - liang 's comment that a Ministry of Transportation and Communications plan may allow Chinese ships to navigate in Taiwan 's territorial waters , posing risks to national security . "
The transport ministry earlier in,say.01,proposal specifically excludes,,Affirmative,The transport ministry earlier in the day said the proposal specifically excludes Chinese military and fishing vessels . 
the proposal,exclude.01,vessels,,Affirmative,The transport ministry earlier in the day said the proposal specifically excludes Chinese military and fishing vessels . 
"the Liberty Times ,",say.01,would endanger,,Affirmative,"The ministry statement came in response to a Monday report in the Liberty Times , which said the ministry 's changes to executive regulations would endanger national security by allowing all kinds of Chinese ships to navigate freely in the waters around Taiwan . "
changes to,endanger.01,national security,,Affirmative,"The ministry statement came in response to a Monday report in the Liberty Times , which said the ministry 's changes to executive regulations would endanger national security by allowing all kinds of Chinese ships to navigate freely in the waters around Taiwan . "
The transport ministry,say.01,changes would only allow,,Affirmative,"The ministry said that the changes would only allow Chinese passenger and cargo ships to navigate through restricted waters , while a ban on military ships and fishing boats will remain in place . "
the ministry 's changes to executive regulations,allow.01,ships to navigate through,,Affirmative,"The ministry said that the changes would only allow Chinese passenger and cargo ships to navigate through restricted waters , while a ban on military ships and fishing boats will remain in place . "
The transport ministry,agree.01,to permit,,Affirmative,"Even if the ministry agrees to permit Chinese government vessels and navy ships to sail through Taiwan 's territorial waters under certain conditions , Hsia said his ministry will not give its consent . "
The transport ministry,permit.01,to sail through,Chinese government vessels and,Affirmative,"Even if the ministry agrees to permit Chinese government vessels and navy ships to sail through Taiwan 's territorial waters under certain conditions , Hsia said his ministry will not give its consent . "
Andrew Hsia,say.01,ministry will not give,,Affirmative,"Even if the ministry agrees to permit Chinese government vessels and navy ships to sail through Taiwan 's territorial waters under certain conditions , Hsia said his ministry will not give its consent . "
The transport ministry,give.01,its consent,,Affirmative,"Even if the ministry agrees to permit Chinese government vessels and navy ships to sail through Taiwan 's territorial waters under certain conditions , Hsia said his ministry will not give its consent . "
