A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Turkish prosecutors,charge.05,three people,with,Affirmative,Monday 19 May 2014 12:33 p.m. Turkish prosecutors have charged three people with reckless manslaughter over a mining disaster that left 301 dead and sparked fury at the government and company officials . 
a mining disaster,leave.02,fury,,Affirmative,Monday 19 May 2014 12:33 p.m. Turkish prosecutors have charged three people with reckless manslaughter over a mining disaster that left 301 dead and sparked fury at the government and company officials . 
Turkish prosecutors,say.01,they have ruled out,,Affirmative,"Prosecutors said they have ruled out an electrical fault , which was initially believed to be the cause of the devastating coalmine blast . "
Turkish prosecutors,rule.02,"an electrical fault ,",,Affirmative,"Prosecutors said they have ruled out an electrical fault , which was initially believed to be the cause of the devastating coalmine blast . "
A preliminary report into,suggest.01,fire could have been caused by,,Affirmative,"A preliminary report into the disaster suggested the fire could have been caused by coal heating up after coming into contact with air , prosecutor Bekir Sahiner told journalists on Sunday . "
by,cause.01,the fire,,Affirmative,"A preliminary report into the disaster suggested the fire could have been caused by coal heating up after coming into contact with air , prosecutor Bekir Sahiner told journalists on Sunday . "
This,cause.01,a massive amount of,,Affirmative,This could have caused a massive amount of carbon monoxide to fill the mine . 
Sahiner,say.01,"detained , including",,Affirmative,"detained , including the chairman of the company and three of them have been charged with reckless manslaughter , Sahiner said . "
The Dogan news agency,report.01,were,,Affirmative,The Dogan news agency reported that those charged were plant manager Akin Celik and two mining engineers from mine operator Soma Komur . 
Soma Komur,deny.01,any negligence,,Affirmative,Soma Komur has vehemently denied any negligence . 
I,see.01,such an incident,,Affirmative,"I have not seen such an incident in 20 years , Celik said on Friday . "
Celik,say.01,I have not seen,,Affirmative,"I have not seen such an incident in 20 years , Celik said on Friday . "
The labour ministry,deny.01,culpability,,Affirmative,"The labour ministry also denied culpability , saying the mine had been inspected every six months . "
The labour ministry,say.01,mine had been inspected,,Affirmative,"The labour ministry also denied culpability , saying the mine had been inspected every six months . "
The Milliyet newspaper,claim.01,to have seen,,Affirmative,"The Milliyet newspaper claimed to have seen the preliminary report , which it said noted several safety violations in the mine , including a shortage of carbon monoxide detectors and ceilings made of wood instead of metal . "
The Milliyet newspaper,see.01,"the preliminary report ,",,Affirmative,"The Milliyet newspaper claimed to have seen the preliminary report , which it said noted several safety violations in the mine , including a shortage of carbon monoxide detectors and ceilings made of wood instead of metal . "
it,say.01,noted,,Affirmative,"The Milliyet newspaper claimed to have seen the preliminary report , which it said noted several safety violations in the mine , including a shortage of carbon monoxide detectors and ceilings made of wood instead of metal . "
A group of,tell.01,in had occurred in,NTV,Affirmative,A group of rescue workers told NTV that a cave - in had occurred in the mine after the ceilings burnt down and collapsed as a result of the fire . 
The Soma disaster,spark.01,a wave of fury,,Affirmative,"The Soma disaster has sparked a wave of fury against the government , adding to pressure on Prime Minister Recep Tayyip Erdogan ahead of his expected bid for the presidency in August . "
AFP reporters on,say.01,Soma was in,,Affirmative,"Soma was in a virtual lockdown on Sunday after checkpoints were set up on the main roads leading to the town where all demonstrations were banned , AFP reporters on the scene said . "
Minister Taner Yildiz,say.01,were inside,,Affirmative,"A total of 787 people were inside the mine when the blast hit , Energy Minister Taner Yildiz said . "
Yildiz,tell.01,I was,reporters,Affirmative,"I was very sad when I came here and I am still very sad , Yildiz told reporters before leaving Soma on Sunday , pledging support for the stricken families . "
Yildiz,leave.01,Soma,,Affirmative,"I was very sad when I came here and I am still very sad , Yildiz told reporters before leaving Soma on Sunday , pledging support for the stricken families . "
