A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Brasil Americas,file.01,plans,,Affirmative,Banco do Brasil Americas filed plans to open its first branch in Orlando . 
"based bank ,",tell.01,it wants,regulators,Affirmative,"The Miami - based bank , a subsidiary of one of the largest banks in Brazil , told regulators it wants to put a branch at 5403 International Drive.That would be its sixth office . "
The Miami-based bank,want.01,to put,,Affirmative,"The Miami - based bank , a subsidiary of one of the largest banks in Brazil , told regulators it wants to put a branch at 5403 International Drive.That would be its sixth office . "
The Miami-based bank,put.01,a branch,at,Affirmative,"The Miami - based bank , a subsidiary of one of the largest banks in Brazil , told regulators it wants to put a branch at 5403 International Drive.That would be its sixth office . "
The Miami-based bank,have.03,two branches in,,Affirmative,"The bank currently has two branches in Boca Raton , its main office on Miami 's Brickell Avenue and a branch in Pompano Beach . "
The Miami-based bank,file.01,an application,,Affirmative,It previously filed an application to open a branch in Doral . 
Brasil,attract.01,customers,,Affirmative,"Since entering South Florida though the acquisition of a small bank several years ago , Banco do Brasil has been growing by attracting customers from the large population of Brazilians here . "
The Miami-based bank,have.03,$ 153 million in assets,,Affirmative,"As of March 31 , the bank had $ 153 million in assets , $ 110.6 million in deposits and $ 69.1 million in loans . "
Banco do Brasil Americas,do.02,Americas had,,Affirmative,Banco do Brasil Americas had enough capital to more than double in size . 
Brasil Americas,have.03,enough capital,,Affirmative,Banco do Brasil Americas had enough capital to more than double in size . 
Florida,make.01,sense,,Affirmative,"Florida is the top U.S. destination for Brazilian tourists , so it makes sense that Banco do Brasil would want to be on Mickey Mouse 's doorstep . "
Brasil,want.01,to be on,,Affirmative,"Florida is the top U.S. destination for Brazilian tourists , so it makes sense that Banco do Brasil would want to be on Mickey Mouse 's doorstep . "
you,comment.01,using,,Affirmative,"If you are commenting using a Facebook account , your profile information may be displayed with your comment depending on your privacy settings . "
you,use.01,a Facebook account,,Affirmative,"If you are commenting using a Facebook account , your profile information may be displayed with your comment depending on your privacy settings . "
your comment depending on,depend.01,on,,Affirmative,"If you are commenting using a Facebook account , your profile information may be displayed with your comment depending on your privacy settings . "
