A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The Ministry of Agriculture,try.01,to gather,,Affirmative,"The Ministry of Agriculture in Lithuania is constantly trying to gather all milk sector members behind the negotiation table and urges all milk producers to cooperate , informs LETA / ELTA . "
The Ministry of Agriculture,gather.01,sector members behind,,Affirmative,"The Ministry of Agriculture in Lithuania is constantly trying to gather all milk sector members behind the negotiation table and urges all milk producers to cooperate , informs LETA / ELTA . "
The Ministry of Agriculture,urge.01,all milk producers,to cooperate,Affirmative,"The Ministry of Agriculture in Lithuania is constantly trying to gather all milk sector members behind the negotiation table and urges all milk producers to cooperate , informs LETA / ELTA . "
all milk producers,cooperate.01,informs LETA / ELTA,,Affirmative,"The Ministry of Agriculture in Lithuania is constantly trying to gather all milk sector members behind the negotiation table and urges all milk producers to cooperate , informs LETA / ELTA . "
by farmers,manage.01,the factory managed by farmers,,Affirmative,"Once the factory managed by farmers starts to operate and raw milk demand increases it should boost development of the country 's dairy farms , said Minister of Agriculture Vigilijus Jukna . "
milk demand,increase.01,it should boost development of,,Affirmative,"Once the factory managed by farmers starts to operate and raw milk demand increases it should boost development of the country 's dairy farms , said Minister of Agriculture Vigilijus Jukna . "
the factory managed by farmers,boost.01,development of,,Affirmative,"Once the factory managed by farmers starts to operate and raw milk demand increases it should boost development of the country 's dairy farms , said Minister of Agriculture Vigilijus Jukna . "
The Ministry of Agriculture in Lithuania,redistribute.01,development funds,,Affirmative,"Especially since the Ministry of Agriculture has redistributed rural development funds for 2007-2013 , and additionally commissioned LTL 60 million ( EUR 17.3 million ) to the livestock sector . "
The Ministry of Agriculture in Lithuania,commission.01,LTL 60 million (,,Affirmative,"Especially since the Ministry of Agriculture has redistributed rural development funds for 2007-2013 , and additionally commissioned LTL 60 million ( EUR 17.3 million ) to the livestock sector . "
this year,allocate.01,LTL 65.2 million (,,Affirmative,"Meanwhile , this year it will allocate LTL 65.2 million ( EUR 19 million ) . "
