A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Parents,worry.02,about,,Affirmative,"KUALA LUMPUR : Parents need not worry about the health of trainees at the National Service ( NS ) camp in Dusun Minda Resort , Kuala Nerang , Kedah , amid reports of infection of influenza A ( H1N1 ) on four trainees at the camp . "
Datuk Abdul Hadi Awang Kechil,say.01,trainees had been quarantined,,Affirmative,National Service Training Department director - general Datuk Abdul Hadi Awang Kechil said that so far 54 trainees had been quarantined to stop the spread of the flu . 
54 trainees,stop.01,the spread of,,Affirmative,National Service Training Department director - general Datuk Abdul Hadi Awang Kechil said that so far 54 trainees had been quarantined to stop the spread of the flu . 
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,hope.01,situation is not,,Affirmative,I hope the situation is not troubling parents because we have eight medical officers and some staff from the Padang Terap Health Department monitoring the trainees round - the - clock . 
"trainees at the National Service -LRB- NS -RRB- camp in Dusun Minda Resort , Kuala Nerang , Kedah",have.03,eight medical officers and,,Affirmative,I hope the situation is not troubling parents because we have eight medical officers and some staff from the Padang Terap Health Department monitoring the trainees round - the - clock . 
the Padang Terap Health Department monitoring,monitor.01,54 trainees,,Affirmative,I hope the situation is not troubling parents because we have eight medical officers and some staff from the Padang Terap Health Department monitoring the trainees round - the - clock . 
Parents,visit.01,"the camp , which has 320 trainees",,Affirmative,"Right now , I advise parents not to visit the camp because of concerns that they might also be infected , he said today . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,say.01,"now , I advise parents",,Affirmative,"Right now , I advise parents not to visit the camp because of concerns that they might also be infected , he said today . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,say.01,were provided with masks,,Affirmative,"Abdul Hadi said that as a precautionary measure , all trainees and trainers were provided with masks to be worn at all times and that he will be visiting the camp today to monitor the condition there . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,visit.01,"the camp , which has 320 trainees",,Affirmative,"Abdul Hadi said that as a precautionary measure , all trainees and trainers were provided with masks to be worn at all times and that he will be visiting the camp today to monitor the condition there . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,monitor.01,the condition,,Affirmative,"Abdul Hadi said that as a precautionary measure , all trainees and trainers were provided with masks to be worn at all times and that he will be visiting the camp today to monitor the condition there . "
"the camp ,",have.03,320 trainees,,Affirmative,"Asked whether the camp , which has 320 trainees , would be temporarily closed , Abdul Hadi said he will discuss the matter with state health officials tomorrow on the next course of action . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,say.01,he will discuss,,Affirmative,"Asked whether the camp , which has 320 trainees , would be temporarily closed , Abdul Hadi said he will discuss the matter with state health officials tomorrow on the next course of action . "
National Service Training Department director-general Datuk Abdul Hadi Awang Kechil,discuss.01,the matter,with,Affirmative,"Asked whether the camp , which has 320 trainees , would be temporarily closed , Abdul Hadi said he will discuss the matter with state health officials tomorrow on the next course of action . "
