A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
Serbia,face.01,the worst floods in,,Affirmative,"Fund - raising has begun at the Serbian embassy in Canberra , as Serbia faces the worst floods in a century , which have left dozens dead and thousands more homeless . "
the worst floods in,leave.02,dozens,dead,Affirmative,"Fund - raising has begun at the Serbian embassy in Canberra , as Serbia faces the worst floods in a century , which have left dozens dead and thousands more homeless . "
the Serbian embassy in Canberra,announce.01,they had opened,,Affirmative,"The embassy announced they had opened a fund - raising account on Monday , from which donations will be sent directly to the Serbian government to assist with the relief effort . "
dozens,open.01,raising account,,Affirmative,"The embassy announced they had opened a fund - raising account on Monday , from which donations will be sent directly to the Serbian government to assist with the relief effort . "
44 people,affect.01,parts of Bosnia and Herzegovina,,Affirmative,"More than 44 people have died in the floods , which have also affected parts of Bosnia and Herzegovina , and about 10,000 people have been evacuated from their homes in the worst - hit areas . "
secretary Zoran Marinkovic,say.01,would be sent straight to,,Affirmative,Serbian embassy first secretary Zoran Marinkovic said the money collected would be sent straight to his country to help the relief being co-ordinated by the Red Cross and the government . 
the money collected,help.01,the relief,,Affirmative,Serbian embassy first secretary Zoran Marinkovic said the money collected would be sent straight to his country to help the relief being co-ordinated by the Red Cross and the government . 
by,coordinate.01,the relief,,Affirmative,Serbian embassy first secretary Zoran Marinkovic said the money collected would be sent straight to his country to help the relief being co-ordinated by the Red Cross and the government . 
Mr Marinkovic,say.01,events were currently being co-ordinated directly by,,Affirmative,Mr Marinkovic said no fund - raising events were currently being co-ordinated directly by the embassy but the Serbian community was coming together across Australia to raise money . 
by,coordinate.01,raising events,,Affirmative,Mr Marinkovic said no fund - raising events were currently being co-ordinated directly by the embassy but the Serbian community was coming together across Australia to raise money . 
the Serbian community,raise.01,money,,Affirmative,Mr Marinkovic said no fund - raising events were currently being co-ordinated directly by the embassy but the Serbian community was coming together across Australia to raise money . 
Mr Marinkovic,say.01,although they needed,,Affirmative,"He said although they needed to raise as much money as possible , every little bit helped . "
they,need.01,to raise,,Affirmative,"He said although they needed to raise as much money as possible , every little bit helped . "
they,raise.01,much money,,Affirmative,"He said although they needed to raise as much money as possible , every little bit helped . "
Embassy of Bosnia and Herzegovina,chargé.01,d'affaires,,Affirmative,Embassy of Bosnia and Herzegovina chargé d'affaires Dinko Tomac said his embassy was not undertaking any fund - raising activities directly but was assisting the community in collecting donations . 
Dinko Tomac,say.01,embassy was not undertaking,,Affirmative,Embassy of Bosnia and Herzegovina chargé d'affaires Dinko Tomac said his embassy was not undertaking any fund - raising activities directly but was assisting the community in collecting donations . 
Embassy of Bosnia and Herzegovina charge,undertake.01,raising activities,,Affirmative,Embassy of Bosnia and Herzegovina chargé d'affaires Dinko Tomac said his embassy was not undertaking any fund - raising activities directly but was assisting the community in collecting donations . 
Herzegovina charge,say.01,embassy would be involved in co-ordinating,,Affirmative,"However , he said his embassy would be involved in co-ordinating the international response to the environmental disaster . "
they,contact.01,Australian authorities,,Affirmative,"We will this week contact Australian authorities and New Zealand authorities regarding our government 's international appeal for assistance for the victims of the floods , he said . "
Zealand authorities,regard.01,international appeal for assistance for,,Affirmative,"We will this week contact Australian authorities and New Zealand authorities regarding our government 's international appeal for assistance for the victims of the floods , he said . "
Herzegovina charge,say.01,week contact,,Affirmative,"We will this week contact Australian authorities and New Zealand authorities regarding our government 's international appeal for assistance for the victims of the floods , he said . "
Daredevil wingsuiters,take.11,epic challenge,,Affirmative,Daredevil wingsuiters take on ' epic challenge ' Onlookers cheer as two Dutch wingsuiters jump from a helicopter and soar around the Euromast building in Rotterdam . 
Onlookers,cheer.02,wingsuiters jump from,,Affirmative,Daredevil wingsuiters take on ' epic challenge ' Onlookers cheer as two Dutch wingsuiters jump from a helicopter and soar around the Euromast building in Rotterdam . 
