A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
one,enjoy.01,a legacy of honesty,,Affirmative,The Fifth Republican President of Zambia Michael Sata is not one that will enjoy a legacy of honesty - and a new document unearthed from his past has exposed these outrageous double standards . 
cadres,drive.01,cars,,Affirmative,"Aside from overseeing a steep rise in violence ( including cadres that drive cars into opposition protesters ) , unleashing militias to attack civil society groups inside a house of worship , and making the kwacha the worst performing currency in Africa , President Sata has also often failed to live up to his words . "
Zambia Michael Sata,live.04,to,,Affirmative,"Aside from overseeing a steep rise in violence ( including cadres that drive cars into opposition protesters ) , unleashing militias to attack civil society groups inside a house of worship , and making the kwacha the worst performing currency in Africa , President Sata has also often failed to live up to his words . "
every opposition leader,suffer.01,an arrest,,Affirmative,"Most recently it was used to crack down against Edith Nawakwi , but every opposition leader has suffered an arrest as a result of this abusive Act . "
Zambia Michael Sata,rail.01,against,,Affirmative,"Of course when President Sata himself was in the opposition , he railed against the Public Order Act , calling it evil and promising to seek its immediate repeal once elected president . "
Zambia Michael Sata,call.01,course when President Sata himself was in the opposition,evil,Affirmative,"Of course when President Sata himself was in the opposition , he railed against the Public Order Act , calling it evil and promising to seek its immediate repeal once elected president . "
Zambia Michael Sata,break.01,this promise,,Affirmative,"Not only did he lie and break this promise , he became the most prolific abuser of the Public Order Act . "
A new document unearthed from,show.01,the extent of,,Affirmative,A new document unearthed from Sata 's past shows the extent of this hypocrisy and double standards . 
Zambia Michael Sata,serve.01,as,,Affirmative,"Back in 1996 , when Sata served as National Secretary for the Movement for Multiparty Democracy ( MMD ) party under President Frederick Chiluba , he even wrote a letter to the National Executive Council ( NEC ) of the party to inform them of a Supreme Court ruling which found that the Public Order Act was unconstitutional . "
Zambia Michael Sata,write.01,a letter,to,Affirmative,"Back in 1996 , when Sata served as National Secretary for the Movement for Multiparty Democracy ( MMD ) party under President Frederick Chiluba , he even wrote a letter to the National Executive Council ( NEC ) of the party to inform them of a Supreme Court ruling which found that the Public Order Act was unconstitutional . "
Zambia Michael Sata,inform.01,them,of,Affirmative,"Back in 1996 , when Sata served as National Secretary for the Movement for Multiparty Democracy ( MMD ) party under President Frederick Chiluba , he even wrote a letter to the National Executive Council ( NEC ) of the party to inform them of a Supreme Court ruling which found that the Public Order Act was unconstitutional . "
Court ruling,find.01,Act was unconstitutional,,Affirmative,"Back in 1996 , when Sata served as National Secretary for the Movement for Multiparty Democracy ( MMD ) party under President Frederick Chiluba , he even wrote a letter to the National Executive Council ( NEC ) of the party to inform them of a Supreme Court ruling which found that the Public Order Act was unconstitutional . "
Zambia Michael Sata,use.01,Order Act,to prevent MMD from campaigning in by,Affirmative,"To this day , parties like the UPND have been repeatedly denied permits to hold their rallies , while Sata has used the Public Order Act to prevent MMD from campaigning in by - elections . "
Zambia Michael Sata,know.01,law was unconstitutional,,Affirmative,"But as this document shows , President Sata knew full well back in 1996 that this law was unconstitutional , and continues to be aware that by invoking this Act he is violating the constitution , representing grounds for impeachment . "
Zambia Michael Sata,violate.01,the constitution,,Affirmative,"But as this document shows , President Sata knew full well back in 1996 that this law was unconstitutional , and continues to be aware that by invoking this Act he is violating the constitution , representing grounds for impeachment . "
Zambia Michael Sata,represent.01,grounds for impeachment,,Affirmative,"But as this document shows , President Sata knew full well back in 1996 that this law was unconstitutional , and continues to be aware that by invoking this Act he is violating the constitution , representing grounds for impeachment . "
a vast consensus of organisations including,condemn.01,Front government,for,Affirmative,"In recent years , a vast consensus of organisations including the Council of Churches of Zambia ( CCZ ) , Law Association of Zambia ( LAZ ) , and Oasis Forum have condemned the Patriotic Front government for its abuse of the Public Order Act . "
