A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
lawmakers,embrace.01,the legal use of,,Affirmative,"It is good news that in the final week of the legislative session , lawmakers embraced the legal use of Charlotte 's Web , a buzz - free strain of weed that is a miracle come true for children with debilitating seizures . "
some patients,suffer.01,"from cancer ,",,Affirmative,"And because of a last - minute amendment , Charlotte 's Web , which will only be available in oil form , also could be prescribed to some patients who suffer from cancer , Parkinson 's disease , multiple sclerosis and other severe ailments . "
Gov. Rick Scott,say.01,he will sign,,Affirmative,Gov. Rick Scott says he will sign the bill . 
Gov. Rick Scott,sign.01,the bill,,Affirmative,Gov. Rick Scott says he will sign the bill . 
the bill,help.01,create,,Affirmative,And it could help create the regulatory mechanism needed if the broader issue of medical marijuana is approved - as expected - by voters in November . 
the bill,create.01,the regulatory mechanism needed,,Affirmative,And it could help create the regulatory mechanism needed if the broader issue of medical marijuana is approved - as expected - by voters in November . 
lawmakers,touch.01,anything,,Affirmative,"Early in the session , all bets were off that lawmakers would touch anything to do with marijuana . "
lawmakers,do.02,with marijuana,anything,Affirmative,"Early in the session , all bets were off that lawmakers would touch anything to do with marijuana . "
conservative lawmakers,want.01,their names,,Affirmative,"In an election year , it was presumed that conservative lawmakers did n't want their names anywhere near the issue . "
doctors,prescribe.02,medical marijuana,to people with,Affirmative,"But there is growing public support to let doctors prescribe medical marijuana to people with debilitating diseases , including those who are undergoing chemotherapy and get little relief from anti-nausea pills . "
those,get.01,little relief,from,Affirmative,"But there is growing public support to let doctors prescribe medical marijuana to people with debilitating diseases , including those who are undergoing chemotherapy and get little relief from anti-nausea pills . "
the polls,show.01,Floridians support,,Affirmative,Polls show eight out of 10 Floridians support the legalization of medical marijuana . 
10 Floridians,support.01,the legalization of,,Affirmative,Polls show eight out of 10 Floridians support the legalization of medical marijuana . 
some,think.01,might undercut,,Affirmative,And some think the Legislature 's last - minute change of heart might undercut their political pull to the polls . 
minute change of heart,undercut.01,their political pull,,Affirmative,And some think the Legislature 's last - minute change of heart might undercut their political pull to the polls . 
"Rep. Matt Gaetz ,",say.01,he hopes,,Affirmative,"State Rep. Matt Gaetz , R - Fort Walton Beach , a key sponsor , said he hopes Charlotte 's Web will satisfy the public . "
Matt Gaetz,hope.01,Web will satisfy,,Affirmative,"State Rep. Matt Gaetz , R - Fort Walton Beach , a key sponsor , said he hopes Charlotte 's Web will satisfy the public . "
Web,satisfy.01,the public,,Affirmative,"State Rep. Matt Gaetz , R - Fort Walton Beach , a key sponsor , said he hopes Charlotte 's Web will satisfy the public . "
clinical trials and,indicate.01,better controls,,Affirmative,"But clinical trials and patients ' experience indicate that smoking medical marijuana better controls the vomiting and unhealthy weight loss that can come with treatment for diseases , such as cancer and AIDS . "
smoking,control.01,the vomiting and,,Affirmative,"But clinical trials and patients ' experience indicate that smoking medical marijuana better controls the vomiting and unhealthy weight loss that can come with treatment for diseases , such as cancer and AIDS . "
Scott,say.01,", I always worry about",,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
"Gov , Scott",worry.02,about,,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
"Gov , Scott",make.02,sure,,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
`` a parent and a grandparent,suffer.01,they get,,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
`` a parent and a grandparent,get.01,the health care,,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
`` a parent and a grandparent,need.01,the health care,,Affirmative,"In signaling his support for Charlotte 's Web , Gov , Scott said that as a parent and a grandparent , I always worry about any family , making sure if they 're suffering they get the health care they need . "
the governor,lend.01,his support,to,Affirmative,"With proper controls , the governor should also lend his support to family members whose only relief comes from the smokable version of medical marijuana . "
