A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
new data,suggest.01,law is failing,,Affirmative,But new data suggest the law is failing to fully deliver on its promise : A lot of parents did n't buy dental coverage during the recent online enrollment period . 
the law,deliver.01,on,,Affirmative,But new data suggest the law is failing to fully deliver on its promise : A lot of parents did n't buy dental coverage during the recent online enrollment period . 
A lot of parents,buy.01,dental coverage,,Affirmative,But new data suggest the law is failing to fully deliver on its promise : A lot of parents did n't buy dental coverage during the recent online enrollment period . 
That,spell.02,trouble,,Affirmative,"  That spells trouble , according to health experts . "
60 percent of,have.03,cavities,,Affirmative,"By age 5 , about 60 percent of U.S. children will have had cavities ; 40 percent have them when they enter kindergarten , according to a report from the American Academy of Pediatric Dentists . "
40 percent,have.03,U.S. children,,Affirmative,"By age 5 , about 60 percent of U.S. children will have had cavities ; 40 percent have them when they enter kindergarten , according to a report from the American Academy of Pediatric Dentists . "
U.S. children,enter.01,kindergarten,,Affirmative,"By age 5 , about 60 percent of U.S. children will have had cavities ; 40 percent have them when they enter kindergarten , according to a report from the American Academy of Pediatric Dentists . "
Children with,have.03,infections,,Affirmative,Children with tooth decay are more likely to have ear and sinus infections . 
"Dr. Paul Reggiardo , chairman of",say.01,problems can affect,,Affirmative,"Dr. Paul Reggiardo , chairman of the American Academy of Pediatric Dentistry 's Council on Dental Benefit Programs , says early dental problems can affect children 's learning , how they interact with other kids and their ability to eat . "
early dental problems,affect.01,learning,,Affirmative,"Dr. Paul Reggiardo , chairman of the American Academy of Pediatric Dentistry 's Council on Dental Benefit Programs , says early dental problems can affect children 's learning , how they interact with other kids and their ability to eat . "
Children with tooth decay,interact.01,with,,Affirmative,"Dr. Paul Reggiardo , chairman of the American Academy of Pediatric Dentistry 's Council on Dental Benefit Programs , says early dental problems can affect children 's learning , how they interact with other kids and their ability to eat . "
Many children,get.01,coverage,,Affirmative,"Many children get coverage through their parents ' employer - based health insurance or the government - funded Children 's Health Insurance Program and Medicaid , which serve low - income people . "
government,fund.01,"Insurance Program and Medicaid ,",,Affirmative,"Many children get coverage through their parents ' employer - based health insurance or the government - funded Children 's Health Insurance Program and Medicaid , which serve low - income people . "
the American Dental Association 's,say.01,there 's still,,Affirmative,But the American Dental Association says there 's still a big gap : 10 million children aged 2 through 18 had no dental insurance in 2011 . 
million children aged 2 through 18,have.03,no dental insurance,,Affirmative,But the American Dental Association says there 's still a big gap : 10 million children aged 2 through 18 had no dental insurance in 2011 . 
law marketplaces,help.01,people,,Affirmative,The health law marketplaces that opened last year were designed to help people who do n't qualify for Medicaid and do n't have workplace coverage . 
law marketplaces,have.03,workplace coverage,,Affirmative,The health law marketplaces that opened last year were designed to help people who do n't qualify for Medicaid and do n't have workplace coverage . 
Parents seeking,seek.01,pediatric dental insurance,,Affirmative,"Parents seeking pediatric dental insurance had two options : purchasing it as part of a family medical plan or as a separate , stand - alone policy . "
Parents seeking,have.03,two options : purchasing it as part of,,Affirmative,"Parents seeking pediatric dental insurance had two options : purchasing it as part of a family medical plan or as a separate , stand - alone policy . "
Parents seeking,purchase.01,two,,Affirmative,"Parents seeking pediatric dental insurance had two options : purchasing it as part of a family medical plan or as a separate , stand - alone policy . "
Federal officials,know.01,kids got,,Affirmative,"Federal officials do n't yet know how many kids got dental coverage through a family medical plan in the first enrollment period , which formally ended March 31 . "
many kids,get.01,dental coverage,,Affirmative,"Federal officials do n't yet know how many kids got dental coverage through a family medical plan in the first enrollment period , which formally ended March 31 . "
Federal officials,report.01,numbers for,,Affirmative,"But they have reported numbers for stand - alone dental plans sold through the federal website serving 36 states : Just 63,448 children received this coverage . "
"63,448 children",receive.01,workplace coverage,,Affirmative,"But they have reported numbers for stand - alone dental plans sold through the federal website serving 36 states : Just 63,448 children received this coverage . "
One reason,shop.01,for coverage,,Affirmative,"One reason is shopping for coverage is complicated and confusing - not at all like picking a toothbrush from a shelf , experts say . "
health experts,say.01,is complicated and confusing,,Affirmative,"One reason is shopping for coverage is complicated and confusing - not at all like picking a toothbrush from a shelf , experts say . "
their parents ',buy.01,dental plan,,Affirmative,"Only three states - Kentucky , Nevada and Washington - require parents to buy a children 's dental plan . "
their parents ',expand.01,dental access for kids,,Affirmative,"In light of these problems , Are we expanding dental access for kids ? "
their parents ',confront.01,difficult choices -,,Affirmative,"Parents often confronted difficult choices - the ideal medical plan for their family might not have dental care for the kids , for example . "
their parents ',have.03,dental care for,,Affirmative,"Parents often confronted difficult choices - the ideal medical plan for their family might not have dental care for the kids , for example . "
