A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The Texas Tech Board of Regents,announce.01,Senator Robert Lloyd Duncan,,Affirmative,Updated 9:07 p.m. The Texas Tech Board of Regents announced State Senator Robert Lloyd Duncan as the sole finalist for chancellor of the Texas Tech University System . 
He,hand.02,powerful state politician in,,Affirmative,"He 's one of the most respected and accomplished  legislators in Texas and , hands down , the most powerful state politician in the region . "
you,hope.01,for,,Affirmative,"There 's no doubt he bleeds red and black , which is all the bloodline you could hope for in a new chancellor . "
He,receive.01,his bachelors and,from TTU,Affirmative,He also received his bachelors and law degrees from TTU . 
I,think.01,really put,,Affirmative,"I think [ the Board of Regents ] really put their hearts and souls and tried to do what was right and find the best candidate for Tech , said State Representative Charles Perry . "
[ the Board of Regents,put.01,their hearts and souls,,Affirmative,"I think [ the Board of Regents ] really put their hearts and souls and tried to do what was right and find the best candidate for Tech , said State Representative Charles Perry . "
State Representative Charles Perry,say.01,I think,,Affirmative,"I think [ the Board of Regents ] really put their hearts and souls and tried to do what was right and find the best candidate for Tech , said State Representative Charles Perry . "
Senator Duncan,want.01,this,,Affirmative,"Senator Duncan I think has wanted this , I just was talking to him . "
I,think.01,we could 've found,,Affirmative,I do n't think we could 've found a better guy . 
we,find.01,a better guy,,Affirmative,I do n't think we could 've found a better guy . 
Current Chancellor Kent Hance,say.01,I 'm delighted,,Affirmative,"Current Chancellor Kent Hance said in a statement ,   I 'm delighted that the Board of Regents selected my friend , Bob Duncan , to be the next chancellor . "
the Board of Regents,select.01,"my friend ,",,Affirmative,"Current Chancellor Kent Hance said in a statement ,   I 'm delighted that the Board of Regents selected my friend , Bob Duncan , to be the next chancellor . "
President Duane Nellis,release.01,"a statement saying ,",,Affirmative,"Texas Tech President Duane Nellis released a statement saying , I am excited for the future of the Texas Tech System under his leadership , and look forward to working closely with him in my role as president of Texas Tech University . "
"a statement saying ,",say.01,I am excited for,,Affirmative,"Texas Tech President Duane Nellis released a statement saying , I am excited for the future of the Texas Tech System under his leadership , and look forward to working closely with him in my role as president of Texas Tech University . "
Texas Tech President Duane Nellis,think.01,there is,,Affirmative,I do n't think there is a more widely respected Senator in Austin than Bob Duncan . 
He,have.03,widespread respect,,Affirmative,He has widespread respect down there . 
I,think.01,this will be,,Affirmative,"I think this will be a popular choice among our alumni and I think he 'll continue to move Texas Tech forward , said the Executive Vice President of the Texas Tech Alumni Association Bill Dean . "
I,think.01,he 'll continue,,Affirmative,"I think this will be a popular choice among our alumni and I think he 'll continue to move Texas Tech forward , said the Executive Vice President of the Texas Tech Alumni Association Bill Dean . "
