A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Bureau Deputy Director General,offer.01,Lahore Chamber of Commerce and Industry,,Affirmative,"LAHORE : Guangdong SME Bureau Deputy Director General He Zuoxian on Monday offered Lahore Chamber of Commerce and Industry ( LCCI ) to set up 20 stalls free of cost at Chinese SME Fair scheduled for October 2014 in Guangzhou , Guangdong ( China ) . "
Lahore Chamber of Commerce and Industry,set.03,20 stalls free of cost,,Affirmative,"LAHORE : Guangdong SME Bureau Deputy Director General He Zuoxian on Monday offered Lahore Chamber of Commerce and Industry ( LCCI ) to set up 20 stalls free of cost at Chinese SME Fair scheduled for October 2014 in Guangzhou , Guangdong ( China ) . "
Zuoxian,say.01,would be facilitated by arranging,,Affirmative,"Zuoxian said , the Pakistani businessmen , who would take part in SME Fair , would be facilitated by arranging the B - 2 - B ( business to business ) meetings . "
"the Pakistani businessmen ,",take.01,part,in,Affirmative,"Zuoxian said , the Pakistani businessmen , who would take part in SME Fair , would be facilitated by arranging the B - 2 - B ( business to business ) meetings . "
"the Pakistani businessmen ,",arrange.01,) meetings,,Affirmative,"Zuoxian said , the Pakistani businessmen , who would take part in SME Fair , would be facilitated by arranging the B - 2 - B ( business to business ) meetings . "
Zuoxian,say.01,sector could ensure,,Affirmative,"He said , the SME sector could ensure an economic turnaround provided it was facilitated keeping in view its requirements . "
the SME sector,ensure.01,an economic turnaround provided,,Affirmative,"He said , the SME sector could ensure an economic turnaround provided it was facilitated keeping in view its requirements . "
an economic turnaround provided,keep.02,its requirements,in view,Affirmative,"He said , the SME sector could ensure an economic turnaround provided it was facilitated keeping in view its requirements . "
Zuoxian,say.01,that they also had meetings with SMEDA,,Affirmative,He said that they also had meetings with SMEDA so that a working plan could be evolved in collaboration with Pakistani SME sector . 
the Pakistani businessmen,have.03,meetings with SMEDA,,Affirmative,He said that they also had meetings with SMEDA so that a working plan could be evolved in collaboration with Pakistani SME sector . 
Zuoxian,sasi.01,was due,,Affirmative,"The Chinese SME policy , he sasi , was due next month and it would be shared with Chambers of Commerce in Pakistan . "
the LCCI President,agree.01,to take part in,,Affirmative,"While , the LCCI President agreed to take part in the Chinese SME Fair and thanked the visiting delegation for their 20 - free of cost stalls offer . "
the LCCI President,take.01,part,,Affirmative,"While , the LCCI President agreed to take part in the Chinese SME Fair and thanked the visiting delegation for their 20 - free of cost stalls offer . "
the LCCI President,thank.01,the visiting delegation,for,Affirmative,"While , the LCCI President agreed to take part in the Chinese SME Fair and thanked the visiting delegation for their 20 - free of cost stalls offer . "
"Japan , Korea , Malaysia ,",perform.01,the SME sector,,Affirmative,"He said that Japan , Korea , Malaysia , Thailand etc. which excelled on the basis of having well performing SME sector . "
an economic power,rely.01,on,,Affirmative,Now China has become the best example of emerging as an economic power largely relying on SME sector . 
the LCCI President,seek.01,the Chinese systematic approach and,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
"those policies ,",play.02,major role,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
SMEs,provided.01,employment opportunities,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
the Pakistani businessmen,boost.01,exports,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
the Pakistani businessmen,reduce.01,poverty,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
the Pakistani businessmen,create.01,jobs,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
the Pakistani businessmen,enhance.01,development etc.,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
the LCCI President,say.01,SMEs were functioning in Pakistan,,Affirmative,"He sought the Chinese systematic approach and those policies , which played major role in transforming the SME sector , citing that SMEs provided low cost employment opportunities and help the economies in several ways as they boost exports , reduce poverty , create jobs and enhance rural development etc. He said that approximately more than 3.2 million SMEs were functioning in Pakistan and the SME sector contributed almost 30 percent in GDP , employs more than 70 percent of the non-agricultural workforce and generates around 25 percent in export earnings . "
Lashari,say.01,were not keeping pace,,Affirmative,"Lashari said that due to energy crisis , SMEs in Pakistan were not keeping pace to remain viable and survive , while , other challenges included low access to finance , little know - how of best business practices , inadequate technologies , shortage of skilled labours etc. The LCCI President said , it was high time that there must be some study tours arranged for the sake of knowledge sharing and closely examining the SME models of both the countries to bring some improvement in the existing setup of SME in Pakistan . "
SMEs in Pakistan,keep.02,to remain viable and survive,,Affirmative,"Lashari said that due to energy crisis , SMEs in Pakistan were not keeping pace to remain viable and survive , while , other challenges included low access to finance , little know - how of best business practices , inadequate technologies , shortage of skilled labours etc. The LCCI President said , it was high time that there must be some study tours arranged for the sake of knowledge sharing and closely examining the SME models of both the countries to bring some improvement in the existing setup of SME in Pakistan . "
The LCCI President,say.01,", it was",,Affirmative,"Lashari said that due to energy crisis , SMEs in Pakistan were not keeping pace to remain viable and survive , while , other challenges included low access to finance , little know - how of best business practices , inadequate technologies , shortage of skilled labours etc. The LCCI President said , it was high time that there must be some study tours arranged for the sake of knowledge sharing and closely examining the SME models of both the countries to bring some improvement in the existing setup of SME in Pakistan . "
He,say.01,", Pakistan offered",,Affirmative,"He said that because of its strategic location , Pakistan offered tremendous opportunities for foreign investment , adding , ample opportunities of foreign investment are available in energy sector that was top priority of the government keeping in view the revival of the economy . "
Pakistan,offer.01,tremendous opportunities for,,Affirmative,"He said that because of its strategic location , Pakistan offered tremendous opportunities for foreign investment , adding , ample opportunities of foreign investment are available in energy sector that was top priority of the government keeping in view the revival of the economy . "
Pakistan,add.01,ample opportunities of,,Affirmative,"He said that because of its strategic location , Pakistan offered tremendous opportunities for foreign investment , adding , ample opportunities of foreign investment are available in energy sector that was top priority of the government keeping in view the revival of the economy . "
the government keeping in view,keep.02,the revival of,in view,Affirmative,"He said that because of its strategic location , Pakistan offered tremendous opportunities for foreign investment , adding , ample opportunities of foreign investment are available in energy sector that was top priority of the government keeping in view the revival of the economy . "
Lashari,say.01,had created,,Affirmative,"Lashari said that grant of GSP Plus status to Pakistan by the EU had created new opportunities for local and foreign investors , therefore , it was high time for Chinese investors to set up joint ventures and make direct investment in areas of interest . "
grant of GSP,create.01,new opportunities for,,Affirmative,"Lashari said that grant of GSP Plus status to Pakistan by the EU had created new opportunities for local and foreign investors , therefore , it was high time for Chinese investors to set up joint ventures and make direct investment in areas of interest . "
Chinese investors,set.03,joint ventures,,Affirmative,"Lashari said that grant of GSP Plus status to Pakistan by the EU had created new opportunities for local and foreign investors , therefore , it was high time for Chinese investors to set up joint ventures and make direct investment in areas of interest . "
The LCCI President,inform.01,the Chinese delegation,,Affirmative,The LCCI President also informed the Chinese delegation that LCCI had established a Mediation Center on its premises with active collaboration of International Finance Corporation ( IFC ) . 
LCCI,establish.01,a Mediation Center,,Affirmative,The LCCI President also informed the Chinese delegation that LCCI had established a Mediation Center on its premises with active collaboration of International Finance Corporation ( IFC ) . 
"40 accredited mediators ,",help.01,businessmen for,,Affirmative,"There were more than 40 accredited mediators , who could help the local , national and international businessmen for out - of - the - court settlement of business disputes , he maintained . "
