A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
PRESIDENT Benigno Aquino III,admit.01,Philippines can not force China,,Affirmative,PRESIDENT Benigno Aquino III admitted on Monday that the Philippines can not force China to exercise self - restraint in disputed waters despite a Declaration on the Conduct of Parties of the South China Sea that Beijing signed with the Association of Southeast Asian Nations . 
the Philippines,force.01,construction China,to exercise,Affirmative,PRESIDENT Benigno Aquino III admitted on Monday that the Philippines can not force China to exercise self - restraint in disputed waters despite a Declaration on the Conduct of Parties of the South China Sea that Beijing signed with the Association of Southeast Asian Nations . 
construction China,exercise.01,self - restraint,,Affirmative,PRESIDENT Benigno Aquino III admitted on Monday that the Philippines can not force China to exercise self - restraint in disputed waters despite a Declaration on the Conduct of Parties of the South China Sea that Beijing signed with the Association of Southeast Asian Nations . 
The President,say.01,is,,Affirmative,The President said China 's move to reclaim land in Mabini Reef is a violation of the DOC that China signed with the 10 Asean member - states in Phnom Penh in 2002 . 
construction China,reclaim.01,land in,,Affirmative,The President said China 's move to reclaim land in Mabini Reef is a violation of the DOC that China signed with the 10 Asean member - states in Phnom Penh in 2002 . 
construction China,sign.01,a violation of,with,Affirmative,The President said China 's move to reclaim land in Mabini Reef is a violation of the DOC that China signed with the 10 Asean member - states in Phnom Penh in 2002 . 
PRESIDENT Benigno Aquino III,admit.01,problem is,,Affirmative,"The problem is that the declaration is non-binding and not enforceable , Aquino admitted . "
we,need.01,the Code of Conduct,,Affirmative,"For this to be operational , we need the Code of Conduct . "
we,call.03,for parties to hasten,,Affirmative,"We have repeatedly called for parties to hasten the crafting of the CoC to end hostilities , the President added . "
Parties of the South China Sea,hasten.01,the crafting of,,Affirmative,"We have repeatedly called for parties to hasten the crafting of the CoC to end hostilities , the President added . "
The President,add.01,We have repeatedly called,,Affirmative,"We have repeatedly called for parties to hasten the crafting of the CoC to end hostilities , the President added . "
PRESIDENT Benigno Aquino III,say.01,agreed to,,Affirmative,"Under the DoC , Aquino said China and the 10 Asean member - states agreed to to exercise self - restraint in the conduct of activities that would complicate or escalate disputes and affect peace and stability in disputer areas in the South China Sea . "
China and,agree.01,to,,Affirmative,"Under the DoC , Aquino said China and the 10 Asean member - states agreed to to exercise self - restraint in the conduct of activities that would complicate or escalate disputes and affect peace and stability in disputer areas in the South China Sea . "
China and,exercise.01,self - restraint,,Affirmative,"Under the DoC , Aquino said China and the 10 Asean member - states agreed to to exercise self - restraint in the conduct of activities that would complicate or escalate disputes and affect peace and stability in disputer areas in the South China Sea . "
activities,escalate.01,disputes,,Affirmative,"Under the DoC , Aquino said China and the 10 Asean member - states agreed to to exercise self - restraint in the conduct of activities that would complicate or escalate disputes and affect peace and stability in disputer areas in the South China Sea . "
activities,affect.01,peace and stability,,Affirmative,"Under the DoC , Aquino said China and the 10 Asean member - states agreed to to exercise self - restraint in the conduct of activities that would complicate or escalate disputes and affect peace and stability in disputer areas in the South China Sea . "
