A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The United States,bring.01,espionage charges,against,Affirmative,"The United States has brought cyber espionage charges against five Chinese military officials , accusing them of hacking into American companies ' systems to gain trade secrets . "
The United States,accuse.01,them,of hacking into,Affirmative,"The United States has brought cyber espionage charges against five Chinese military officials , accusing them of hacking into American companies ' systems to gain trade secrets . "
them,gain.02,trade secrets,,Affirmative,"The United States has brought cyber espionage charges against five Chinese military officials , accusing them of hacking into American companies ' systems to gain trade secrets . "
general Eric Holder,say.01,officials hacked into,,Affirmative,"US attorney general Eric Holder said the officials hacked into six nuclear power , metals and solar products firms . "
five Chinese military officials,hack.01,into,,Affirmative,"US attorney general Eric Holder said the officials hacked into six nuclear power , metals and solar products firms . "
Mr Holder,say.01,US would not tolerate,,Affirmative,Mr Holder said the US would not tolerate foreign government efforts to sabotage American companies . 
the US,tolerate.01,government efforts,,Affirmative,Mr Holder said the US would not tolerate foreign government efforts to sabotage American companies . 
US officials,accuse.01,army and,of launching attacks on,Affirmative,"US officials have accused China 's army and China - based hackers of launching attacks on American industrial and military targets , often to steal secrets or intellectual property . "
army and,launch.01,attacks on,,Affirmative,"US officials have accused China 's army and China - based hackers of launching attacks on American industrial and military targets , often to steal secrets or intellectual property . "
China 's,say.01,it faces,,Affirmative,"China has said it faces a major threat from hackers , and the country 's military is believed to be among the biggest targets of the US National Security Agency ( NSA ) and US Cyber Command . "
China 's,face.01,a major threat from hackers,,Affirmative,"China has said it faces a major threat from hackers , and the country 's military is believed to be among the biggest targets of the US National Security Agency ( NSA ) and US Cyber Command . "
Sceptics,note.01,authorities would not be able,,Affirmative,"Sceptics noted that US authorities would not be able to arrest those indicted , as Beijing is unlikely to hand them over . "
US authorities,arrest.01,those indicted,,Affirmative,"Sceptics noted that US authorities would not be able to arrest those indicted , as Beijing is unlikely to hand them over . "
Beijing,hand.02,US authorities,,Affirmative,"Sceptics noted that US authorities would not be able to arrest those indicted , as Beijing is unlikely to hand them over . "
the move,prevent.01,the individuals concerned from travelling to,,Affirmative,But the move would prevent the individuals concerned from travelling to the US or other countries that have an extradition agreement with it . 
from travelling to,concern.02,the individuals concerned from travelling to,,Affirmative,But the move would prevent the individuals concerned from travelling to the US or other countries that have an extradition agreement with it . 
the individuals concerned from travelling to,travel.01,to,,Affirmative,But the move would prevent the individuals concerned from travelling to the US or other countries that have an extradition agreement with it . 
other countries,have.03,an extradition agreement with it,,Affirmative,But the move would prevent the individuals concerned from travelling to the US or other countries that have an extradition agreement with it . 
the move,slow.03,China 's,,Affirmative,"It wo n't slow China down , said Eric Johnson , dean of the business school at Vanderbilt University in Tennessee , and an expert on cyber security issues . "
"Eric Johnson , dean of",say.01,It wo n't slow China down,,Affirmative,"It wo n't slow China down , said Eric Johnson , dean of the business school at Vanderbilt University in Tennessee , and an expert on cyber security issues . "
"Stewart Baker ,",say.01,might have trouble getting jobs in,,Affirmative,"But Stewart Baker , a former NSA lawyer , said the hackers named in the indictments might have trouble getting jobs in China 's private sector when they move on from employment with the People 's Liberation Army . "
the hackers named in,have.03,trouble getting jobs in,,Affirmative,"But Stewart Baker , a former NSA lawyer , said the hackers named in the indictments might have trouble getting jobs in China 's private sector when they move on from employment with the People 's Liberation Army . "
the hackers named in,get.01,jobs in,,Affirmative,"But Stewart Baker , a former NSA lawyer , said the hackers named in the indictments might have trouble getting jobs in China 's private sector when they move on from employment with the People 's Liberation Army . "
president Barack Obama,discuss.01,cyber security issues,with,Affirmative,"Last September , US president Barack Obama discussed cyber security issues with his Chinese counterpart Xi Jinping on the sidelines of a summit in St ­Petersburg . "
US president Barack Obama,address.02,concerns about,,Affirmative,White House spokesman Ben Rhodes said at the time that Mr Obama had addressed concerns about cyber threats emanating from China . 
White House spokesman Ben Rhodes,say.01,president told,,Affirmative,He said the president told Mr Xi that the US saw the issue not in terms of security but theft of trade secrets . 
the president,tell.01,US saw,Mr Xi,Affirmative,He said the president told Mr Xi that the US saw the issue not in terms of security but theft of trade secrets . 
the US,see.01,the issue,,Affirmative,He said the president told Mr Xi that the US saw the issue not in terms of security but theft of trade secrets . 
secretary Chuck Hagel,reveal.01,Pentagon planned to,,Affirmative,"In late March , US defence secretary Chuck Hagel revealed that the Pentagon planned to more than triple its cyber security staff in the next few years to defend against internet attacks . "
