A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Hailey Holloway,have.03,more on,,Affirmative,GTN 's Hailey Holloway has more on the string of crimes across two counties . 
Office,call.02,Ocala PD,,Affirmative,"The Alachua County Sheriff 's Office called Ocala PD to give them a heads up that the crimes could spread down I - 75 ,   and sure enough , 3 different Ocala spots were hit the next day . "
Ocala PD,give.01,a heads,them,Affirmative,"The Alachua County Sheriff 's Office called Ocala PD to give them a heads up that the crimes could spread down I - 75 ,   and sure enough , 3 different Ocala spots were hit the next day . "
the suspects,burglarize.01,16 cars,,Affirmative,    This Ocala YMCA parking lot is just one of the places the suspects burglarized 16 cars on Wednesday . 
the suspects burglarized 16 cars on Wednesday,smash.01,the windows,,Affirmative,"They smashed the windows looking for wallets and stealing credit cards , IDs and checks before heading to the bank . "
the suspects burglarized 16 cars on Wednesday,look.01,for wallets,,Affirmative,"They smashed the windows looking for wallets and stealing credit cards , IDs and checks before heading to the bank . "
the suspects burglarized 16 cars on Wednesday,steal.01,"credit cards , IDs and checks",,Affirmative,"They smashed the windows looking for wallets and stealing credit cards , IDs and checks before heading to the bank . "
A lot of,do.02,with,,Affirmative,   A lot of the definition has to do with the lane they use in the drive thru . 
the suspects burglarized 16 cars on Wednesday,use.01,the lane,,Affirmative,   A lot of the definition has to do with the lane they use in the drive thru . 
the suspects burglarized 16 cars on Wednesday,try.01,to pick,,Affirmative,They tend to try to pick the farthest lane or the most obscure lane so they are less visible to the tellers . 
the suspects burglarized 16 cars on Wednesday,pick.01,the farthest lane or,,Affirmative,They tend to try to pick the farthest lane or the most obscure lane so they are less visible to the tellers . 
OPD,say.01,they were notified by,,Affirmative,OPD says they were notified by local banks about the attempted fraud . 
by,notify.01,the suspects burglarized 16 cars on Wednesday,about,Affirmative,OPD says they were notified by local banks about the attempted fraud . 
the suspects burglarized 16 cars on Wednesday,have.03,were able,,Affirmative,They also had ASO 's information on the suspected cars and officers were able to make four arrests . 
information on,make.02,four arrests,,Affirmative,They also had ASO 's information on the suspected cars and officers were able to make four arrests . 
Law enforcement,say.01,were preventable,,Affirmative,Law enforcement says all of the burglaries were preventable . 
these people,break.01,into,,Affirmative,   The most important thing is that if these items were not there and they were not in plain view there would be no reason for these people to break into the victims cars . 
One of,try.01,to run from police,,Affirmative,   One of the suspects tried to run from police but a passerby tackled him and then police cuffed him . 
a passerby,tackle.01,a passerby,,Affirmative,   One of the suspects tried to run from police but a passerby tackled him and then police cuffed him . 
police,cuff.01,a passerby,,Affirmative,   One of the suspects tried to run from police but a passerby tackled him and then police cuffed him . 
All content,copyright.01,WorldNow and WGFL,,Affirmative,All content © Copyright 2000 - 2014 WorldNow and WGFL . 
