A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Black Seed Bagel,challenge.01,what 's become of,,Affirmative,"Black Seed Bagel is challenging what 's become of the typical New York bagel , bringing a taste of Montreal to the Big Apple . "
"York bagel , bringing",bring.01,a taste of Montreal,to,Affirmative,"Black Seed Bagel is challenging what 's become of the typical New York bagel , bringing a taste of Montreal to the Big Apple . "
Editor James Mulcahy,file.01,the following report,,Affirmative,Zagat Editor James Mulcahy filed the following report . 
New Yorkers,love.01,their bagels,,Affirmative,"New Yorkers love their bagels , and today we 're visiting a new shop that 's bringing a taste of Montreal to this favorite food . "
we,visit.01,a new shop,,Affirmative,"New Yorkers love their bagels , and today we 're visiting a new shop that 's bringing a taste of Montreal to this favorite food . "
a new shop,bring.01,a taste of Montreal,to,Affirmative,"New Yorkers love their bagels , and today we 're visiting a new shop that 's bringing a taste of Montreal to this favorite food . "
the owners,feel.02,could use improvement,,Affirmative,It started because of a contentious thought : the owners felt that doughy staple enjoyed by countless New Yorkers could use improvement . 
by,enjoy.01,doughy staple enjoyed by,,Affirmative,It started because of a contentious thought : the owners felt that doughy staple enjoyed by countless New Yorkers could use improvement . 
doughy staple enjoyed by,use.01,improvement,,Affirmative,It started because of a contentious thought : the owners felt that doughy staple enjoyed by countless New Yorkers could use improvement . 
you,put.01,a smear of,,Affirmative,"When you put a smear of cream cheese , you do n't even get any cream cheese - it 's mostly bagel . "
you,get.01,any cream cheese,,Affirmative,"When you put a smear of cream cheese , you do n't even get any cream cheese - it 's mostly bagel . "
"Dianna Daoheung , Head Baker at Black Seed",think.01,we 've just lost,,Affirmative,"I think we 've just lost the old - school technique , everything has been mass produced , so the fact that we hand - roll our bagels as opposed to using this machine that - for lack of a better word - just poofs them out , like plop , plop , plop , and they 're already shaped , says Dianna Daoheung , Head Baker at Black Seed . "
the owners,lose.03,school technique,,Affirmative,"I think we 've just lost the old - school technique , everything has been mass produced , so the fact that we hand - roll our bagels as opposed to using this machine that - for lack of a better word - just poofs them out , like plop , plop , plop , and they 're already shaped , says Dianna Daoheung , Head Baker at Black Seed . "
the owners,roll.01,The New York bagels,,Affirmative,"I think we 've just lost the old - school technique , everything has been mass produced , so the fact that we hand - roll our bagels as opposed to using this machine that - for lack of a better word - just poofs them out , like plop , plop , plop , and they 're already shaped , says Dianna Daoheung , Head Baker at Black Seed . "
"Dianna Daoheung ,",say.01,I think,,Affirmative,"I think we 've just lost the old - school technique , everything has been mass produced , so the fact that we hand - roll our bagels as opposed to using this machine that - for lack of a better word - just poofs them out , like plop , plop , plop , and they 're already shaped , says Dianna Daoheung , Head Baker at Black Seed . "
The team,look.01,to Montreal,for inspiration,Affirmative,The team looked to Montreal for inspiration . 
you,find.01,those,,Affirmative,"The Canadian city is famous for its distinct bagels , which are smaller and sweeter than those you find in the Big Apple . "
"Dianna Daoheung , Head Baker at Black Seed",want.01,to say,,Affirmative,"Montreal bagels are more , I want to say , on the spectrum of bread , they 're more on the pretzel side as opposed to the bread side . "
wood,fire.01,fired aspect,,Affirmative,"The wood fired aspect is definitely a Montreal thing , and so is the honey , the sweetness of it , is a Montreal thing , Daoheung says . "
"Dianna Daoheung , Head Baker at Black Seed",say.01,", is",,Affirmative,"The wood fired aspect is definitely a Montreal thing , and so is the honey , the sweetness of it , is a Montreal thing , Daoheung says . "
You,get.01,bagel sandwiches,,Affirmative,"You can get bagel sandwiches with a number of house - made spreads or cured fish , or grab one hot out of the oven and do what the shop likes to call rip and dip . "
You,grab.01,one hot,,Affirmative,"You can get bagel sandwiches with a number of house - made spreads or cured fish , or grab one hot out of the oven and do what the shop likes to call rip and dip . "
You,do.02,shop likes,,Affirmative,"You can get bagel sandwiches with a number of house - made spreads or cured fish , or grab one hot out of the oven and do what the shop likes to call rip and dip . "
Black Seed Bagel,like.02,to call rip and dip,,Affirmative,"You can get bagel sandwiches with a number of house - made spreads or cured fish , or grab one hot out of the oven and do what the shop likes to call rip and dip . "
Black Seed,turn.06,good product,,Affirmative,"Black Seed is n't just turning out good product , they 're showing what 's best about the artisanal food movement . "
those you find in the Big Apple,show.01,what 's best about,,Affirmative,"Black Seed is n't just turning out good product , they 're showing what 's best about the artisanal food movement . "
these makers,turn.02,everyday food items,into something fresh,Affirmative,"With a little extra thought , care and creativity these makers can turn everyday food items into something fresh . "
Black Seed Bagel,replace.01,York bagel,,Affirmative,Is it going to replace the New York bagel ? 
Black Seed Bagel,try.01,to,,Affirmative,"Probably not , but it 's not trying to . "
you,see.01,why there are people,,Affirmative,"It 's something completely new and different , and I can definitely see why there are people are outside on line . "
