A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Park , who spent much of his time reading e-books",make.01,his name,,Affirmative,"Park made his name for going head to head with Microsoft as he oversaw the development of Hangul , a Korean word processor , in the early 1990 s , and for releasing Namo Web Editor , a tool that made it possible for laypeople to make their own websites , at the end of the 1990s . "
"Park , who spent much of his time reading e-books",oversee.01,"the development of Hangul ,",,Affirmative,"Park made his name for going head to head with Microsoft as he oversaw the development of Hangul , a Korean word processor , in the early 1990 s , and for releasing Namo Web Editor , a tool that made it possible for laypeople to make their own websites , at the end of the 1990s . "
a tool,make.02,it possible,,Affirmative,"Park made his name for going head to head with Microsoft as he oversaw the development of Hangul , a Korean word processor , in the early 1990 s , and for releasing Namo Web Editor , a tool that made it possible for laypeople to make their own websites , at the end of the 1990s . "
laypeople,make.LV,their own websites,,Affirmative,"Park made his name for going head to head with Microsoft as he oversaw the development of Hangul , a Korean word processor , in the early 1990 s , and for releasing Namo Web Editor , a tool that made it possible for laypeople to make their own websites , at the end of the 1990s . "
"Park , who spent much of his time reading e-books",establish.01,his company Gitden,,Affirmative,"At the age of 50 , Park established his company Gitden in a rundown office in the Sadang neighborhood of Seoul and produced the Gitden Reader after two years during which he barely left his desk . "
"Park , who spent much of his time reading e-books",produce.01,the Gitden Reader,,Affirmative,"At the age of 50 , Park established his company Gitden in a rundown office in the Sadang neighborhood of Seoul and produced the Gitden Reader after two years during which he barely left his desk . "
"Park , who spent much of his time reading e-books",leave.01,his desk,,Affirmative,"At the age of 50 , Park established his company Gitden in a rundown office in the Sadang neighborhood of Seoul and produced the Gitden Reader after two years during which he barely left his desk . "
The application,shove.01,their products,"by Apple , Google , and Amazon",Affirmative,"The application has shoved aside products by Apple , Google , and Amazon to gain recognition for its world - class quality . "
"The International Digital Publishing Forum ( IDPF ) ,",maintain.01,the electronic publication ( EPUB ),,Affirmative,"The International Digital Publishing Forum ( IDPF ) , which maintains the electronic publication ( EPUB ) standard for e - books , published on May 12 the results of its assessment of the compatibility of e - book readers on app stores to the EPUB 3.0 standards . "
the Gitden Reader,receive.01,the highest score in,,Affirmative,Gitden Reader received the highest score in the assessment . 
