A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
COSR ),announce.01,", has continued",,Affirmative,": COSR ) , announced today that its wholly - owned subsidiary , Co-Signer.com , the nation 's premier provider of residential rent assurance , has continued to receive overwhelming tenant demand for its service product nationwide . "
"owned subsidiary , Co-Signer.com ,",receive.01,overwhelming tenant demand for,,Affirmative,": COSR ) , announced today that its wholly - owned subsidiary , Co-Signer.com , the nation 's premier provider of residential rent assurance , has continued to receive overwhelming tenant demand for its service product nationwide . "
Signer.com,start.01,training,,Affirmative,To meet this ongoing interest Co- Signer.com has identified and started training its first team for its Direct Landlord Outreach program . 
Signer.com,fulfill.01,their vacancies,,Affirmative,The goal of the Direct Landlord Outreach program is to increase the number of landlords readily and regularly referring tenants with marginal credit to Co- Signer.com and accepting pre-approved tenants from Co- Signer.com to fulfill their vacancies and reduce the Company 's backlogged demand from tenant clients . 
Signer.com,reduce.01,backlogged demand from,,Affirmative,The goal of the Direct Landlord Outreach program is to increase the number of landlords readily and regularly referring tenants with marginal credit to Co- Signer.com and accepting pre-approved tenants from Co- Signer.com to fulfill their vacancies and reduce the Company 's backlogged demand from tenant clients . 
Outreach program,reintroduce.02,month service products,,Affirmative,The Direct Landlord Outreach program reintroduces its 3 and 6 month service products and shows how to leverage all of the benefits available by incorporating Co-Signer.com 's residential rent guarantees into their daily routine . 
Outreach program,show.01,how to leverage all of,,Affirmative,The Direct Landlord Outreach program reintroduces its 3 and 6 month service products and shows how to leverage all of the benefits available by incorporating Co-Signer.com 's residential rent guarantees into their daily routine . 
Outreach program,evaluate.01,its results,,Affirmative,The Direct Landlord Outreach program will be monitored weekly to evaluate its results and modify the program as necessary to maximize its reach and ultimate success . 
Outreach program,modify.01,the program,,Affirmative,The Direct Landlord Outreach program will be monitored weekly to evaluate its results and modify the program as necessary to maximize its reach and ultimate success . 
by,provided.01,statistics provided by,,Affirmative,"Michigan 's housing market is one of the top 10 states for residential leasing and is home to one of the top 50 property management companies in the nation , according to statistics provided by the National Multiple Housing Council , www.nmhc.org  and the United States Census Bureau , www.census.gov . "
Michigan,have.03,recovering economy,,Affirmative,Michigan has a slowly recovering economy that makes Michigan a good candidate for the launch of the pilot program . 
recovering economy,make.02,Michigan a good candidate for,,Affirmative,Michigan has a slowly recovering economy that makes Michigan a good candidate for the launch of the pilot program . 
We,believe.01,it is,,Affirmative,We believe it is our mission to help our customers find their new leased home despite their financial histories . 
