A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
one,expect.01,me to say,,Affirmative,"As the CEO of a non-profit health organization , this is what one would expect me to say . "
its visionary CEO,stop.01,selling,,Affirmative,"That 's why the recent decision by CVS Caremark , and its visionary CEO Larry Merlo and board of directors , to stop selling tobacco products is so remarkable , so admirable and , hopefully , the start of a trend . "
its visionary CEO,sell.01,tobacco products,,Affirmative,"That 's why the recent decision by CVS Caremark , and its visionary CEO Larry Merlo and board of directors , to stop selling tobacco products is so remarkable , so admirable and , hopefully , the start of a trend . "
CVS Caremark,make.01,more than $ 2 billion per year,from selling cigarettes and,Affirmative,CVS makes more than $ 2 billion per year from selling cigarettes and other tobacco items . 
CVS Caremark,sell.01,cigarettes and,,Affirmative,CVS makes more than $ 2 billion per year from selling cigarettes and other tobacco items . 
the company 's leadership,have.03,everything,,Affirmative,But the company 's leadership made the decision because it has everything to do with their business model . 
Merlo and,state.01,contradicts,,Affirmative,Merlo and other CVS leaders have stated that selling cigarettes contradicts their commitment to the health of the customers they serve through their pharmacy and other health care business lines . 
selling cigarettes,contradict.01,their commitment to,,Affirmative,Merlo and other CVS leaders have stated that selling cigarettes contradicts their commitment to the health of the customers they serve through their pharmacy and other health care business lines . 
by,improve.01,lives,,Affirmative,The number of lives that can be saved and improved by not smoking is incalculable . 
CVS Caremark,want.01,to pad,,Affirmative,"Clearly , this is the bottom line that CVS wanted to pad . "
CVS Caremark,pad.01,the bottom line,,Affirmative,"Clearly , this is the bottom line that CVS wanted to pad . "
CVS Caremark,announce.01,its plan,,Affirmative,"In the three months since CVS announced its plan , Merlo and his staff have canvassed the country to prepare for the next step -- helping customers follow the company 's lead and quit tobacco products , and making it stick . "
Merlo and,canvas.01,the country,,Affirmative,"In the three months since CVS announced its plan , Merlo and his staff have canvassed the country to prepare for the next step -- helping customers follow the company 's lead and quit tobacco products , and making it stick . "
Merlo and,help.01,customers follow,,Affirmative,"In the three months since CVS announced its plan , Merlo and his staff have canvassed the country to prepare for the next step -- helping customers follow the company 's lead and quit tobacco products , and making it stick . "
the customers they serve through their pharmacy and other health care business lines,follow.01,lead,,Affirmative,"In the three months since CVS announced its plan , Merlo and his staff have canvassed the country to prepare for the next step -- helping customers follow the company 's lead and quit tobacco products , and making it stick . "
Merlo and,quit.01,tobacco products,,Affirmative,"In the three months since CVS announced its plan , Merlo and his staff have canvassed the country to prepare for the next step -- helping customers follow the company 's lead and quit tobacco products , and making it stick . "
a pharmacy innovation company,help.01,people,,Affirmative,CVS Caremark is a pharmacy innovation company that is helping people on their path to better health . 
We,touch.01,the lives of,,Affirmative,"We touch the lives of more than 5 million customers every day , and we 're playing an expanded role in a health care delivery system that is focused on improving health outcomes , reducing chronic disease and controlling costs . "
We,play.02,an expanded role,,Affirmative,"We touch the lives of more than 5 million customers every day , and we 're playing an expanded role in a health care delivery system that is focused on improving health outcomes , reducing chronic disease and controlling costs . "
We,look.01,to,,Affirmative,"And as we look to our future as a growing health care company , it is clear that selling tobacco products is inconsistent with our purpose . "
"Our 26,000 pharmacists and",help.01,manage conditions like,,Affirmative,"Our 26,000 pharmacists and MinuteClinic nurse practitioners help millions of patients manage conditions like high blood pressure , high cholesterol and diabetes -- conditions that are made worse by smoking . "
millions of patients,manage.01,conditions like,,Affirmative,"Our 26,000 pharmacists and MinuteClinic nurse practitioners help millions of patients manage conditions like high blood pressure , high cholesterol and diabetes -- conditions that are made worse by smoking . "
by smoking,make.02,worse,,Affirmative,"Our 26,000 pharmacists and MinuteClinic nurse practitioners help millions of patients manage conditions like high blood pressure , high cholesterol and diabetes -- conditions that are made worse by smoking . "
We,quit.01,"tobacco for good , and by Oct",,Affirmative,"So we 're quitting tobacco for good , and by Oct . "
We,remove.01,all tobacco products,from,Affirmative,"1 , we will remove all tobacco products from our stores . "
the first national pharmacy chain,take.01,the important step in support of,,Affirmative,We 're very proud to be the first national pharmacy chain to take the important step in support of the health and wellbeing of the customers and patients we serve . 
It,put.01,us,in,Affirmative,"It also puts us in full alignment with the goals of our clients and health care partners , including physicians , hospitals and community organizations . "
Smoking,cause.01,87 percent of,,Affirmative,Fact : Smoking causes 87 percent of all lung cancer deaths and 79 percent of all cases of chronic obstructive pulmonary disease ( COPD ) . 
we,see.01,strong support from,,Affirmative,"Our decision to remove tobacco products from our stores has been well - received , and we 've seen strong support from health care leaders and influencers on the powerful signal our action sends about the importance of patient care and the future of public health . "
our action,send.01,the powerful signal,about,Affirmative,"Our decision to remove tobacco products from our stores has been well - received , and we 've seen strong support from health care leaders and influencers on the powerful signal our action sends about the importance of patient care and the future of public health . "
We,believe.01,will help reduce,,Affirmative,We believe that reducing access to tobacco products will help reduce tobacco use . 
reducing access to,help.01,reduce,,Affirmative,We believe that reducing access to tobacco products will help reduce tobacco use . 
Our,conduct.01,listening sessions,,Affirmative,"Since our announcement , we 've been conducting listening sessions across the country -- soliciting input from experts , advocates and public health officials as we work to build out our comprehensive smoking cessation program that will engage the core components of our company : our retail pharmacies , MinuteClinics and our Pharmacy Benefits Management business . "
Our,solicit.01,"input from experts , advocates and",,Affirmative,"Since our announcement , we 've been conducting listening sessions across the country -- soliciting input from experts , advocates and public health officials as we work to build out our comprehensive smoking cessation program that will engage the core components of our company : our retail pharmacies , MinuteClinics and our Pharmacy Benefits Management business . "
Our,work.01,to build out,,Affirmative,"Since our announcement , we 've been conducting listening sessions across the country -- soliciting input from experts , advocates and public health officials as we work to build out our comprehensive smoking cessation program that will engage the core components of our company : our retail pharmacies , MinuteClinics and our Pharmacy Benefits Management business . "
