A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Abano Healthcare ,",anticipate.01,audiology joint venture,,Affirmative,"Abano Healthcare , the medical investor embroiled in a dispute with its biggest shareholder , anticipates its Australian and Asian audiology joint venture will start making a positive contribution to earnings in the next financial year . "
Abano 's,appoint.01,a new chief of,,Affirmative,"Abano appointed a new chief of its Australia audiology unit , and opened new outlets in malls rather than using the stand - alone suburban hearing aid clinic model that had proved successful in New Zealand . "
Abano 's,open.01,new outlets,,Affirmative,"Abano appointed a new chief of its Australia audiology unit , and opened new outlets in malls rather than using the stand - alone suburban hearing aid clinic model that had proved successful in New Zealand . "
aid clinic model,prove.01,successful,,Affirmative,"Abano appointed a new chief of its Australia audiology unit , and opened new outlets in malls rather than using the stand - alone suburban hearing aid clinic model that had proved successful in New Zealand . "
the last 18 to 24 months,start.01,laying down,,Affirmative,"Over the last 18 to 24 months , that has really moved that business now to the level of breakeven and where it will start laying down positive earnings going into the new financial year , Clarke said . "
the last 18 to 24 months,lay.01,positive earnings going into,,Affirmative,"Over the last 18 to 24 months , that has really moved that business now to the level of breakeven and where it will start laying down positive earnings going into the new financial year , Clarke said . "
managing director Alan Clarke,say.01,", that has really moved",,Affirmative,"Over the last 18 to 24 months , that has really moved that business now to the level of breakeven and where it will start laying down positive earnings going into the new financial year , Clarke said . "
Abano 's,retain.01,businesses,,Affirmative,"Abano retained the Australian and Asian businesses , letting Hutson lift his stake to an equal share from 40 percent , with an $ 11 million payment used to leave the unit debt - free . "
Abano 's,let.01,Hutson lift,,Affirmative,"Abano retained the Australian and Asian businesses , letting Hutson lift his stake to an equal share from 40 percent , with an $ 11 million payment used to leave the unit debt - free . "
sack Peter Hutson,lift.01,his stake,,Affirmative,"Abano retained the Australian and Asian businesses , letting Hutson lift his stake to an equal share from 40 percent , with an $ 11 million payment used to leave the unit debt - free . "
Bay,have.03,$ 17.3 million in assets,,Affirmative,"At the time of the transaction , Bay had $ 17.3 million in assets and the same amount in liabilities , and was forecast to be loss - making for the following two years , according to a KordaMentha independent adviser 's report on the transaction . "
The KordaMentha report,say.01,transaction was fair to,,Affirmative,The KordaMentha report said the transaction was fair to Abano shareholders not associated with Hutson . 
It,make.LV,half Ebitda - loss of,,Affirmative,It made a first - half Ebitda - loss of $ 3.3 million in the six months ended Nov . 
Hutson and,agitate.01,for change on,,Affirmative,"Hutson and fellow shareholder James Reeve are agitating for change on the Abano board , seeking a special meeting to dump chairman Trevor Janes . "
Hutson and,seek.01,a special meeting,,Affirmative,"Hutson and fellow shareholder James Reeve are agitating for change on the Abano board , seeking a special meeting to dump chairman Trevor Janes . "
a special meeting,dump.01,chairman Trevor Janes,,Affirmative,"Hutson and fellow shareholder James Reeve are agitating for change on the Abano board , seeking a special meeting to dump chairman Trevor Janes . "
he,team.01,to mount,with and Reeves,Affirmative,Hutson was a director of Abano until last September when he teamed with and Reeves to mount a full takeover bid for Abano pitched as high as $ 7.80 a share . 
