A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
I,see.01,done by,,Affirmative,It is also one of the neatest deals I 've seen done by a South African company . 
by,do.02,the neatest deals,,Affirmative,It is also one of the neatest deals I 've seen done by a South African company . 
The R23 .3 bn all-cash offer to the shareholders of David Jones,push.01,Woolworths,up,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
The R23 .3 bn all-cash offer to the shareholders of David Jones,leave.01,The R23 .3 bn all-cash offer to the shareholders of David Jones,with,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
a market cap of,make.02,largest retailer behind Shoprite,,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
Jones board,back.01,the deal,,Affirmative,The David Jones board is backing the deal and the share prices of both groups have appreciated since the announcement - an unusual vote of confidence . 
Woolworths,have.03,easier time of it,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
Walmart 's,buy.01,Massmart,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
a deal,face.01,spirited opposition from,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
Woolworths,take.01,pains,to point to,Affirmative,"In a shareholder announcement on Friday , Woolworths took pains to point to the positive effect the deal will have on South Africa and the region , with sourcing in the region leading to increased exports . "
the deal,have.03,the positive effect,,Affirmative,"In a shareholder announcement on Friday , Woolworths took pains to point to the positive effect the deal will have on South Africa and the region , with sourcing in the region leading to increased exports . "
Woolworths,need.01,any formal permission from,,Affirmative,"Woolworths does not need any formal permission from local regulators , apart from the important permission of the Reserve Bank to externalise the cash to be used in the transaction . "
The Australian authorities,have.03,a tighter noose on,,Affirmative,"The Australian authorities have a tighter noose on foreign acquisitions of their companies , something our politicians would no doubt like . "
our politicians,like.02,something,,Affirmative,"The Australian authorities have a tighter noose on foreign acquisitions of their companies , something our politicians would no doubt like . "
R2.4bn and,approve.01,the Treasury,,Affirmative,Australia 's Foreign Investment Review Board must make recommendations on any deal worth more than R2.4bn and the Treasury must approve it . 
Australian clothing retailer David Jones,get.01,that nod,,Affirmative,David Jones got that nod earlier this month . 
Woolworths,put.01,R10bn of cash,in,Affirmative,"Woolworths will put R10bn of cash in the purchase from its own resources and debt , with the balance raised through equity and offshore debt . "
"The funders - Citibank ,",lend.01,another R10bn,to,Affirmative,"The funders - Citibank , JP Morgan and Standard Bank - are going to lend another R10bn to the transaction , which will be repaid through a share issue once the deal is done . "
by,fund.01,the deal,,Affirmative,"It is likely that a significant chunk of equity will be raised from foreign investors , so the deal is only being part - funded by South African capital - I would guess about half . "
I,guess.01,about half,,Affirmative,"It is likely that a significant chunk of equity will be raised from foreign investors , so the deal is only being part - funded by South African capital - I would guess about half . "
Woolworths,have.03,no doubt,,Affirmative,Woolworths has no doubt already hedged out the foreign exchange rate risk . 
The deal,price.01,David Jones,,Affirmative,"The deal prices David Jones at a price:earnings ratio of about 21 ( a 25 % premium to what it was before the deal ) against Woolworths ' 19 , which reflects a reasonable balance of value . "
Woolworths,spark.01,some growth,,Affirmative,If Woolworths can spark some growth at David Jones the deal will be neutral from an earnings - per - share point of view . 
Woolworths,kick.01,growth,,Affirmative,"Woolworths intends , of course , to kick David Jones 's growth up far more than that : the retailer has seen flat sales growth for the past four years . "
South Africa 's second-largest retailer behind Shoprite,see.01,flat sales growth,,Affirmative,"Woolworths intends , of course , to kick David Jones 's growth up far more than that : the retailer has seen flat sales growth for the past four years . "
Woolworths,reckon.01,", increased",,Affirmative,"Woolworths reckons it can improve operations by introducing its customer loyalty card insights , increased private label sales and small - format stores . "
Woolworths,improve.01,operations,,Affirmative,"Woolworths reckons it can improve operations by introducing its customer loyalty card insights , increased private label sales and small - format stores . "
synergies of R1 .4 bn,help.01,fill,,Affirmative,"That will help fill the hole being made by the fees it is paying for the transaction , which will add up to R360m . "
synergies of R1 .4 bn,fill.01,the hole,,Affirmative,"That will help fill the hole being made by the fees it is paying for the transaction , which will add up to R360m . "
by,make.01,the hole,,Affirmative,"That will help fill the hole being made by the fees it is paying for the transaction , which will add up to R360m . "
R1 .4 bn,pay.01,the fees,,Affirmative,"That will help fill the hole being made by the fees it is paying for the transaction , which will add up to R360m . "
Woolworths,see.01,done by,,Affirmative,It is also one of the neatest deals I 've seen done by a South African company . 
by,do.02,the neatest deals,,Affirmative,It is also one of the neatest deals I 've seen done by a South African company . 
The R23 .3 bn all-cash offer to the shareholders of David Jones,push.01,Woolworths ' 19,up,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
The R23 .3 bn all-cash offer to the shareholders of David Jones,leave.01,The R23 .3 bn all-cash offer to the shareholders of David Jones,with,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
a market cap of,make.02,largest retailer behind Shoprite,,Affirmative,"It will push Woolworths up the ranks of large JSE companies and leave it with a market cap of roughly R70bn , making it South Africa 's second - largest retailer behind Shoprite . "
Jones board,back.01,the deal,,Affirmative,The David Jones board is backing the deal and the share prices of both groups have appreciated since the announcement - an unusual vote of confidence . 
Woolworths ' 19,have.03,easier time of it,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
Walmart 's,buy.01,Massmart,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
a deal,face.01,spirited opposition from,,Affirmative,"But Woolworths is navigating those risks with aplomb , having a far easier time of it than Walmart had when buying Massmart in 2010 , a deal that faced spirited opposition from certain South African cabinet ministers . "
Woolworths ' 19,take.01,pains,to point to,Affirmative,"In a shareholder announcement on Friday , Woolworths took pains to point to the positive effect the deal will have on South Africa and the region , with sourcing in the region leading to increased exports . "
