A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"MANILA ,",warn.01,they might go on,,Affirmative,"MANILA , Philippines - Public school teachers yesterday warned they might go on mass leave come school opening on June 2 if their demand for salary increase is not met . "
Members of,protest.01,what they described as,,Affirmative,Members of the Alliance of Concerned Teachers ( ACT ) trooped yesterday to the office of the Department of Budget and Management ( DBM ) in Manila to protest what they described as the government 's inaction on the plight of teachers . 
with,appal.01,Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,,Affirmative,"We are appalled with the pronouncements of DBM Secretary Butch Abad and President Aquino that the increases in our salary will cause budget deficit for the government while millions of funds were just used for anomalous and corrupt projects , ACT president Benjie Valbuena said in a statement . "
the increases in,cause.01,budget deficit,,Affirmative,"We are appalled with the pronouncements of DBM Secretary Butch Abad and President Aquino that the increases in our salary will cause budget deficit for the government while millions of funds were just used for anomalous and corrupt projects , ACT president Benjie Valbuena said in a statement . "
president Benjie Valbuena,say.01,We are appalled with,,Affirmative,"We are appalled with the pronouncements of DBM Secretary Butch Abad and President Aquino that the increases in our salary will cause budget deficit for the government while millions of funds were just used for anomalous and corrupt projects , ACT president Benjie Valbuena said in a statement . "
The group,denounce.01,alleged involvement in,,Affirmative,The group also denounced Abad 's alleged involvement in the multibillion - peso pork barrel scam . 
The group,anger.01,Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,,Affirmative,"It further angers us to know that the DBM secretary himself is involved and is one of the beneficiaries of such projects , Valbuena said . "
Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,know.01,is involved and is one of,,Affirmative,"It further angers us to know that the DBM secretary himself is involved and is one of the beneficiaries of such projects , Valbuena said . "
ACT president Benjie Valbuena,say.01,It further angers us,,Affirmative,"It further angers us to know that the DBM secretary himself is involved and is one of the beneficiaries of such projects , Valbuena said . "
The Department of Education,say.01,it will not object to,,Affirmative,The Department of Education ( DepEd ) said it will not object to any measure that will help public school teachers . 
The Department of Education -LRB- DepEd -RRB-,object.01,to,,Affirmative,The Department of Education ( DepEd ) said it will not object to any measure that will help public school teachers . 
any measure,help.01,school teachers,,Affirmative,The Department of Education ( DepEd ) said it will not object to any measure that will help public school teachers . 
Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,recognize.02,the right of,,Affirmative,"We also recognize the right of our teachers to raise their concerns publicly , the DepEd said . "
the DepEd,say.01,We also recognize,,Affirmative,"We also recognize the right of our teachers to raise their concerns publicly , the DepEd said . "
Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,enjoin.01,these groups,not to take,Affirmative,"However , we enjoin these groups not to take any action that will unduly affect the delivery of basic services to our learners . "
any action,affect.01,the delivery of,,Affirmative,"However , we enjoin these groups not to take any action that will unduly affect the delivery of basic services to our learners . "
Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,draw.01,the line,,Affirmative,Let us draw the line at abandoning our children . 
Members of the Alliance of Concerned Teachers -LRB- ACT -RRB-,keep.02,the interest of,,Affirmative,"As educators and civil servants , let us always keep the interest of our learners in mind , it added . "
the right of our teachers to raise their concerns publicly,add.01,", let",,Affirmative,"As educators and civil servants , let us always keep the interest of our learners in mind , it added . "
"Education Secretary Armin Luistro ,",lead.02,the opening of,,Affirmative,"Education Secretary Armin Luistro , who led the opening of Brigada Eskwela in Leyte , urged the public to help make schools clean and disaster - resilient . "
"Education Secretary Armin Luistro ,",urge.01,the public,to help make,Affirmative,"Education Secretary Armin Luistro , who led the opening of Brigada Eskwela in Leyte , urged the public to help make schools clean and disaster - resilient . "
the public,help.01,make,,Affirmative,"Education Secretary Armin Luistro , who led the opening of Brigada Eskwela in Leyte , urged the public to help make schools clean and disaster - resilient . "
the public,make.02,schools clean and,,Affirmative,"Education Secretary Armin Luistro , who led the opening of Brigada Eskwela in Leyte , urged the public to help make schools clean and disaster - resilient . "
Armin Luistro,attend.01,the turnover of,,Affirmative,Luistro was in Leyte to attend the turnover of new classrooms rehabilitated by the Korean Army . 
by,rehabilitate.01,new classrooms rehabilitated by,,Affirmative,Luistro was in Leyte to attend the turnover of new classrooms rehabilitated by the Korean Army . 
the Republic of,rehabilitate.01,91 classrooms,,Affirmative,"In cooperation with the Armed Forces of the Philippines , the Republic of Korea Army - Araw Contingent rehabilitated 91 classrooms in 10 schools in the municipalities of Palo , Tanauan and Tolosa , some of the areas hit hardest by Super Typhoon Yolanda last year . "
