A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Million people,flush.01,"MEADOWS CORONA PARK , Queens",,Affirmative,"FLUSHING MEADOWS CORONA PARK , Queens ( PIX11 ) - At the 1964-65 New York World 's Fair , 51 Million people visited Flushing Meadows Corona Park for a glimpse into the future . "
Million people,visit.01,Flushing Meadows Corona Park,,Affirmative,"FLUSHING MEADOWS CORONA PARK , Queens ( PIX11 ) - At the 1964-65 New York World 's Fair , 51 Million people visited Flushing Meadows Corona Park for a glimpse into the future . "
Jim Beckerman,remember.01,everyone wearing,,Affirmative,Jim Beckerman remembers everyone wearing funny German hats . 
everyone wearing,wear.01,funny German hats,,Affirmative,Jim Beckerman remembers everyone wearing funny German hats . 
Jim Beckerman,want.01,one,,Affirmative,"I really , really wanted one , he told PIX11 . "
Jim Beckerman,tell.01,"I really , really wanted one",PIX11,Affirmative,"I really , really wanted one , he told PIX11 . "
David Morillo,remember.01,Belgian waffles,,Affirmative,"I remember Belgian waffles , David Morillo said , so he returned to go find them tasting even better today . "
David Morillo,find.01,them tasting,,Affirmative,"I remember Belgian waffles , David Morillo said , so he returned to go find them tasting even better today . "
State pavilion and,look.02,little rusty,,Affirmative,"While the New York State pavilion and observation tower look a little rusty , the memories of those returning are not . "
Jose Quijano,show.01,the dance,PIX11,Affirmative,"Jose Quijano showed PIX11 the dance he did in the New York State Pavilion , part of their salute to Native Americans . "
Jose Quijano,do.02,the dance,,Affirmative,"Jose Quijano showed PIX11 the dance he did in the New York State Pavilion , part of their salute to Native Americans . "
some in,attend.01,Fair,,Affirmative,"There were some in the crowd who even attended the 1939 World 's Fair , celebrating its 75th anniversary . "
Angela Rodin,tell.01,I was,PIX11,Affirmative,"I was five - years - old and everything was wonderful , Angela Rodin told PIX11 . "
your blog,share.01,posts,,Affirmative,"Sorry , your blog can not share posts by email . "
