A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Malaysian Defense Minister and,say.01,that Malaysia would discuss with Inmarsat,,Affirmative,Malaysian Defense Minister and acting Transport Minister Hishammuddin Hussein said Monday that Malaysia would discuss with Inmarsat on the release of the raw data demanded by the families of those on board the missing Malaysia Airlines flight MH370 . 
by,demand.01,the raw data demanded by,,Affirmative,Malaysian Defense Minister and acting Transport Minister Hishammuddin Hussein said Monday that Malaysia would discuss with Inmarsat on the release of the raw data demanded by the families of those on board the missing Malaysia Airlines flight MH370 . 
Malaysian Defense Minister,instruct.01,the Malaysian Department of,to discuss with Inmarsat,Affirmative,"In light of the recent demands by the next of kin ( NOK ) for the Inmarsat ' raw data , ' I have instructed the Malaysian Department of Civil Aviation ( DCA ) to discuss with Inmarsat on the release of the aforementioned data for public consumption , he said in a press statement . "
Malaysian Defense Minister,say.01,", ' I have instructed",,Affirmative,"In light of the recent demands by the next of kin ( NOK ) for the Inmarsat ' raw data , ' I have instructed the Malaysian Department of Civil Aviation ( DCA ) to discuss with Inmarsat on the release of the aforementioned data for public consumption , he said in a press statement . "
Transport Minister Hishammuddin Hussein,say.01,this was consistent with,,Affirmative,Hishammuddin said this was consistent with their stand for greater transparency and prioritizing the interests of the family members of those on board the missing plane . 
Malaysian Defense Minister,say.01,met over,,Affirmative,"Moreover , the minister said a team of hydrographic experts from Malaysia , China and Australia met over the weekend . "
"hydrographic experts from Malaysia , China and Australia",agree.01,would be carried out in,,Affirmative,"They agreed that an extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau would be carried out in the Southern Indian Ocean , he added . "
by,provided.01,the areas provided by,,Affirmative,"They agreed that an extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau would be carried out in the Southern Indian Ocean , he added . "
Malaysian Defense Minister,add.01,They agreed,,Affirmative,"They agreed that an extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau would be carried out in the Southern Indian Ocean , he added . "
Transport Minister Hishammuddin Hussein,say.01,survey would be conducted by,,Affirmative,"Hishammuddin said the survey would be conducted by the Chinese survey ship Zhu Kezhen , which was scheduled to sail for the survey area on Wednesday if weather permits . "
by,conduct.01,an extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau,,Affirmative,"Hishammuddin said the survey would be conducted by the Chinese survey ship Zhu Kezhen , which was scheduled to sail for the survey area on Wednesday if weather permits . "
a team of,refine.01,"the satellite data , calculations and analysis from Inmarsat",,Affirmative,"At the same time , a team of technical experts had met in Canberra to discuss and refine the satellite data , calculations and analysis from Inmarsat , he said . "
Transport Minister Hishammuddin Hussein,say.01,had met in Canberra,,Affirmative,"At the same time , a team of technical experts had met in Canberra to discuss and refine the satellite data , calculations and analysis from Inmarsat , he said . "
CRIENGLISH.com,claim.01,the copyright of,,Affirmative,CRIENGLISH.com claims the copyright of all material and information produced originally by our staff . 
by,produce.01,all material and information produced originally by,,Affirmative,CRIENGLISH.com claims the copyright of all material and information produced originally by our staff . 
