A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Eyewitnesses,say.01,shooting started after,,Affirmative,Eyewitnesses say the shooting started after a quarrel between two or more individuals . 
the head of,say.01,proceedings were instituted on,,Affirmative,"Criminal proceedings were instituted on two penal code charges , illegal purchase and use of firearms and hooliganism leading to injury , the head of the first investigative department of Yerevan 's Central District Police , Edgar Aghayan , said . "
you,post.01,the content,,Affirmative,"Though you are fully responsible for the content you post , comments that include profanity , personal attacks or other inappropriate material will not be permitted . "
Asbarez.com,reserve.01,the right,,Affirmative,Asbarez.com reserves the right to block users who violate any of our posting standards and policies . 
Asbarez.com,block.01,users,,Affirmative,Asbarez.com reserves the right to block users who violate any of our posting standards and policies . 
users,violate.01,any of,,Affirmative,Asbarez.com reserves the right to block users who violate any of our posting standards and policies . 
an MP,start.01,shooting,,Affirmative,The shooter ended up being the son of an MP who started shooting because of a parking spot . 
The shooter,turn.06,The shooter,,Affirmative,He was relieved of any punishment despite turning himself in . 
The shooter,hope.01,: it could cost us,,Affirmative,Let 's hope that none of us get in the way of an oligarch or an MP when they 're in a rage : it could cost us our lives and there will be no punishment whatsoever for the perpetrator thanks to his social status . 
our,wonder.01,why we 're in,,Affirmative,"Then we wonder why we 're in the utter shit that we 're in , and why no country wants to have anything to do with us in terms of serious economic or political partnership . "
no country,want.01,to have anything,,Affirmative,"Then we wonder why we 're in the utter shit that we 're in , and why no country wants to have anything to do with us in terms of serious economic or political partnership . "
no country,have.03,anything,,Affirmative,"Then we wonder why we 're in the utter shit that we 're in , and why no country wants to have anything to do with us in terms of serious economic or political partnership . "
Nobody,care.01,for Armenia,,Affirmative,"Nobody will care for Armenia if Armenians themselves do n't care about each other , and the blatant double standards that the Oligarchs ' state-within-a-state has created for Armenia . "
Armenians themselves,care.01,about,,Affirmative,"Nobody will care for Armenia if Armenians themselves do n't care about each other , and the blatant double standards that the Oligarchs ' state-within-a-state has created for Armenia . "
state-within-a-state,create.01,the blatant double standards,,Affirmative,"Nobody will care for Armenia if Armenians themselves do n't care about each other , and the blatant double standards that the Oligarchs ' state-within-a-state has created for Armenia . "
an MP,do.02,whatever they want,,Affirmative,"The oligarchs and MP 's can do whatever they want , face no consequences for their actions , and continue to steal from the government , while ordinary people are encouraged to leave and even abandon their citizenship for Russian passports , forbidden from having a free press , deprived of free and fair elections and the like . "
The oligarchs and,face.01,no consequences for,,Affirmative,"The oligarchs and MP 's can do whatever they want , face no consequences for their actions , and continue to steal from the government , while ordinary people are encouraged to leave and even abandon their citizenship for Russian passports , forbidden from having a free press , deprived of free and fair elections and the like . "
ordinary people,abandon.01,their citizenship for,,Affirmative,"The oligarchs and MP 's can do whatever they want , face no consequences for their actions , and continue to steal from the government , while ordinary people are encouraged to leave and even abandon their citizenship for Russian passports , forbidden from having a free press , deprived of free and fair elections and the like . "
you all,hope.01,to create,,Affirmative,This is the prosperous state you all hope to create ? 
you all,create.01,the prosperous state,,Affirmative,This is the prosperous state you all hope to create ? 
