A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The local RDA board,meet.03,with,,Affirmative,"May 20 , 2014 , 8 a.m. The local RDA board will meet with the local grain handling and rail companies to determine the impact of reduced rail haulage . "
The local RDA board,determine.01,the impact of,,Affirmative,"May 20 , 2014 , 8 a.m. The local RDA board will meet with the local grain handling and rail companies to determine the impact of reduced rail haulage . "
board,meet.03,with,,Affirmative,The Regional Development Australia Whyalla and Eyre Peninsula ( RDAWEP ) board will meet with the local grain handling and rail companies to determine the impact of potential reduced grain haulage by rail . 
board,determine.01,the impact of,,Affirmative,The Regional Development Australia Whyalla and Eyre Peninsula ( RDAWEP ) board will meet with the local grain handling and rail companies to determine the impact of potential reduced grain haulage by rail . 
board,meet.03,with,,Affirmative,THE Regional Development Australia Whyalla and Eyre Peninsula ( RDAWEP ) board will meet with the local grain handling and rail companies to determine the impact of potential reduced grain haulage by rail . 
board,determine.01,the impact of,,Affirmative,THE Regional Development Australia Whyalla and Eyre Peninsula ( RDAWEP ) board will meet with the local grain handling and rail companies to determine the impact of potential reduced grain haulage by rail . 
handler Viterra,cut.02,its haulage,from,Affirmative,"Grain handler Viterra has cut its haulage from two trains to one longer train , but has stated it was expecting to move similar volumes of grain by rail . "
handler Viterra,state.01,it was expecting,,Affirmative,"Grain handler Viterra has cut its haulage from two trains to one longer train , but has stated it was expecting to move similar volumes of grain by rail . "
it,expect.01,to move,,Affirmative,"Grain handler Viterra has cut its haulage from two trains to one longer train , but has stated it was expecting to move similar volumes of grain by rail . "
it,move.01,similar volumes of grain,,Affirmative,"Grain handler Viterra has cut its haulage from two trains to one longer train , but has stated it was expecting to move similar volumes of grain by rail . "
the Port Lincoln City Council,raise.01,concerns,,Affirmative,"However the Port Lincoln City Council raised concerns that if the changes led to more grain being trucked into Port Lincoln by road , it would increase truck traffic and threaten road safety . "
by road,truck.01,more grain,,Affirmative,"However the Port Lincoln City Council raised concerns that if the changes led to more grain being trucked into Port Lincoln by road , it would increase truck traffic and threaten road safety . "
reduced rail haulage,increase.01,truck traffic,,Affirmative,"However the Port Lincoln City Council raised concerns that if the changes led to more grain being trucked into Port Lincoln by road , it would increase truck traffic and threaten road safety . "
officer Dion Dorward,say.01,board would meet with,,Affirmative,RDAWEP chief executive officer Dion Dorward said the board would meet with the stakeholders involved to assess the impact of any changes and consider how potential safety and traffic congestion issues could be addressed . 
the board,meet.03,with,,Affirmative,RDAWEP chief executive officer Dion Dorward said the board would meet with the stakeholders involved to assess the impact of any changes and consider how potential safety and traffic congestion issues could be addressed . 
term challenge,have.03,a simple solution due to,,Affirmative,"This is a long - term challenge that does not have a simple solution due to the lack of alternative infrastructure and freight corridors , he said . "
he,say.01,This is,,Affirmative,"This is a long - term challenge that does not have a simple solution due to the lack of alternative infrastructure and freight corridors , he said . "
Potential solutions,require.01,commitment and,,Affirmative,Potential solutions will require commitment and genuine collaboration across a number of agencies and industry . 
I,have.03,an immense respect for,,Affirmative,"I have an immense respect for the driving skill and patience of truck drivers , but our main roads urgently require the construction of overtaking lanes to help manage the traffic congestion caused by the increasing numbers of trucks , caravans and cars on our roads . "
our main roads,require.01,the construction of overtaking lanes,,Affirmative,"I have an immense respect for the driving skill and patience of truck drivers , but our main roads urgently require the construction of overtaking lanes to help manage the traffic congestion caused by the increasing numbers of trucks , caravans and cars on our roads . "
by,cause.01,the traffic congestion caused by,,Affirmative,"I have an immense respect for the driving skill and patience of truck drivers , but our main roads urgently require the construction of overtaking lanes to help manage the traffic congestion caused by the increasing numbers of trucks , caravans and cars on our roads . "
