A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
a teenager,decide.01,to relieve himself into,,Affirmative,"About a year ago , the city of Portland , Oregon , was in the news because of its water supply - and not because a teenager decided to relieve himself into a reservoir . "
a teenager,relieve.01,a teenager,into,Affirmative,"About a year ago , the city of Portland , Oregon , was in the news because of its water supply - and not because a teenager decided to relieve himself into a reservoir . "
copious evidence,indicate.01,it improves,,Affirmative,"Fluoridation is widespread in the US , as copious evidence indicates it improves oral hygiene . "
the US,improve.01,oral hygiene,,Affirmative,"Fluoridation is widespread in the US , as copious evidence indicates it improves oral hygiene . "
no evidence of this,prompt.02,the Portland City Council,to approve,Affirmative,That evidence prompted the Portland City Council to approve fluoridation - only to see voters reject that plan by a wide margin . 
voters,reject.01,that plan,,Affirmative,That evidence prompted the Portland City Council to approve fluoridation - only to see voters reject that plan by a wide margin . 
concerns about,play.02,a major role in organizing,,Affirmative,"While some of the opposition focused on the finances of the deal for the fluoridation process , concerns about the safety of fluoridation also played a major role in organizing the opposition . "
the city of Hamilton,reverse.01,course,,Affirmative,"It turns out that a similar drama had been playing out in New Zealand , where the city of Hamilton reversed course on water fluoridation several times over the past two years . "
Zealand researchers ( combined with,look.01,into one of,,Affirmative,"Now , in response to the kerfuffle , some New Zealand researchers ( combined with a ringer from Duke ) have looked into one of the supposed health threats posed by fluoridation : it stunts the mental development of children . "
by fluoridation,pose.02,the supposed health threats posed by fluoridation,,Affirmative,"Now , in response to the kerfuffle , some New Zealand researchers ( combined with a ringer from Duke ) have looked into one of the supposed health threats posed by fluoridation : it stunts the mental development of children . "
response to the kerfuffle,stunt.01,the mental development of children,,Affirmative,"Now , in response to the kerfuffle , some New Zealand researchers ( combined with a ringer from Duke ) have looked into one of the supposed health threats posed by fluoridation : it stunts the mental development of children . "
Their new report,find.01,no evidence of this,,Affirmative,"Their new report finds no evidence of this , however . "
children,have.03,higher IQs than,,Affirmative,"In fact , children who grew up with fluoridated water had slightly higher IQs than their peers , though the difference was n't statistically significant . "
levels in,reach.01,those generated by,,Affirmative,"The fears about fluorine 's impact on intellectual development appear to derive from a meta - analysis of natural exposure to fluorine in China , where levels in the water can reach several times those generated by intentional fluoridation . "
by,generate.01,those generated by,,Affirmative,"The fears about fluorine 's impact on intellectual development appear to derive from a meta - analysis of natural exposure to fluorine in China , where levels in the water can reach several times those generated by intentional fluoridation . "
the study,find.01,a link between,,Affirmative,"Although the study found a link between high fluorine and reduced IQ , the relevance of the study to the levels used in the US and elsewhere was n't clear . "
the study,stop.03,anti-fluoridation activists,from latching on to,Affirmative,"That , however , has n't stopped anti-fluoridation activists from latching on to the paper as an indication that fluorine represents a threat . "
anti-fluoridation activists,latch.02,to,,Affirmative,"That , however , has n't stopped anti-fluoridation activists from latching on to the paper as an indication that fluorine represents a threat . "
fluorine,represent.01,a threat,,Affirmative,"That , however , has n't stopped anti-fluoridation activists from latching on to the paper as an indication that fluorine represents a threat . "
That group,help.01,convince,,Affirmative,That group helped convince the city council of Hamilton to stop fluoridating its waters . 
That group,convince.01,the city council of Hamilton,to stop fluoridating,Affirmative,That group helped convince the city council of Hamilton to stop fluoridating its waters . 
the city council of Hamilton,stop.01,fluoridating,,Affirmative,That group helped convince the city council of Hamilton to stop fluoridating its waters . 
the city council of Hamilton,fluoridate.01,its waters,,Affirmative,That group helped convince the city council of Hamilton to stop fluoridating its waters . 
a referendum,show.01,measure had,,Affirmative,"After a public outcry , a referendum showed that this measure had the support of only 30 percent of Hamilton 's citizens . "
this measure,have.03,the support of,,Affirmative,"After a public outcry , a referendum showed that this measure had the support of only 30 percent of Hamilton 's citizens . "
a national court,rule.01,in favor of fluoridation in,,Affirmative,"After a national court ruled in favor of fluoridation in a different city ( suggesting opposition may be widespread in New Zealand ) , the city council restored fluoridation . "
the city council of Hamilton,restore.01,fluoridation,,Affirmative,"After a national court ruled in favor of fluoridation in a different city ( suggesting opposition may be widespread in New Zealand ) , the city council restored fluoridation . "
health experts,look.01,into,,Affirmative,"In the mean time , however , public health experts were motivated to look into the health impact of fluoridation . "
public health experts,have.03,a study population on hand,,Affirmative,"Conveniently , they had a study population on hand : the Dunedin Multidisciplinary Health and Development Study has been tracking more than 1,000 children born in that city on New Zealand 's South Island since their births in the early 1970s . "
Study,track.01,"1,000 children born in",,Affirmative,"Conveniently , they had a study population on hand : the Dunedin Multidisciplinary Health and Development Study has been tracking more than 1,000 children born in that city on New Zealand 's South Island since their births in the early 1970s . "
The cohort,have.03,IQ tested at ages,,Affirmative,"The cohort also had its IQ tested at ages from seven to 13 years old , and the study tracked whether the children had used fluoride-containing toothpaste or tablets . "
the study,track.01,children had used,,Affirmative,"The cohort also had its IQ tested at ages from seven to 13 years old , and the study tracked whether the children had used fluoride-containing toothpaste or tablets . "
the children,use.01,fluoride-containing toothpaste or tablets,,Affirmative,"The cohort also had its IQ tested at ages from seven to 13 years old , and the study tracked whether the children had used fluoride-containing toothpaste or tablets . "
nothing,make.01,any difference to IQ,,Affirmative,"Overall , nothing made any difference to IQ . "
participants,reside.01,in areas with,,Affirmative,"No statistically significant difference in IQ existed between participants who had or had not resided in areas with [ fluoridation ] , used fluoride toothpaste , or used fluoride tablets , both before and after adjusting for potential confounding variables , the authors conclude . "
the children in areas with fluoridation,have.03,higher IQs,,Affirmative,"In fact , the children in areas with fluoridation had slightly higher IQs ( although , again , this difference was not statistically significant ) . "
