A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Deutsche Bank,hope.01,will strengthen,,Affirmative,Deutsche Bank hopes that raising €8bn in new capital from investors will strengthen its finances as it faces tighter regulation and uncertain costs from litigation . 
raising €8bn in,strengthen.01,its finances,,Affirmative,Deutsche Bank hopes that raising €8bn in new capital from investors will strengthen its finances as it faces tighter regulation and uncertain costs from litigation . 
Deutsche Bank,face.01,tighter regulation and,,Affirmative,Deutsche Bank hopes that raising €8bn in new capital from investors will strengthen its finances as it faces tighter regulation and uncertain costs from litigation . 
The joint CEO,tell.01,capital would also help,analysts,Affirmative,The joint CEO Anshu Jain told analysts on Monday that the fresh capital would also help it meet unforeseen challenges . 
the fresh capital,help.01,it meet,,Affirmative,The joint CEO Anshu Jain told analysts on Monday that the fresh capital would also help it meet unforeseen challenges . 
the fresh capital,meet.01,unforeseen challenges,,Affirmative,The joint CEO Anshu Jain told analysts on Monday that the fresh capital would also help it meet unforeseen challenges . 
The joint CEO Anshu Jain,say.01,it was impossible,,Affirmative,Jain said it was impossible to quantify the additional demands that watchdogs might place on banks as regulatory efforts continued . 
watchdogs,place.01,the additional demands,on banks,Affirmative,Jain said it was impossible to quantify the additional demands that watchdogs might place on banks as regulatory efforts continued . 
"The chief financial officer ,",say.01,bank also faced,,Affirmative,"The chief financial officer , Stefan Krause , said the bank also faced a challenging and unpredictable litigation environment even after setting aside billions of euros for fines and lawsuits . "
Deutsche Bank,face.01,litigation environment,,Affirmative,"The chief financial officer , Stefan Krause , said the bank also faced a challenging and unpredictable litigation environment even after setting aside billions of euros for fines and lawsuits . "
banks across Europe,shed.01,risky investments,,Affirmative,The capital increase comes as banks across Europe have been shedding risky investments and raising new financial buffers to meet new regulatory standards aimed at strengthening the banking system . 
banks across Europe,raise.01,new financial buffers,,Affirmative,The capital increase comes as banks across Europe have been shedding risky investments and raising new financial buffers to meet new regulatory standards aimed at strengthening the banking system . 
banks across Europe,meet.01,new regulatory standards aimed at strengthening,,Affirmative,The capital increase comes as banks across Europe have been shedding risky investments and raising new financial buffers to meet new regulatory standards aimed at strengthening the banking system . 
The European Central Bank,conduct.01,a detailed review of,,Affirmative,The European Central Bank is conducting a detailed review of large banks ' finances and holdings as it prepares to take over as the European Union 's centralised banking supervisor in November . 
Deutsche Bank,say.01,it would raise €6.3bn via,,Affirmative,"The bank said on Sunday it would raise €6.3bn via a rights offering in which investors are asked to put up more money , and that it had already secured €1.75bn by placing shares with Paramount Holdings Services , an investment vehicle owned by Sheikh Hamad Bin Jassim Bin Jabor al - Thani of Qatar . "
investors,put.11,more money,,Affirmative,"The bank said on Sunday it would raise €6.3bn via a rights offering in which investors are asked to put up more money , and that it had already secured €1.75bn by placing shares with Paramount Holdings Services , an investment vehicle owned by Sheikh Hamad Bin Jassim Bin Jabor al - Thani of Qatar . "
Deutsche Bank,secure.01,€1.75bn,,Affirmative,"The bank said on Sunday it would raise €6.3bn via a rights offering in which investors are asked to put up more money , and that it had already secured €1.75bn by placing shares with Paramount Holdings Services , an investment vehicle owned by Sheikh Hamad Bin Jassim Bin Jabor al - Thani of Qatar . "
by,own.01,an investment vehicle owned by,,Affirmative,"The bank said on Sunday it would raise €6.3bn via a rights offering in which investors are asked to put up more money , and that it had already secured €1.75bn by placing shares with Paramount Holdings Services , an investment vehicle owned by Sheikh Hamad Bin Jassim Bin Jabor al - Thani of Qatar . "
The move,raise.01,"capital ratio ,",,Affirmative,"The move will raise the bank 's capital ratio , a key measure of financial strength , to 11.8 % , well beyond the bank 's 10 % goal . "
