A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
developers,use.01,the company,to put,Affirmative,"Vungle , the company that developers use to put video ads in apps , announces the hire of ex-Rovio and ex-Upsight executive , Ville Heijari , as the new Head of Supply in Europe . "
developers,put.01,video ads,in apps,Affirmative,"Vungle , the company that developers use to put video ads in apps , announces the hire of ex-Rovio and ex-Upsight executive , Ville Heijari , as the new Head of Supply in Europe . "
"Vungle ,",announce.01,the hire of ex-Rovio and,,Affirmative,"Vungle , the company that developers use to put video ads in apps , announces the hire of ex-Rovio and ex-Upsight executive , Ville Heijari , as the new Head of Supply in Europe . "
Vungles,continue.01,continued expansion in,,Affirmative,Heijari will be responsible for leading Vungles continued expansion in the rapidly - growing European market . 
million people worldwide,see.01,a Vungle ad,,Affirmative,"Vungle ads are now in more than 5,000 different apps and more than 100 million people worldwide see a Vungle ad every month . "
by,headcount.01,triple ts headcount by,,Affirmative,"To address that rapid growth , Vungle plans to triple ts headcount by years end . "
the company that developers use to put video ads in apps,open.01,a new office,,Affirmative,"In addition to expanding its European presence , the company is also opening a new office in Asia . "
developers,put.01,video ads,in apps,Affirmative,Vungle is the way developers put video ads in apps . 
serving technology and,make.02,it necessary infrastructure for applications,,Affirmative,Vungles breakthrough video ad - serving technology and user - first approach has led to its track record of success and made it necessary infrastructure for applications . 
"Vungle , the company that developers use to put video ads in apps",have.03,offices in,,Affirmative,"Vungle was founded in 2012 and has offices in San Francisco , London and Berlin . "
hundreds of individuals and companies,choose.01,WebWire,,Affirmative,"Every day , hundreds of individuals and companies choose WebWire to distribute their news . "
hundreds of individuals and companies,distribute.01,their news,,Affirmative,"Every day , hundreds of individuals and companies choose WebWire to distribute their news . "
WebWire,place.01,their news,within,Affirmative,"WebWire places your news within numerous highly trafficked websites , generating leads and publicity . "
WebWire,generate.01,leads and publicity,,Affirmative,"WebWire places your news within numerous highly trafficked websites , generating leads and publicity . "
