A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The scandal around,gather.01,momentum,,Affirmative,The scandal around the US Vice President Joe Biden 's youngest son is gathering momentum . 
German parliamentarians,criticize.01,the appointment of,,Affirmative,"German parliamentarians have criticized the appointment of the 44 - year - old Robert Hunter Biden to the Board of directors of Ukraine's largest  private oil and gas company , Burisma Holdings . "
"Sevim Dagdelen ,",state.01,appointment is,,Affirmative,"Sevim Dagdelen , a representative of the Left Party , stated that Biden junior 's appointment is a slap in the face to all those currently looking for a resolution to the crisis in Ukraine . "
all those,look.01,for,,Affirmative,"Sevim Dagdelen , a representative of the Left Party , stated that Biden junior 's appointment is a slap in the face to all those currently looking for a resolution to the crisis in Ukraine . "
The Europeans,start.01,to see,,Affirmative,The Europeans apparently started to see the light . 
The Europeans,see.01,the light,,Affirmative,The Europeans apparently started to see the light . 
Burisma Holdings,plan.01,to increase gas production by,,Affirmative,This year the company is planning to increase gas production by 35-40 % . 
Burisma Holdings,increase.01,gas production,by,Affirmative,This year the company is planning to increase gas production by 35-40 % . 
democrat Barack Obama,build.01,his presidential campaign,,Affirmative,In the past democrat Barack Obama built his presidential campaign on accusations directed at George Bush stating that his foreign policy had been dictated by desire for oil and gas . 
accusations directed at,state.01,policy had been dictated by desire for oil and gas,,Affirmative,In the past democrat Barack Obama built his presidential campaign on accusations directed at George Bush stating that his foreign policy had been dictated by desire for oil and gas . 
by desire for oil and gas,dictate.01,his foreign policy,,Affirmative,In the past democrat Barack Obama built his presidential campaign on accusations directed at George Bush stating that his foreign policy had been dictated by desire for oil and gas . 
the past democrat,cite.01,the war in Iraq,,Affirmative,"As an example , he cited the war in Iraq . "
History,repeat.01,"the early days of the US military campaign against Saddam Hussein , when Baghdad was still not occupied",,Affirmative,History seems to be repeating itself . 
