A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Russia 's,refrain.01,from anything more than warnings on,,Affirmative,"Russia has so far refrained from anything more than warnings on the West 's violation of WTO regulations in applying sanctions against some Russian banks , Russian minister of economic development told the Rossiya 24 TV channel . "
we,see.01,attempts of,,Affirmative,"During the previous meeting of the WTO General Council we saw attempts of our European and US counterparts to speak about some sectoral sanctions against Russia , which would imply a politically motivated limitation of export . "
some sectoral sanctions against Russia,imply.01,motivated limitation of export,,Affirmative,"During the previous meeting of the WTO General Council we saw attempts of our European and US counterparts to speak about some sectoral sanctions against Russia , which would imply a politically motivated limitation of export . "
Alexei Ulyukaev,say.01,And this is,,Affirmative,"And this is a direct violation of the WTO foundations , said Russian Minister of Economic Development Alexei Ulyukaev . "
Russia 's,apply.01,all WTO instruments,,Affirmative,"He assured that if this verbal course became practical , Russia would be ready to apply all WTO instruments to counter such attempts . "
Russia 's,counter.01,such attempts,,Affirmative,"He assured that if this verbal course became practical , Russia would be ready to apply all WTO instruments to counter such attempts . "
Russia 's,warn.01,that this is,,Affirmative,"So far , Russia has warned that this is an inappropriate practice that should be excluded from the international economic relations . "
by,understand.01,stance on,,Affirmative,Russia 's stance on this issue was well understood by Asia - Pacific Economic Cooperation countries who expressed their support during May 17-18 meeting of APEC trade ministers . 
Cooperation countries,express.01,their support,,Affirmative,Russia 's stance on this issue was well understood by Asia - Pacific Economic Cooperation countries who expressed their support during May 17-18 meeting of APEC trade ministers . 
the US Department of Treasury,introduce.01,sanctions against,,Affirmative,"On March 20 , the US Department of Treasury introduced sanctions against some Russian individuals and organizations , including four banks : Kovalchuk 's Rossiya , Rossiya 's Sobinbank , SMP Bank and InvestCapitalBank , the latter two controlled by the Rotenberg brothers . "
by,control.01,the latter two controlled by,,Affirmative,"On March 20 , the US Department of Treasury introduced sanctions against some Russian individuals and organizations , including four banks : Kovalchuk 's Rossiya , Rossiya 's Sobinbank , SMP Bank and InvestCapitalBank , the latter two controlled by the Rotenberg brothers . "
leaders,accuse.01,the EU west bloc of hypocrisy in regard to Russia,,Affirmative,"Czech , Hungarian and Slovak leaders are accusing the EU west bloc of hypocrisy in regard to Russia during the crisis in Ukraine . "
Eastern Europe,refuse.01,to get,,Affirmative,Eastern Europe refuses to get more economic damage which could be inflicted by wider sanctions . 
Eastern Europe,get.01,more economic damage,,Affirmative,Eastern Europe refuses to get more economic damage which could be inflicted by wider sanctions . 
by,inflict.01,more economic damage,,Affirmative,Eastern Europe refuses to get more economic damage which could be inflicted by wider sanctions . 
the West 's,deal.01,with,,Affirmative,"While Eastern Europe undergoes an economic crisis , the West continues on dealing with Russian companies even as they threaten Russia with more sanctions . "
Russian companies,threaten.01,with,Russia,Affirmative,"While Eastern Europe undergoes an economic crisis , the West continues on dealing with Russian companies even as they threaten Russia with more sanctions . "
Minister Robert Fico,say.01,It is hypocritical,,Affirmative,"It is hypocritical , Slovak Prime Minister Robert Fico said at a conference today in Bratislava , the nation 's capital . "
"counterparts ,",say.01,they do n't want,,Affirmative,"His Czech and Hungarian counterparts , Bohuslav Sobotka and Viktor Orban , said they do n't want to lose out on business opportunities . "
His Czech,want.01,to lose out on,,Affirmative,"His Czech and Hungarian counterparts , Bohuslav Sobotka and Viktor Orban , said they do n't want to lose out on business opportunities . "
His Czech,lose.06,on,,Affirmative,"His Czech and Hungarian counterparts , Bohuslav Sobotka and Viktor Orban , said they do n't want to lose out on business opportunities . "
His Czech,talk.01,about solidarity here,,Affirmative,"We are talking about solidarity here and France is selling warships to Russia , Fico said at a Globsec security conference . "
France,sell.01,warships,to Russia,Affirmative,"We are talking about solidarity here and France is selling warships to Russia , Fico said at a Globsec security conference . "
Slovak Prime Minister Robert Fico,say.01,We are talking about solidarity here,,Affirmative,"We are talking about solidarity here and France is selling warships to Russia , Fico said at a Globsec security conference . "
His Czech,talk.01,about,,Affirmative,"We are talking about how to help Ukraine with its energy security and the very same day we were taking fundamental decisions at the European Council , while Russian gas exporter OAO Gazprom signed a contract on South Stream , a pipeline , with German , French and Italian companies . "
His Czech,take.01,fundamental decisions,,Affirmative,"We are talking about how to help Ukraine with its energy security and the very same day we were taking fundamental decisions at the European Council , while Russian gas exporter OAO Gazprom signed a contract on South Stream , a pipeline , with German , French and Italian companies . "
exporter OAO Gazprom,sign.02,a contract on,,Affirmative,"We are talking about how to help Ukraine with its energy security and the very same day we were taking fundamental decisions at the European Council , while Russian gas exporter OAO Gazprom signed a contract on South Stream , a pipeline , with German , French and Italian companies . "
Polish Premier Donald Tusk,strike.05,a different tone,,Affirmative,"Naturally , Polish Premier Donald Tusk struck a different tone , saying the EU must show unity and assume its costs . "
Polish Premier Donald Tusk,say.01,EU must show unity and assume,,Affirmative,"Naturally , Polish Premier Donald Tusk struck a different tone , saying the EU must show unity and assume its costs . "
the EU,show.01,unity,,Affirmative,"Naturally , Polish Premier Donald Tusk struck a different tone , saying the EU must show unity and assume its costs . "
the EU,assume.01,its costs,,Affirmative,"Naturally , Polish Premier Donald Tusk struck a different tone , saying the EU must show unity and assume its costs . "
