A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
gunmen,storm.02,the headquarters of,,Affirmative,The Libyan capital Tripoli is calm but still tense a day after gunmen stormed the headquarters of the General National Congress in the city and sparked clashes which left at least two people dead and 55 injured . 
gunmen,spark.01,clashes,,Affirmative,The Libyan capital Tripoli is calm but still tense a day after gunmen stormed the headquarters of the General National Congress in the city and sparked clashes which left at least two people dead and 55 injured . 
clashes,leave.01,two people,dead,Affirmative,The Libyan capital Tripoli is calm but still tense a day after gunmen stormed the headquarters of the General National Congress in the city and sparked clashes which left at least two people dead and 55 injured . 
Local media,report.01,that residents have largely avoided,,Affirmative,Local media reported on Monday that residents have largely avoided the streets as smoke continue to billow from the parliament building after several hours of sustained gunfire . 
residents,avoid.01,the streets,,Affirmative,Local media reported on Monday that residents have largely avoided the streets as smoke continue to billow from the parliament building after several hours of sustained gunfire . 
Sources,say.01,attackers used,,Affirmative,Sources say the attackers used light weapons and left the parliament building in smoke . 
the attackers,use.01,light weapons,,Affirmative,Sources say the attackers used light weapons and left the parliament building in smoke . 
the attackers,leave.01,the parliament building in smoke,,Affirmative,Sources say the attackers used light weapons and left the parliament building in smoke . 
Sources,say.01,had sealed off roads leading to,,Affirmative,Sources said forces loyal to retired colonel Khalifa Hafter had sealed off roads leading to the GNC headquarters before storming the building but were reportedly repulsed by troops loyal to the GNC . 
forces loyal to,seal.01,roads leading to,,Affirmative,Sources said forces loyal to retired colonel Khalifa Hafter had sealed off roads leading to the GNC headquarters before storming the building but were reportedly repulsed by troops loyal to the GNC . 
forces loyal to,storm.02,the parliament building,,Affirmative,Sources said forces loyal to retired colonel Khalifa Hafter had sealed off roads leading to the GNC headquarters before storming the building but were reportedly repulsed by troops loyal to the GNC . 
by troops loyal to,repulse.01,forces loyal to,,Affirmative,Sources said forces loyal to retired colonel Khalifa Hafter had sealed off roads leading to the GNC headquarters before storming the building but were reportedly repulsed by troops loyal to the GNC . 
Residents in,speak.01,of,,Affirmative,Residents in the area also spoke of overnight shooting which continued into Monday morning before the guns suddenly fell silent . 
chairman Nuri Abu Sahmain,deny.01,reports,,Affirmative,"GNC chairman Nuri Abu Sahmain has denied reports that he had been kidnapped during the raid and reiterated his claim that Hafter was attempting to stage a coup , a claim Libyan MPs said they are investigating . "
chairman Nuri Abu Sahmain,reiterate.01,his claim,,Affirmative,"GNC chairman Nuri Abu Sahmain has denied reports that he had been kidnapped during the raid and reiterated his claim that Hafter was attempting to stage a coup , a claim Libyan MPs said they are investigating . "
Khalifa Hafter,attempt.01,to stage,,Affirmative,"GNC chairman Nuri Abu Sahmain has denied reports that he had been kidnapped during the raid and reiterated his claim that Hafter was attempting to stage a coup , a claim Libyan MPs said they are investigating . "
Khalifa Hafter,stage.01,a coup,,Affirmative,"GNC chairman Nuri Abu Sahmain has denied reports that he had been kidnapped during the raid and reiterated his claim that Hafter was attempting to stage a coup , a claim Libyan MPs said they are investigating . "
a claim Libyan MPs,say.01,they are investigating,,Affirmative,"GNC chairman Nuri Abu Sahmain has denied reports that he had been kidnapped during the raid and reiterated his claim that Hafter was attempting to stage a coup , a claim Libyan MPs said they are investigating . "
the Eastern city of Benghazi,kill.01,36 people,,Affirmative,Sunday 's clashes followed Friday 's attack by Hafter 's men on an Islamist militia brigade in the Eastern city of Benghazi which killed at least 36 people and wounded over 100 . 
Hafter,play.02,a key role in,,Affirmative,Hafter who had played a key role in the revolution had declared war on the militants and vowed to launch more attacks on the group until its members are defeated . 
Hafter,declare.02,war,,Affirmative,Hafter who had played a key role in the revolution had declared war on the militants and vowed to launch more attacks on the group until its members are defeated . 
Hafter,vow.01,to launch,,Affirmative,Hafter who had played a key role in the revolution had declared war on the militants and vowed to launch more attacks on the group until its members are defeated . 
Hafter,launch.01,more attacks on,,Affirmative,Hafter who had played a key role in the revolution had declared war on the militants and vowed to launch more attacks on the group until its members are defeated . 
the revolution,topple.01,Muammar Gaddafi,,Affirmative,Since the end of the revolution which toppled Muammar Gaddafi in 2011 Libyan has witnessed a spate of violence including kidnappings as the country descended into several pockets of strongholds by various armed groups refusing to disarm . 
Libyan,witness.01,a spate of violence,,Affirmative,Since the end of the revolution which toppled Muammar Gaddafi in 2011 Libyan has witnessed a spate of violence including kidnappings as the country descended into several pockets of strongholds by various armed groups refusing to disarm . 
the country,descend.01,into,,Affirmative,Since the end of the revolution which toppled Muammar Gaddafi in 2011 Libyan has witnessed a spate of violence including kidnappings as the country descended into several pockets of strongholds by various armed groups refusing to disarm . 
various armed groups refusing,refuse.01,to disarm,,Affirmative,Since the end of the revolution which toppled Muammar Gaddafi in 2011 Libyan has witnessed a spate of violence including kidnappings as the country descended into several pockets of strongholds by various armed groups refusing to disarm . 
